mentee_id,post_id,requirement_coverage_score,requirement_overlap_score,required_skill_level_match_score,matched_required_skill_count,missing_required_skill_count,program_popularity_log,program_difficulty_score,is_open,is_available,spots_left,target_level_num,required_education_num,target_level_gap,education_level_gap,target_level_pass,education_level_pass,target_level_exact_match,education_level_exact_match,minimum_requirement_exact_match,minimum_requirement_above_minimum,eligibility_pass,candidate_pre_score,target_level_distance,target_level_softness,education_distance,education_softness,skill_level_compatibility,overall_eligibility_softness,compatibility_confidence_band,cf_score,cf_confidence,time_split,label,label_weight,hardness_score
4238,1956,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,7,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.11831243526571128,1.0,valid,0,1.0,
4238,2030,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.06486383893249616,1.0,valid,0,1.0,
4238,2129,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.2585902662559937,1.0,valid,0,1.0,
4238,2170,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,8,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.11122647778817613,1.0,valid,0,1.0,
4238,2192,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04985188246303729,1.0,valid,0,1.0,
4238,2221,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,7,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.088445078671321,1.0,valid,0,1.0,
4238,2240,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,5,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.10689989420478155,1.0,valid,0,1.0,
4238,2419,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,7,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0023037919450108546,1.0,valid,0,1.0,
4238,2796,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.10647365940765026,1.0,valid,0,1.0,
4238,2935,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.008310528099475065,1.0,valid,0,1.0,
4238,3155,0.0,0.0,0.0,0,3,0.0,1.1333333333333333,1,1,8,1,4,0,0,1,1,1,1,1,0,1,0.096875,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.34433938932297864,1.0,valid,0,1.0,
4238,17,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.09142279321200678,1.0,valid,0,1.0,
4238,523,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,8,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
4238,679,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.07605452818345142,1.0,valid,0,1.0,
4238,1781,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,8,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.08516379405735996,1.0,valid,0,1.0,
4238,1813,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,5,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.09287394201216108,1.0,valid,0,1.0,
4238,1937,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.019259371431099466,1.0,valid,0,1.0,
4238,2216,0.0,0.0,0.0,0,2,0.0,1.2000000000000002,1,1,9,1,4,0,0,1,1,1,1,1,0,1,0.09545454545454546,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.18272039380575839,1.0,valid,0,1.0,
4238,172,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.021762025480714854,1.0,valid,0,1.0,
4238,220,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.046017914433287815,1.0,valid,0,1.0,
4238,231,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.11114367144114932,1.0,valid,0,1.0,
4238,246,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04913775616253696,1.0,valid,0,1.0,
4238,280,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,9,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.04188077844477024,1.0,valid,0,1.0,
4238,368,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,8,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.05477685829807352,1.0,valid,0,1.0,
4238,416,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,5,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.017950504241775002,1.0,valid,0,1.0,
4238,435,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,4,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.025758955195035488,1.0,valid,0,1.0,
4238,480,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,4,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04600686779633719,1.0,valid,0,1.0,
4238,521,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,6,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.013889731954042375,1.0,valid,0,1.0,
4238,556,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,5,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.10881839802318799,1.0,valid,0,1.0,
4238,641,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,3,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.30634964841698453,1.0,valid,0,1.0,
4238,653,0.0,0.0,0.0,0,3,0.0,1.2666666666666666,1,1,10,1,4,0,0,1,1,1,1,1,0,1,0.09411764705882353,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.046388684025358895,1.0,valid,0,1.0,
4243,2264,0.5,0.5,1.0,3,0,2.5649493574615367,1.7333333333333334,1,1,8,2,2,1,1,1,1,0,0,0,1,1,0.8180803015998123,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9933019510407871,1.0,valid,0,1.0,
4243,2202,0.5,0.5,1.0,3,0,1.3862943611198906,1.2666666666666666,1,1,4,1,1,2,2,1,1,0,0,0,1,1,0.7077470831708126,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9801808184103619,1.0,valid,1,0.95,
4243,1480,0.5,0.5,1.0,3,0,0.6931471805599453,1.0,1,1,7,1,4,2,-1,1,0,0,0,0,0,0,0.6443147180559946,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9900803548064093,1.0,valid,0,1.0,
4243,2809,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,2.4849066497880004,1.6,1,1,3,2,2,1,1,1,1,0,0,0,1,1,0.6321902986784337,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9424968675503776,1.0,valid,0,1.0,
4243,1525,0.3333333333333333,0.3333333333333333,1.0,2,0,1.3862943611198906,2.0,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.6052961027786558,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.9854473610645588,1.0,valid,0,1.0,
4243,735,0.5,0.5,0.7777777777777778,3,0,0.6931471805599453,1.4,1,1,3,1,1,2,2,1,1,0,0,0,1,1,0.5804258291671056,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9734809093970284,1.0,valid,0,1.0,
4243,1874,0.5,0.5,1.0,3,0,0.0,1.4,1,1,10,1,4,2,-1,1,0,0,0,0,0,0,0.5666666666666667,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.983420931225463,1.0,valid,0,1.0,
4243,815,0.5,0.5,0.8888888888888888,3,0,0.0,1.8666666666666667,1,1,7,2,3,1,0,1,1,0,1,0,1,1,0.5321059431524547,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.9103463350218045,1.0,valid,0,1.0,
4243,1918,0.5,0.5,0.8333333333333334,3,0,0.0,1.1333333333333333,1,1,8,1,3,2,0,1,1,0,1,0,1,1,0.5302083333333334,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.9777456209780224,1.0,valid,0,1.0,
4243,1313,0.5,0.5,0.8333333333333334,3,0,0.0,1.4,1,1,5,1,4,2,-1,1,0,0,0,0,0,0,0.525,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9316679486880425,1.0,valid,0,1.0,
4243,2585,0.5,0.5,0.8333333333333334,3,0,0.0,1.4,1,1,5,1,4,2,-1,1,0,0,0,0,0,0,0.525,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9582372035807036,1.0,valid,0,1.0,
4243,112,0.5,0.5,0.8333333333333334,3,0,0.0,1.5333333333333334,1,1,5,1,4,2,-1,1,0,0,0,0,0,0,0.5228070175438596,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9675107063366692,1.0,valid,0,1.0,
4243,111,0.5,0.5,0.8333333333333334,3,0,0.0,2.1333333333333333,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.5152482269503547,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.9223438125583164,1.0,valid,0,1.0,
4243,1872,0.5,0.5,0.7777777777777778,3,0,0.0,1.5333333333333334,1,1,4,1,5,2,-2,1,0,0,0,0,0,0,0.5089181286549708,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9778450023436857,1.0,valid,0,1.0,
4243,2355,0.5,0.5,0.7777777777777777,3,0,0.0,1.5333333333333334,1,1,6,1,4,2,-1,1,0,0,0,0,0,0,0.5089181286549707,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9399349301732713,1.0,valid,0,1.0,
4243,2770,0.5,0.5,0.75,3,0,0.0,2.2666666666666666,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.49311224489795913,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.9670178419321188,1.0,valid,0,1.0,
4243,923,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.6931471805599453,1.1333333333333333,1,1,3,1,2,2,1,1,1,0,0,0,1,1,0.4614278132940898,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9866996988867359,1.0,valid,0,1.0,
4243,1550,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.6931471805599453,1.1333333333333333,1,1,9,1,2,2,1,1,1,0,0,0,1,1,0.4614278132940898,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9773443516650554,1.0,valid,0,1.0,
4243,119,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.6931471805599453,1.8666666666666667,1,1,4,2,4,1,-1,1,0,0,0,0,0,0,0.44943653422432234,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9128028623220833,1.0,valid,0,1.0,
4243,2299,0.16666666666666666,0.14285714285714285,0.5,1,1,1.791759469228055,1.2000000000000002,1,1,8,1,2,2,1,1,1,0,0,0,1,1,0.43891620666306524,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9837594592599955,1.0,valid,0,1.0,
4243,184,0.3333333333333333,0.3333333333333333,0.8333333333333333,2,0,0.0,2.2,1,1,7,2,4,1,-1,1,0,0,0,0,0,0,0.4229166666666666,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9343345199639158,1.0,valid,0,1.0,
4243,1936,0.3333333333333333,0.3333333333333333,0.75,2,0,0.0,1.2000000000000002,1,1,6,1,2,2,1,1,1,0,0,0,1,1,0.4162878787878788,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9669311818133577,1.0,valid,0,1.0,
4243,1937,0.3333333333333333,0.3333333333333333,0.75,2,0,0.0,1.2000000000000002,1,1,6,1,4,2,-1,1,0,0,0,0,0,0,0.4162878787878788,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9713203578752678,1.0,valid,0,1.0,
4243,186,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.0,1,1,7,1,5,2,-2,1,0,0,0,0,0,0,0.3952380952380952,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9248222210822895,1.0,valid,0,1.0,
4243,1528,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.0,1,1,5,1,3,2,0,1,1,0,1,0,1,1,0.3952380952380952,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.9477406870739625,1.0,valid,0,1.0,
4243,2267,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.0,1,1,8,1,5,2,-2,1,0,0,0,0,0,0,0.3952380952380952,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9787684509693122,1.0,valid,0,1.0,
4243,234,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.1333333333333333,1,1,10,1,3,2,0,1,1,0,1,0,1,1,0.39211309523809523,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.8468140407889375,1.0,valid,0,1.0,
4243,722,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.1333333333333333,1,1,10,1,5,2,-2,1,0,0,0,0,0,0,0.39211309523809523,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.96104017381967,1.0,valid,0,1.0,
4243,1299,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.1333333333333333,1,1,10,1,1,2,2,1,1,0,0,0,1,1,0.39211309523809523,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9737013425490495,1.0,valid,0,1.0,
4243,2356,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.1333333333333333,1,1,8,1,1,2,2,1,1,0,0,0,1,1,0.39211309523809523,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
4243,3100,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.1333333333333333,1,1,8,1,5,2,-2,1,0,0,0,0,0,0,0.39211309523809523,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.8829142851309411,1.0,valid,0,1.0,
4243,939,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.2666666666666666,1,1,9,1,2,2,1,1,1,0,0,0,1,1,0.38935574229691877,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9632505859990148,1.0,valid,0,1.0,
4243,1916,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.2666666666666666,1,1,8,1,4,2,-1,1,0,0,0,0,0,0,0.38935574229691877,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.982388518149083,1.0,valid,0,1.0,
4243,1917,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.2666666666666666,1,1,8,1,2,2,1,1,1,0,0,0,1,1,0.38935574229691877,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9504691279472716,1.0,valid,0,1.0,
4243,382,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.4,1,1,8,1,1,2,2,1,1,0,0,0,1,1,0.3869047619047619,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.8854794107198672,1.0,valid,0,1.0,
4243,922,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.4,1,1,7,1,4,2,-1,1,0,0,0,0,0,0,0.3869047619047619,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.8703444200832932,1.0,valid,0,1.0,
4243,1506,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.4,1,1,8,1,5,2,-2,1,0,0,0,0,0,0,0.3869047619047619,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9689735961411847,1.0,valid,0,1.0,
4243,3102,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.4,1,1,7,1,4,2,-1,1,0,0,0,0,0,0,0.3869047619047619,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9403350555073011,1.0,valid,0,1.0,
4243,3127,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.5333333333333334,1,1,7,1,5,2,-2,1,0,0,0,0,0,0,0.38471177944862156,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9806521766097069,1.0,valid,0,1.0,
4243,1751,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.6666666666666665,1,1,5,1,2,2,1,1,1,0,0,0,1,1,0.3827380952380952,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9787125484929927,1.0,valid,0,1.0,
4243,1767,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.6666666666666665,1,1,5,1,3,2,0,1,1,0,1,0,1,1,0.3827380952380952,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.9472524284296729,1.0,valid,0,1.0,
4243,2691,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,0.0,1.8666666666666667,1,1,8,2,2,1,1,1,1,0,0,0,1,1,0.3801218161683278,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9651282712342896,1.0,valid,0,1.0,
4243,1938,0.3333333333333333,0.3333333333333333,0.625,2,0,0.0,1.8000000000000003,1,1,7,1,3,2,0,1,1,0,1,0,1,1,0.37529761904761905,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
4243,2671,0.0,0.0,0.0,0,3,3.258096538021482,1.6,1,1,4,2,1,1,2,1,1,0,0,0,1,1,0.36427119226368665,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.02294012460108799,1.0,valid,0,1.0,
4243,1016,0.3333333333333333,0.2857142857142857,0.5555555555555555,2,1,0.0,1.2666666666666666,1,1,4,1,5,2,-2,1,0,0,0,0,0,0,0.361577964519141,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9065802948936224,1.0,valid,0,1.0,
4243,1919,0.3333333333333333,0.2857142857142857,0.5555555555555555,2,1,0.0,1.2666666666666666,1,1,4,1,4,2,-1,1,0,0,0,0,0,0,0.361577964519141,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.7174332472012808,1.0,valid,0,1.0,
4243,511,0.3333333333333333,0.2857142857142857,0.5555555555555555,2,1,0.0,1.4,1,1,6,1,1,2,2,1,1,0,0,0,1,1,0.35912698412698413,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9769501801849382,1.0,valid,0,1.0,
4243,2387,0.16666666666666666,0.14285714285714285,0.5,1,1,1.0986122886681098,2.0,1,1,8,2,4,1,-1,1,0,0,0,0,0,0,0.3574802764858586,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9897222457127914,1.0,valid,0,1.0,
4243,2584,0.3333333333333333,0.2857142857142857,0.5555555555555555,2,1,0.0,1.6666666666666665,1,1,6,1,4,2,-1,1,0,0,0,0,0,0,0.3549603174603174,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9086757855541205,1.0,valid,0,1.0,
4243,977,0.0,0.0,0.0,0,3,3.1354942159291497,1.6,1,1,4,2,1,1,2,1,1,0,0,0,1,1,0.3520109600544534,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.022591691562247558,1.0,valid,0,1.0,
4243,203,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.1333333333333333,1,1,9,1,3,2,0,1,1,0,1,0,1,1,0.3504464285714286,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.8911889273812085,1.0,valid,0,1.0,
4243,2270,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.1333333333333333,1,1,8,1,3,2,0,1,1,0,1,0,1,1,0.3504464285714286,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.9422362384992973,1.0,valid,0,1.0,
4243,1545,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.2666666666666666,1,1,8,1,3,2,0,1,1,0,1,0,1,1,0.34768907563025214,2,0.5,0,1.0,0.5,0.5,stretch_fit,0.981761170774671,1.0,valid,0,1.0,
4243,3101,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.2666666666666666,1,1,6,1,5,2,-2,1,0,0,0,0,0,0,0.34768907563025214,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.8838886581075273,1.0,valid,0,1.0,
4243,592,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.4,1,1,8,1,5,2,-2,1,0,0,0,0,0,0,0.3452380952380953,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9735874527786385,1.0,valid,0,1.0,
4243,1345,0.16666666666666666,0.125,0.3333333333333333,1,2,1.3862943611198906,1.8666666666666667,1,1,5,2,4,1,-1,1,0,0,0,0,0,0,0.3443464903755549,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.9703196182407651,1.0,valid,0,1.0,
4243,1192,0.0,0.0,0.0,0,2,3.044522437723423,1.6,1,1,6,2,3,1,0,1,1,0,1,0,1,1,0.3429137822338808,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.08878528818619044,1.0,valid,0,1.0,
4243,2552,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.6666666666666665,1,1,6,1,1,2,2,1,1,0,0,0,1,1,0.3410714285714286,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.9748982346564802,1.0,valid,0,1.0,
4243,1523,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.8000000000000003,1,1,6,1,1,2,2,1,1,0,0,0,1,1,0.3392857142857143,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.8780277301360218,1.0,valid,0,1.0,
4243,1851,0.3333333333333333,0.2857142857142857,0.5,2,1,0.0,1.8666666666666667,1,1,8,2,5,1,-2,1,0,0,0,0,0,0,0.33845514950166117,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.9307124396312638,1.0,valid,0,1.0,
4243,193,0.3333333333333333,0.2857142857142857,0.4444444444444444,2,1,0.0,1.4,1,1,8,1,2,2,1,1,1,0,0,0,1,1,0.33134920634920634,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9770404283993583,1.0,valid,0,1.0,
4243,734,0.3333333333333333,0.2857142857142857,0.4444444444444444,2,1,0.0,1.4,1,1,8,1,4,2,-1,1,0,0,0,0,0,0,0.33134920634920634,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9767912781208548,1.0,valid,0,1.0,
4243,2833,0.0,0.0,0.0,0,3,2.9444389791664403,1.7333333333333334,1,1,6,2,1,1,2,1,1,0,0,0,1,1,0.33102926377030256,1,0.75,2,0.6,0.5,0.5,stretch_fit,-0.018868994409551892,1.0,valid,0,1.0,
4243,1812,0.16666666666666666,0.14285714285714285,0.5,1,1,0.6931471805599453,1.2000000000000002,1,1,4,1,2,2,1,1,1,0,0,0,1,1,0.3290549777962543,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9741577269550613,1.0,valid,0,1.0,
4243,120,0.3333333333333333,0.2857142857142857,0.4444444444444444,2,1,0.0,1.6666666666666665,1,1,8,1,2,2,1,1,1,0,0,0,1,1,0.32718253968253963,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.7077732798395622,1.0,valid,0,1.0,
4243,2696,0.3333333333333333,0.2857142857142857,0.4444444444444444,2,1,0.0,1.6666666666666665,1,1,9,1,4,2,-1,1,0,0,0,0,0,0,0.32718253968253963,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.8381603058884376,1.0,valid,0,1.0,
4243,197,0.0,0.0,0.0,0,3,2.8903717578961645,1.7333333333333334,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.325622541643275,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.0332083476163194,1.0,valid,0,1.0,
4243,462,0.0,0.0,0.0,0,3,2.8903717578961645,1.7333333333333334,1,1,3,2,2,1,1,1,1,0,0,0,1,1,0.325622541643275,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.036013784175152136,1.0,valid,0,1.0,
4243,2694,0.3333333333333333,0.2857142857142857,0.4166666666666667,2,1,0.0,1.8000000000000003,1,1,9,1,4,2,-1,1,0,0,0,0,0,0,0.31845238095238093,2,0.5,1,0.8,0.5,0.5,stretch_fit,0.9746286178749288,1.0,valid,0,1.0,
4243,261,0.0,0.0,0.0,0,3,2.772588722239781,1.7333333333333334,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.3138442380776366,1,0.75,2,0.6,0.5,0.5,stretch_fit,-0.04596324964129673,1.0,valid,0,1.0,
4243,781,0.0,0.0,0.0,0,3,2.5649493574615367,1.0,1,1,3,1,2,2,1,1,1,0,0,0,1,1,0.30649493574615366,2,0.5,1,0.8,0.5,0.5,stretch_fit,-0.21214271023224704,1.0,valid,0,1.0,
4243,43,0.0,0.0,0.0,0,3,2.70805020110221,2.0,1,1,7,2,1,1,2,1,1,0,0,0,1,1,0.30413835344355433,1,0.75,2,0.6,0.5,0.5,stretch_fit,-0.08914978697384332,1.0,valid,0,1.0,
4243,2226,0.0,0.0,0.0,0,3,2.6390573296152584,1.6,1,1,8,2,2,1,1,1,1,0,0,0,1,1,0.3023672714230643,1,0.75,1,0.8,0.5,0.5,stretch_fit,-0.053168577175911065,1.0,valid,0,1.0,
4243,2215,0.0,0.0,0.0,0,3,2.6390573296152584,1.7333333333333334,1,1,6,2,1,1,2,1,1,0,0,0,1,1,0.3004910988151844,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.9359113808483833,1.0,valid,0,1.0,
4243,153,0.0,0.0,0.0,0,3,2.4849066497880004,1.0,1,1,5,1,1,2,2,1,1,0,0,0,1,1,0.29849066497880006,2,0.5,2,0.6,0.5,0.5,stretch_fit,-0.008636980946703558,1.0,valid,0,1.0,
4243,710,0.0,0.0,0.0,0,3,2.4849066497880004,1.0,1,1,5,1,1,2,2,1,1,0,0,0,1,1,0.29849066497880006,2,0.5,2,0.6,0.5,0.5,stretch_fit,0.08352610909424907,1.0,valid,0,1.0,
