ApplicationId,ProgramId,MenteeProfileId,AppliedAt,DecisionAt,Status,MeetRequirements
12980,2580,5068,2025-05-23 00:00:00,2025-06-12 00:00:00,rejected,1
12981,1043,3237,2025-10-21 00:00:00,2025-11-05 00:00:00,rejected,1
12982,719,3237,2025-08-26 00:00:00,2025-08-29 00:00:00,rejected,1
12983,2868,3237,2024-11-27 00:00:00,2024-12-08 00:00:00,rejected,1
12984,977,5045,2025-08-18 00:00:00,2025-08-25 00:00:00,accepted,1
12985,2833,5045,2025-06-14 00:00:00,2025-07-04 00:00:00,accepted,1
12986,956,5045,2025-07-17 00:00:00,2025-08-01 00:00:00,accepted,1
12987,197,5045,2025-09-09 00:00:00,2025-09-14 00:00:00,rejected,1
12989,674,5018,2025-07-27 00:00:00,2025-07-29 00:00:00,rejected,1
12990,142,5018,2025-02-06 00:00:00,2025-02-09 00:00:00,accepted,1
12991,488,3441,2025-06-09 00:00:00,2025-06-29 00:00:00,accepted,1
12992,1414,3441,2025-11-21 00:00:00,2025-12-01 00:00:00,rejected,1
12993,140,4630,2024-03-14 00:00:00,,pending,1
12994,2520,4630,2025-08-26 00:00:00,,pending,1
12995,2168,4324,2025-08-21 00:00:00,2025-09-03 00:00:00,rejected,1
12996,1469,4324,2025-07-17 00:00:00,2025-07-30 00:00:00,accepted,1
12997,1903,3079,2025-12-07 00:00:00,,pending,1
12998,911,3079,2025-11-10 00:00:00,2025-11-20 00:00:00,rejected,1
13000,698,4452,2025-07-04 00:00:00,2025-07-17 00:00:00,accepted,1
13001,3137,4452,2025-10-02 00:00:00,2025-10-17 00:00:00,accepted,1
13002,2311,4452,2025-09-20 00:00:00,2025-09-24 00:00:00,accepted,1
13003,405,2904,2025-06-23 00:00:00,,pending,1
13004,333,2904,2025-07-07 00:00:00,2025-07-15 00:00:00,accepted,1
13005,911,1608,2025-12-23 00:00:00,,pending,1
13006,1267,1608,2025-01-08 00:00:00,2025-01-15 00:00:00,accepted,1
13007,1301,1608,2025-10-23 00:00:00,2025-11-02 00:00:00,canceled,1
13008,2386,1608,2025-07-15 00:00:00,2025-07-24 00:00:00,rejected,1
13009,2368,4306,2025-12-11 00:00:00,2025-12-12 00:00:00,accepted,1
13010,2367,4306,2025-09-28 00:00:00,2025-09-30 00:00:00,accepted,1
13011,2646,5043,2025-01-25 00:00:00,2025-02-05 00:00:00,accepted,1
13012,548,5043,2025-06-14 00:00:00,2025-06-23 00:00:00,canceled,1
13013,925,5043,2024-06-23 00:00:00,2024-07-05 00:00:00,rejected,1
13014,967,2307,2025-04-20 00:00:00,,alerted,0
13015,1105,2307,2025-10-15 00:00:00,2025-10-22 00:00:00,accepted,1
13016,2037,2307,2025-11-08 00:00:00,2025-11-27 00:00:00,accepted,1
13017,1352,1752,2025-02-26 00:00:00,2025-03-08 00:00:00,rejected,1
13018,2225,1752,2025-10-06 00:00:00,,pending,1
13019,1498,5164,2025-09-15 00:00:00,2025-09-25 00:00:00,accepted,1
13020,1497,5164,2025-06-15 00:00:00,2025-06-27 00:00:00,accepted,1
13021,1673,5164,2025-10-08 00:00:00,2025-10-15 00:00:00,accepted,1
13022,2352,5164,2025-10-01 00:00:00,,pending,1
13023,1397,4470,2025-12-27 00:00:00,2025-12-29 00:00:00,accepted,1
13024,2507,4470,2024-10-14 00:00:00,,pending,1
13025,573,4398,2025-02-07 00:00:00,,pending,1
13026,1250,4398,2024-03-19 00:00:00,2024-03-22 00:00:00,rejected,1
13027,1250,2669,2024-04-17 00:00:00,2024-04-25 00:00:00,accepted,1
13028,1820,2669,2024-12-26 00:00:00,,pending,1
13029,33,2669,2025-07-30 00:00:00,,pending,1
13030,3158,4059,2025-08-26 00:00:00,,pending,1
13031,2388,4059,2025-05-21 00:00:00,2025-05-22 00:00:00,accepted,1
13032,475,4059,2024-10-28 00:00:00,2024-10-30 00:00:00,accepted,1
13033,2004,4059,2025-02-24 00:00:00,2025-03-11 00:00:00,rejected,1
13034,376,5408,2025-10-23 00:00:00,2025-11-05 00:00:00,rejected,1
13035,338,5408,2025-12-29 00:00:00,2026-01-13 00:00:00,accepted,1
13036,2092,5408,2025-10-30 00:00:00,2025-11-09 00:00:00,rejected,1
13037,367,5397,2025-06-16 00:00:00,2025-06-21 00:00:00,accepted,1
13038,459,5397,2024-05-06 00:00:00,,alerted,0
13039,486,5397,2025-11-27 00:00:00,2025-11-28 00:00:00,canceled,1
13040,2946,1636,2025-09-21 00:00:00,,pending,1
13041,2226,1636,2025-09-06 00:00:00,,pending,1
13042,2405,3668,2025-09-11 00:00:00,,pending,1
13043,3190,3668,2025-09-16 00:00:00,,pending,1
13044,1187,1631,2024-11-20 00:00:00,2024-11-27 00:00:00,accepted,1
13045,2562,1631,2025-11-28 00:00:00,2025-12-15 00:00:00,accepted,1
13046,3190,1631,2025-08-14 00:00:00,2025-08-31 00:00:00,accepted,1
13047,2405,1631,2025-10-21 00:00:00,2025-10-25 00:00:00,rejected,1
13048,979,3666,2025-02-27 00:00:00,2025-03-16 00:00:00,rejected,1
13049,763,3666,2025-10-02 00:00:00,2025-10-09 00:00:00,accepted,1
13050,2344,3932,2025-01-01 00:00:00,,pending,1
13051,317,3932,2025-11-15 00:00:00,2025-11-18 00:00:00,canceled,1
13052,2505,2520,2025-11-19 00:00:00,2025-12-02 00:00:00,rejected,1
13053,3021,2520,2025-05-01 00:00:00,,pending,1
13054,10,4444,2025-01-13 00:00:00,2025-01-30 00:00:00,accepted,1
13056,2435,4444,2025-06-18 00:00:00,,pending,1
13057,710,4444,2025-08-11 00:00:00,2025-08-26 00:00:00,canceled,1
13058,1303,1723,2025-07-05 00:00:00,,alerted,0
13059,1563,1723,2025-05-31 00:00:00,2025-06-19 00:00:00,accepted,1
13060,20,3610,2025-03-13 00:00:00,,pending,1
13061,2593,3610,2025-10-05 00:00:00,,pending,1
13062,153,3610,2025-09-24 00:00:00,,pending,1
13063,3058,2705,2025-08-28 00:00:00,,pending,1
13064,2181,2705,2024-10-20 00:00:00,,pending,1
13065,1741,2705,2025-11-24 00:00:00,2025-12-03 00:00:00,rejected,1
13066,1457,5494,2025-12-22 00:00:00,,pending,1
13067,1456,5494,2025-06-27 00:00:00,2025-07-08 00:00:00,rejected,1
13068,2671,2412,2025-09-02 00:00:00,,pending,1
13069,1698,2412,2025-10-20 00:00:00,2025-11-06 00:00:00,rejected,1
13070,1414,2412,2025-10-07 00:00:00,,pending,1
13071,965,3824,2024-08-02 00:00:00,2024-08-10 00:00:00,canceled,1
13072,729,3824,2025-08-18 00:00:00,,pending,1
13073,3120,3824,2025-07-28 00:00:00,2025-08-14 00:00:00,accepted,1
13074,2441,3824,2025-05-05 00:00:00,,pending,1
13075,43,3108,2025-10-05 00:00:00,,pending,1
13076,2519,3108,2025-09-26 00:00:00,,pending,1
13077,2211,4935,2025-05-20 00:00:00,,pending,1
13078,3106,4935,2025-10-09 00:00:00,2025-10-28 00:00:00,accepted,1
13079,2350,3191,2025-09-08 00:00:00,2025-09-24 00:00:00,accepted,1
13080,1517,3191,2025-03-12 00:00:00,2025-03-17 00:00:00,canceled,1
13081,476,3191,2025-06-07 00:00:00,2025-06-23 00:00:00,accepted,1
13082,1662,2469,2024-06-21 00:00:00,2024-07-04 00:00:00,accepted,1
13083,977,2469,2025-09-23 00:00:00,2025-10-03 00:00:00,accepted,1
13084,1042,2469,2025-10-19 00:00:00,,pending,1
13085,1459,4110,2024-10-05 00:00:00,,pending,1
13086,535,4110,2025-02-11 00:00:00,,pending,1
13087,2159,4110,2025-12-06 00:00:00,2025-12-17 00:00:00,accepted,1
13088,2655,4673,2024-07-28 00:00:00,2024-08-14 00:00:00,accepted,1
13089,2299,4673,2025-09-12 00:00:00,2025-09-24 00:00:00,rejected,1
13090,936,4673,2025-02-15 00:00:00,2025-03-01 00:00:00,accepted,1
13091,2652,5144,2025-10-24 00:00:00,,pending,1
13092,1273,5144,2024-11-10 00:00:00,,pending,1
13093,396,5144,2025-06-26 00:00:00,2025-07-11 00:00:00,canceled,1
13094,1080,5144,2025-03-23 00:00:00,2025-04-06 00:00:00,canceled,1
13095,2914,4247,2025-09-29 00:00:00,2025-10-08 00:00:00,canceled,1
13096,1103,4247,2025-10-13 00:00:00,2025-10-16 00:00:00,canceled,1
13097,2198,4247,2025-09-19 00:00:00,,pending,1
13098,1101,4247,2025-09-11 00:00:00,2025-09-29 00:00:00,rejected,1
13099,5,4241,2025-04-21 00:00:00,,alerted,0
13100,993,4241,2025-10-13 00:00:00,2025-10-21 00:00:00,rejected,1
13101,3035,4532,2025-08-18 00:00:00,,pending,1
13102,2926,4532,2025-06-28 00:00:00,2025-07-12 00:00:00,accepted,1
13103,1451,5012,2025-08-28 00:00:00,2025-09-15 00:00:00,accepted,1
13105,2926,5012,2025-09-13 00:00:00,2025-09-22 00:00:00,canceled,1
13106,3039,5012,2025-09-16 00:00:00,2025-09-23 00:00:00,canceled,1
13107,2580,3492,2025-03-21 00:00:00,2025-03-30 00:00:00,canceled,1
13108,861,3492,2025-03-17 00:00:00,2025-03-24 00:00:00,rejected,1
13109,1766,3492,2025-09-18 00:00:00,2025-09-26 00:00:00,canceled,1
13110,2367,2244,2025-12-08 00:00:00,2025-12-21 00:00:00,rejected,1
13111,2488,2244,2025-12-13 00:00:00,2025-12-29 00:00:00,accepted,1
13112,2540,1823,2024-08-20 00:00:00,2024-08-27 00:00:00,rejected,1
13113,2868,1823,2024-12-27 00:00:00,,pending,1
13114,861,4981,2025-02-11 00:00:00,,pending,1
13115,2399,4981,2025-10-22 00:00:00,2025-11-03 00:00:00,accepted,1
13116,23,5214,2025-03-23 00:00:00,2025-04-07 00:00:00,accepted,1
13117,2375,5214,2025-04-23 00:00:00,2025-05-03 00:00:00,rejected,1
13118,599,5214,2025-05-17 00:00:00,2025-05-19 00:00:00,accepted,1
13120,746,1846,2025-05-26 00:00:00,,pending,1
13121,749,1846,2025-08-14 00:00:00,2025-08-18 00:00:00,rejected,1
13122,773,2057,2025-09-23 00:00:00,,pending,1
13123,2177,2057,2025-08-17 00:00:00,,pending,1
13125,2616,4690,2025-09-23 00:00:00,2025-10-08 00:00:00,accepted,1
13126,617,4690,2025-10-27 00:00:00,,alerted,0
13127,197,4423,2025-08-29 00:00:00,2025-09-02 00:00:00,accepted,1
13128,977,4423,2025-08-29 00:00:00,,pending,1
13129,956,4423,2025-08-18 00:00:00,2025-08-25 00:00:00,accepted,1
13130,1826,1943,2025-09-24 00:00:00,2025-10-04 00:00:00,rejected,1
13131,1739,1943,2025-12-02 00:00:00,2025-12-03 00:00:00,accepted,1
13132,2291,4491,2025-06-27 00:00:00,,pending,1
13133,2313,4491,2025-12-29 00:00:00,,pending,1
13134,153,4491,2025-09-30 00:00:00,2025-10-19 00:00:00,rejected,1
13135,2159,2084,2025-12-30 00:00:00,,alerted,0
13136,1324,2084,2025-05-19 00:00:00,,pending,1
13137,2926,2813,2025-09-17 00:00:00,,pending,1
13138,3016,2813,2025-10-01 00:00:00,,pending,1
13139,2843,2813,2025-04-20 00:00:00,,pending,1
13140,2856,1921,2024-10-10 00:00:00,2024-10-20 00:00:00,canceled,1
13141,50,1921,2025-06-14 00:00:00,2025-06-17 00:00:00,accepted,1
13142,573,1827,2025-04-10 00:00:00,,pending,1
13143,1250,1827,2024-02-20 00:00:00,2024-02-21 00:00:00,canceled,1
13144,784,3602,2024-10-25 00:00:00,2024-11-06 00:00:00,accepted,1
13145,2108,3602,2025-08-27 00:00:00,2025-09-09 00:00:00,accepted,1
13146,1399,1851,2024-08-10 00:00:00,2024-08-21 00:00:00,accepted,1
13147,727,1851,2025-06-05 00:00:00,,alerted,0
13148,2314,3529,2025-10-25 00:00:00,,pending,1
13149,221,3529,2024-05-22 00:00:00,2024-06-03 00:00:00,rejected,1
13150,2202,2361,2025-08-11 00:00:00,2025-08-19 00:00:00,accepted,1
13151,2299,2361,2025-10-28 00:00:00,2025-11-15 00:00:00,accepted,1
13152,1482,2361,2025-08-22 00:00:00,2025-09-06 00:00:00,accepted,1
13154,993,1511,2025-09-07 00:00:00,,pending,1
13155,1459,1511,2024-12-11 00:00:00,2024-12-25 00:00:00,accepted,1
13156,1563,1511,2025-06-30 00:00:00,,pending,1
13157,81,2437,2025-11-15 00:00:00,,pending,1
13158,779,2437,2025-06-19 00:00:00,,pending,1
13159,1192,2437,2024-06-18 00:00:00,2024-07-02 00:00:00,rejected,1
13160,1750,2437,2025-10-25 00:00:00,,pending,1
13161,3076,2257,2024-04-04 00:00:00,2024-04-23 00:00:00,accepted,1
13162,705,2257,2024-06-18 00:00:00,,pending,1
13163,2828,2257,2025-11-01 00:00:00,2025-11-18 00:00:00,canceled,1
13164,1037,4053,2025-11-05 00:00:00,2025-11-13 00:00:00,accepted,1
13165,1576,4053,2025-04-11 00:00:00,2025-04-13 00:00:00,accepted,1
13166,844,4053,2025-09-27 00:00:00,,alerted,0
13167,2833,1699,2025-05-11 00:00:00,2025-05-25 00:00:00,canceled,1
13168,2766,1699,2025-10-21 00:00:00,2025-10-22 00:00:00,accepted,1
13169,426,4530,2025-07-26 00:00:00,,pending,1
13170,1192,4530,2024-07-10 00:00:00,,pending,1
13171,832,4530,2025-10-02 00:00:00,2025-10-12 00:00:00,rejected,1
13172,593,4102,2025-12-15 00:00:00,,pending,1
13173,2303,4102,2024-10-01 00:00:00,2024-10-02 00:00:00,accepted,1
13174,1315,5452,2025-07-07 00:00:00,,pending,1
13175,857,5452,2025-12-02 00:00:00,2025-12-10 00:00:00,accepted,1
13176,2401,5452,2024-04-01 00:00:00,2024-04-20 00:00:00,canceled,1
13177,1459,2645,2024-10-30 00:00:00,2024-11-11 00:00:00,accepted,1
13178,95,2645,2024-06-11 00:00:00,2024-06-21 00:00:00,rejected,1
13179,3006,5072,2025-07-23 00:00:00,2025-07-24 00:00:00,canceled,1
13180,1378,5072,2024-11-07 00:00:00,,pending,1
13181,222,5153,2024-09-19 00:00:00,,pending,1
13182,2352,5153,2025-11-22 00:00:00,2025-12-05 00:00:00,rejected,1
13183,816,4839,2025-04-23 00:00:00,2025-05-05 00:00:00,accepted,1
13184,1890,4839,2026-01-06 00:00:00,,pending,1
13185,678,4839,2025-11-30 00:00:00,,pending,1
13186,5,4839,2025-06-16 00:00:00,,alerted,0
13187,805,4048,2025-05-25 00:00:00,,pending,1
13188,2356,4048,2025-12-11 00:00:00,,pending,1
13189,687,2077,2025-10-15 00:00:00,2025-10-21 00:00:00,accepted,1
13190,95,2077,2024-05-02 00:00:00,,pending,1
13191,1563,2077,2025-07-19 00:00:00,,pending,1
13192,97,2077,2025-06-01 00:00:00,2025-06-10 00:00:00,canceled,1
13193,2020,2623,2025-06-22 00:00:00,2025-06-29 00:00:00,rejected,1
13194,2533,2623,2024-07-09 00:00:00,2024-07-21 00:00:00,accepted,1
13195,877,2623,2025-01-19 00:00:00,2025-01-25 00:00:00,accepted,1
13196,43,2623,2025-10-25 00:00:00,2025-11-12 00:00:00,accepted,1
13197,2236,4547,2025-10-02 00:00:00,2025-10-22 00:00:00,canceled,1
13198,530,4547,2025-09-20 00:00:00,,alerted,0
13199,2264,2162,2025-11-09 00:00:00,2025-11-28 00:00:00,accepted,1
13200,2979,2162,2024-12-31 00:00:00,2025-01-01 00:00:00,accepted,1
13201,2037,3919,2025-08-16 00:00:00,,pending,1
13202,967,3919,2025-03-04 00:00:00,,alerted,0
13203,2225,3919,2025-09-29 00:00:00,2025-10-06 00:00:00,accepted,1
13204,2822,3819,2025-03-18 00:00:00,2025-03-19 00:00:00,rejected,1
13205,2533,3819,2024-07-15 00:00:00,2024-07-28 00:00:00,canceled,1
13206,719,4562,2025-10-03 00:00:00,2025-10-20 00:00:00,accepted,1
13207,2046,4562,2025-03-14 00:00:00,2025-03-26 00:00:00,accepted,1
13208,1923,4562,2025-08-08 00:00:00,,pending,1
13209,3088,4562,2025-08-07 00:00:00,,pending,1
13210,2503,4277,2025-10-13 00:00:00,2025-10-20 00:00:00,accepted,1
13211,2862,4277,2025-10-27 00:00:00,2025-11-06 00:00:00,rejected,1
13212,322,4277,2024-08-18 00:00:00,2024-08-29 00:00:00,rejected,1
13213,2981,4277,2024-12-05 00:00:00,2024-12-14 00:00:00,accepted,1
13214,967,5325,2025-03-14 00:00:00,,alerted,0
13215,2798,5325,2024-10-28 00:00:00,2024-10-29 00:00:00,rejected,1
13216,844,5432,2025-10-22 00:00:00,,alerted,0
13217,1395,5432,2024-06-23 00:00:00,,pending,1
13218,159,1784,2025-10-09 00:00:00,,pending,1
13219,20,1784,2025-04-09 00:00:00,,pending,1
13220,482,1784,2025-10-26 00:00:00,,pending,1
13221,2197,1658,2025-10-29 00:00:00,2025-11-08 00:00:00,canceled,1
13222,2542,1658,2024-07-15 00:00:00,2024-07-25 00:00:00,accepted,1
13223,258,4348,2025-10-21 00:00:00,2025-10-27 00:00:00,accepted,1
13224,2906,4348,2025-05-09 00:00:00,2025-05-26 00:00:00,canceled,1
13225,1818,4348,2024-03-31 00:00:00,2024-04-05 00:00:00,accepted,1
13226,1250,4348,2024-03-12 00:00:00,2024-03-14 00:00:00,accepted,1
13227,2833,5382,2025-05-21 00:00:00,2025-05-27 00:00:00,accepted,1
13228,977,5382,2025-08-14 00:00:00,2025-09-02 00:00:00,accepted,1
13229,197,5382,2025-08-08 00:00:00,2025-08-26 00:00:00,rejected,1
13230,1685,5440,2025-08-24 00:00:00,2025-09-09 00:00:00,rejected,1
13232,2367,5440,2025-11-07 00:00:00,,pending,1
13233,795,3061,2024-06-14 00:00:00,2024-06-20 00:00:00,accepted,1
13234,439,3061,2026-01-02 00:00:00,,pending,1
13235,816,3061,2025-04-27 00:00:00,,pending,1
13236,2509,4569,2025-08-20 00:00:00,2025-08-30 00:00:00,accepted,1
13237,2058,4569,2025-10-27 00:00:00,2025-10-28 00:00:00,accepted,1
13238,2868,1941,2024-12-15 00:00:00,,pending,1
13239,842,1941,2025-07-07 00:00:00,2025-07-09 00:00:00,canceled,1
13240,3053,5085,2025-12-12 00:00:00,2025-12-26 00:00:00,rejected,1
13241,1091,5085,2025-07-07 00:00:00,2025-07-24 00:00:00,rejected,1
13242,1382,5085,2025-10-16 00:00:00,2025-10-28 00:00:00,accepted,1
13243,23,4363,2025-02-17 00:00:00,2025-02-27 00:00:00,accepted,1
13244,333,4363,2025-06-27 00:00:00,,pending,1
13245,2168,4363,2025-10-26 00:00:00,,pending,1
13246,1192,4855,2024-07-07 00:00:00,2024-07-21 00:00:00,accepted,1
13247,710,4855,2025-07-21 00:00:00,2025-07-26 00:00:00,rejected,1
13248,1156,4855,2025-02-15 00:00:00,,pending,1
13249,749,3559,2025-09-03 00:00:00,,pending,1
13250,530,3559,2025-10-24 00:00:00,,alerted,0
13251,2244,3973,2025-09-02 00:00:00,2025-09-14 00:00:00,accepted,1
13252,401,3973,2025-10-21 00:00:00,2025-11-10 00:00:00,accepted,1
13253,438,3973,2025-11-25 00:00:00,,pending,1
13254,1352,2818,2025-02-17 00:00:00,2025-02-19 00:00:00,accepted,1
13255,2788,2818,2025-07-14 00:00:00,2025-07-25 00:00:00,accepted,1
13256,459,2818,2024-05-15 00:00:00,,alerted,0
13257,2798,2818,2024-10-05 00:00:00,2024-10-06 00:00:00,accepted,1
13258,3061,2275,2025-06-21 00:00:00,2025-07-06 00:00:00,canceled,1
13259,2862,2275,2025-11-13 00:00:00,,pending,1
13261,2576,2571,2025-10-22 00:00:00,2025-10-27 00:00:00,accepted,1
13262,2814,2571,2025-02-03 00:00:00,2025-02-15 00:00:00,rejected,1
13263,23,2571,2025-03-06 00:00:00,2025-03-08 00:00:00,accepted,1
13264,197,2798,2025-07-13 00:00:00,2025-07-27 00:00:00,accepted,1
13265,2833,2798,2025-06-15 00:00:00,2025-06-23 00:00:00,rejected,1
13266,977,2798,2025-10-18 00:00:00,,pending,1
13267,853,5035,2025-09-17 00:00:00,2025-10-06 00:00:00,rejected,1
13268,482,5035,2025-11-25 00:00:00,,pending,1
13269,1469,5035,2025-06-25 00:00:00,,pending,1
13270,2329,2353,2025-08-23 00:00:00,2025-09-01 00:00:00,canceled,1
13271,2328,2353,2025-09-24 00:00:00,,pending,1
13272,1470,2740,2025-06-30 00:00:00,2025-07-03 00:00:00,rejected,1
13273,853,2740,2025-09-05 00:00:00,,pending,1
13274,2775,2740,2025-03-01 00:00:00,,pending,1
13275,1446,2532,2025-11-15 00:00:00,,pending,1
13276,1034,2532,2025-12-27 00:00:00,,alerted,0
13277,140,2532,2024-03-17 00:00:00,2024-03-18 00:00:00,rejected,1
13278,1223,2532,2025-03-26 00:00:00,,pending,1
13279,773,2394,2025-10-25 00:00:00,2025-10-26 00:00:00,accepted,1
13280,2399,2394,2025-10-31 00:00:00,2025-11-13 00:00:00,accepted,1
13281,1231,2394,2024-11-11 00:00:00,,pending,1
13282,221,2926,2024-05-19 00:00:00,2024-05-20 00:00:00,accepted,1
13283,1359,2926,2025-07-31 00:00:00,2025-08-01 00:00:00,accepted,1
13284,747,4193,2025-06-11 00:00:00,2025-06-18 00:00:00,accepted,1
13285,84,4193,2024-10-03 00:00:00,,pending,1
13286,719,1951,2025-08-31 00:00:00,2025-09-08 00:00:00,rejected,1
13287,2198,1951,2025-11-02 00:00:00,,pending,1
13288,1359,1951,2025-05-29 00:00:00,,pending,1
13289,2671,3931,2025-11-15 00:00:00,2025-12-05 00:00:00,accepted,1
13290,2124,3931,2024-11-14 00:00:00,,pending,1
13291,2749,3931,2024-04-20 00:00:00,2024-05-03 00:00:00,accepted,1
13292,2171,5031,2025-03-14 00:00:00,2025-03-31 00:00:00,accepted,1
13293,2215,5031,2025-10-30 00:00:00,,pending,1
13294,1525,5031,2025-09-15 00:00:00,,pending,1
13295,1081,2668,2024-06-22 00:00:00,2024-07-09 00:00:00,accepted,1
13296,2037,2668,2025-10-15 00:00:00,2025-10-17 00:00:00,accepted,1
13297,967,2668,2025-02-07 00:00:00,,alerted,0
13298,1869,2668,2025-01-02 00:00:00,2025-01-21 00:00:00,canceled,1
13299,5,1710,2025-06-26 00:00:00,,alerted,0
13300,1451,1710,2025-09-16 00:00:00,,pending,1
13301,1187,2429,2025-01-07 00:00:00,2025-01-27 00:00:00,accepted,1
13303,1840,2429,2024-04-18 00:00:00,2024-04-22 00:00:00,accepted,1
13305,1206,2516,2024-08-16 00:00:00,,pending,1
13306,622,2516,2025-05-30 00:00:00,2025-06-12 00:00:00,accepted,1
13307,1753,2516,2025-10-02 00:00:00,,pending,1
13308,2610,5061,2025-06-06 00:00:00,2025-06-17 00:00:00,rejected,1
13309,1720,5061,2025-07-25 00:00:00,2025-08-05 00:00:00,accepted,1
13310,1378,5061,2024-11-04 00:00:00,2024-11-09 00:00:00,rejected,1
13311,573,5061,2025-03-22 00:00:00,,pending,1
13312,197,3923,2025-07-10 00:00:00,2025-07-29 00:00:00,accepted,1
13313,977,3923,2025-09-21 00:00:00,2025-09-23 00:00:00,accepted,1
13314,2763,3923,2025-10-15 00:00:00,,pending,1
13315,2168,2730,2025-10-17 00:00:00,2025-10-29 00:00:00,rejected,1
13316,333,2730,2025-06-16 00:00:00,,pending,1
13317,1397,3019,2025-12-04 00:00:00,2025-12-23 00:00:00,rejected,1
13319,1470,3019,2025-07-14 00:00:00,2025-07-28 00:00:00,accepted,1
13322,879,3662,2025-05-21 00:00:00,,alerted,0
13323,1263,3662,2025-07-18 00:00:00,2025-08-06 00:00:00,rejected,1
13324,462,3662,2025-07-20 00:00:00,2025-08-04 00:00:00,accepted,1
13325,2809,4166,2025-07-02 00:00:00,2025-07-08 00:00:00,accepted,1
13326,2272,4166,2025-08-18 00:00:00,2025-09-06 00:00:00,canceled,1
13327,1546,4166,2025-07-31 00:00:00,2025-08-02 00:00:00,accepted,1
13328,2625,4166,2025-11-02 00:00:00,2025-11-14 00:00:00,accepted,1
13329,2004,4125,2025-04-21 00:00:00,2025-05-02 00:00:00,accepted,1
13330,2173,4125,2025-12-21 00:00:00,2025-12-30 00:00:00,accepted,1
13331,1930,4226,2025-07-20 00:00:00,,alerted,0
13332,299,4226,2024-07-01 00:00:00,,pending,1
13333,2993,5388,2024-02-20 00:00:00,,pending,1
13334,2084,5388,2025-10-31 00:00:00,,pending,1
13335,647,1693,2025-06-09 00:00:00,2025-06-10 00:00:00,accepted,1
13336,1264,1693,2025-09-09 00:00:00,,pending,1
13337,1189,4504,2025-05-05 00:00:00,,pending,1
13338,730,4504,2024-05-21 00:00:00,,pending,1
13339,520,4504,2025-07-21 00:00:00,,pending,1
13340,2872,4008,2025-09-09 00:00:00,,pending,1
13341,678,4008,2025-10-23 00:00:00,,pending,1
13342,1152,4008,2025-07-23 00:00:00,2025-08-06 00:00:00,rejected,1
13343,148,2092,2025-08-31 00:00:00,,pending,1
13344,1236,2092,2025-11-05 00:00:00,,pending,1
13345,2981,3943,2024-12-26 00:00:00,2025-01-09 00:00:00,canceled,1
13346,405,3943,2025-07-30 00:00:00,2025-08-16 00:00:00,accepted,1
13347,1674,3943,2025-11-15 00:00:00,2025-11-30 00:00:00,accepted,1
13348,2089,2835,2025-07-24 00:00:00,2025-07-27 00:00:00,accepted,1
13349,1043,2835,2025-12-21 00:00:00,,pending,1
13350,2719,5157,2025-12-18 00:00:00,2025-12-21 00:00:00,accepted,1
13351,1378,5157,2024-10-27 00:00:00,2024-11-02 00:00:00,rejected,1
13354,748,4683,2025-06-30 00:00:00,2025-07-10 00:00:00,accepted,1
13355,781,4683,2025-10-01 00:00:00,2025-10-07 00:00:00,accepted,1
13356,625,4683,2025-07-06 00:00:00,2025-07-13 00:00:00,canceled,1
13357,2996,4033,2025-05-14 00:00:00,,pending,1
13358,831,4033,2025-08-22 00:00:00,2025-09-01 00:00:00,rejected,1
13359,2509,1560,2025-10-04 00:00:00,2025-10-21 00:00:00,accepted,1
13360,386,1560,2025-10-21 00:00:00,2025-10-27 00:00:00,accepted,1
13361,2511,1560,2025-12-26 00:00:00,2026-01-01 00:00:00,accepted,1
13362,1498,3300,2025-09-13 00:00:00,2025-09-16 00:00:00,accepted,1
13363,1673,3300,2025-08-03 00:00:00,2025-08-22 00:00:00,accepted,1
13364,2763,3482,2026-01-02 00:00:00,,pending,1
13365,2862,3482,2025-12-15 00:00:00,,pending,1
13366,92,2966,2024-03-02 00:00:00,,pending,1
13367,934,2966,2025-12-01 00:00:00,2025-12-20 00:00:00,accepted,1
13368,475,2966,2024-10-29 00:00:00,2024-11-17 00:00:00,canceled,1
13369,1879,3718,2024-11-01 00:00:00,2024-11-13 00:00:00,accepted,1
13370,2955,3718,2025-03-04 00:00:00,,pending,1
13371,1469,1522,2025-08-25 00:00:00,2025-09-05 00:00:00,accepted,1
13372,2868,1522,2025-01-29 00:00:00,2025-02-13 00:00:00,accepted,1
13373,1067,1522,2025-07-17 00:00:00,2025-07-23 00:00:00,canceled,1
13374,1238,1601,2026-01-13 00:00:00,,pending,1
13375,2992,1601,2023-12-20 00:00:00,,pending,1
13376,2133,1601,2024-04-03 00:00:00,2024-04-04 00:00:00,accepted,1
13377,3132,1861,2024-06-26 00:00:00,,pending,1
13378,1278,1861,2025-11-06 00:00:00,2025-11-17 00:00:00,rejected,1
13379,3016,2267,2025-09-06 00:00:00,,pending,1
13380,41,2267,2024-12-19 00:00:00,,pending,1
13384,860,3218,2025-01-17 00:00:00,,pending,1
13385,879,2354,2025-05-10 00:00:00,2025-05-25 00:00:00,rejected,1
13386,2996,2354,2025-05-30 00:00:00,2025-06-02 00:00:00,accepted,1
13388,1784,5011,2025-06-04 00:00:00,2025-06-23 00:00:00,accepted,1
13389,2784,5011,2025-09-18 00:00:00,2025-09-26 00:00:00,accepted,1
13390,1841,5011,2024-05-28 00:00:00,2024-06-05 00:00:00,accepted,1
