ApplicationId,ProgramId,MenteeProfileId,AppliedAt,DecisionAt,Status,MeetRequirements
12703,3083,2444,19/04/2026 00:00,21/04/2026 00:00,canceled,1
12704,3046,2444,29/11/2026 00:00,09/12/2026 00:00,accepted,1
12705,473,4798,14/10/2026 00:00,02/11/2026 00:00,accepted,1
12706,1871,4798,08/08/2026 00:00,19/08/2026 00:00,accepted,1
12707,952,4798,03/02/2026 00:00,07/02/2026 00:00,rejected,1
12708,2624,4798,17/03/2027 00:00,,pending,1
12709,1673,1742,28/10/2026 00:00,05/11/2026 00:00,rejected,1
12710,2197,1742,16/11/2026 00:00,21/11/2026 00:00,accepted,1
12711,2198,1742,27/01/2027 00:00,04/02/2027 00:00,accepted,1
12712,1117,5148,31/05/2026 00:00,18/06/2026 00:00,rejected,1
12713,2385,5148,14/05/2026 00:00,17/05/2026 00:00,canceled,1
12714,1802,1609,05/01/2027 00:00,,pending,1
12715,1109,1609,22/06/2026 00:00,,pending,1
12716,2576,3235,22/12/2026 00:00,,pending,1
12717,355,3235,22/10/2025 00:00,,pending,1
12718,2509,4914,23/10/2026 00:00,24/10/2026 00:00,rejected,1
12719,2868,4914,02/03/2026 00:00,08/03/2026 00:00,rejected,1
12720,2505,4664,20/03/2027 00:00,,pending,1
12721,1991,4664,22/09/2025 00:00,05/10/2025 00:00,accepted,1
12722,1923,4664,31/10/2026 00:00,,pending,1
12723,3021,4664,04/09/2026 00:00,18/09/2026 00:00,accepted,1
12724,687,4733,27/12/2026 00:00,,pending,1
12725,2926,4733,16/10/2026 00:00,,pending,1
12726,1152,4733,07/10/2026 00:00,17/10/2026 00:00,accepted,1
12727,95,4733,24/06/2025 00:00,,pending,1
12728,2763,3827,26/02/2027 00:00,11/03/2027 00:00,rejected,1
12729,1203,3827,18/08/2026 00:00,07/09/2026 00:00,accepted,1
12730,3064,3827,12/11/2026 00:00,,pending,1
12731,1605,3976,30/09/2026 00:00,15/10/2026 00:00,rejected,1
12732,2137,3976,08/12/2026 00:00,24/12/2026 00:00,rejected,1
12734,1879,3976,08/01/2026 00:00,,pending,1
12735,1642,2194,22/10/2026 00:00,,pending,1
12736,1469,2194,03/10/2026 00:00,04/10/2026 00:00,accepted,1
12737,95,1753,03/09/2025 00:00,15/09/2025 00:00,rejected,1
12738,2020,1753,17/09/2026 00:00,07/10/2026 00:00,rejected,1
12739,2125,1753,03/03/2026 00:00,23/03/2026 00:00,accepted,1
12741,2344,2745,13/03/2026 00:00,29/03/2026 00:00,accepted,1
12742,1250,2745,13/06/2025 00:00,,pending,1
12743,2026,2745,16/11/2025 00:00,,pending,1
12744,860,2777,02/05/2026 00:00,,pending,1
12745,2367,2777,12/02/2027 00:00,19/02/2027 00:00,accepted,1
12746,861,2777,12/06/2026 00:00,25/06/2026 00:00,rejected,1
12747,2505,5354,13/03/2027 00:00,,pending,1
12748,1566,5354,19/12/2026 00:00,,pending,1
12750,658,3392,23/06/2026 00:00,27/06/2026 00:00,accepted,1
12751,1241,3392,29/04/2026 00:00,,pending,1
12752,43,3392,08/02/2027 00:00,,pending,1
12753,2368,4276,16/02/2027 00:00,,pending,1
12754,2052,4276,28/05/2026 00:00,04/06/2026 00:00,rejected,1
12755,2367,4276,20/01/2027 00:00,,pending,1
12756,1784,2775,13/08/2026 00:00,,pending,1
12757,816,2775,10/07/2026 00:00,22/07/2026 00:00,canceled,1
12758,2872,2775,31/10/2026 00:00,09/11/2026 00:00,canceled,1
12759,678,2775,18/03/2027 00:00,,pending,1
12760,2131,3664,30/12/2026 00:00,04/01/2027 00:00,accepted,1
12761,577,3664,20/05/2026 00:00,23/05/2026 00:00,accepted,1
12762,1909,3664,05/02/2026 00:00,,pending,1
12763,688,3664,09/03/2027 00:00,,pending,1
12765,1306,2699,16/12/2026 00:00,30/12/2026 00:00,accepted,1
12766,775,2699,13/12/2025 00:00,31/12/2025 00:00,accepted,1
12767,1732,4961,12/11/2026 00:00,28/11/2026 00:00,accepted,1
12768,2840,4961,02/05/2026 00:00,13/05/2026 00:00,rejected,1
12769,2344,3037,06/04/2026 00:00,,pending,1
12770,2616,3037,18/01/2027 00:00,,pending,1
12771,3016,1720,23/12/2026 00:00,11/01/2027 00:00,accepted,1
12772,1459,1720,13/02/2026 00:00,,pending,1
12773,1602,2923,08/12/2026 00:00,28/12/2026 00:00,canceled,1
12774,1632,2923,10/08/2026 00:00,20/08/2026 00:00,rejected,1
12775,367,2923,21/07/2026 00:00,,pending,1
12776,1834,1655,18/12/2026 00:00,02/01/2027 00:00,canceled,1
12777,2936,1655,20/11/2026 00:00,,pending,1
12778,364,1655,08/12/2026 00:00,22/12/2026 00:00,canceled,1
12779,396,1655,25/08/2026 00:00,27/08/2026 00:00,canceled,1
12780,1056,2286,09/01/2027 00:00,14/01/2027 00:00,accepted,1
12781,2425,2286,19/12/2026 00:00,26/12/2026 00:00,canceled,1
12782,1129,2333,05/09/2026 00:00,19/09/2026 00:00,accepted,1
12783,1712,2333,26/11/2025 00:00,,pending,1
12784,1417,2333,10/01/2027 00:00,18/01/2027 00:00,accepted,1
12785,2556,2809,04/09/2026 00:00,12/09/2026 00:00,canceled,1
12786,1875,2809,16/08/2025 00:00,,pending,1
12787,295,3831,19/01/2027 00:00,,pending,1
12788,2497,3831,14/01/2026 00:00,23/01/2026 00:00,accepted,1
12789,3066,3831,09/08/2026 00:00,27/08/2026 00:00,accepted,1
12790,965,3831,07/12/2025 00:00,,pending,1
12791,2171,2754,16/07/2026 00:00,25/07/2026 00:00,accepted,1
12792,2806,2754,04/10/2025 00:00,19/10/2025 00:00,accepted,1
12793,2809,2754,23/09/2026 00:00,09/10/2026 00:00,accepted,1
12794,3016,4571,08/12/2026 00:00,,pending,1
12795,971,4571,25/12/2026 00:00,27/12/2026 00:00,accepted,1
12796,687,4571,09/02/2027 00:00,,pending,1
12797,2352,3024,21/01/2027 00:00,04/02/2027 00:00,accepted,1
12798,1496,3024,08/06/2026 00:00,15/06/2026 00:00,accepted,1
12799,1498,3024,03/12/2026 00:00,21/12/2026 00:00,accepted,1
12800,1316,4687,27/01/2027 00:00,14/02/2027 00:00,accepted,1
12801,3060,4687,20/12/2026 00:00,,pending,1
12802,658,4687,03/07/2026 00:00,,alerted,1
12803,1156,4941,12/05/2026 00:00,21/05/2026 00:00,rejected,1
12804,989,4941,30/12/2026 00:00,,pending,1
12805,2258,3596,24/08/2026 00:00,12/09/2026 00:00,accepted,1
12806,720,3596,06/12/2026 00:00,16/12/2026 00:00,canceled,1
12807,2511,3568,31/12/2026 00:00,10/01/2027 00:00,accepted,1
12808,2504,3568,15/02/2027 00:00,,pending,1
12809,1250,4982,26/06/2025 00:00,14/07/2025 00:00,accepted,1
12810,1375,4982,01/08/2026 00:00,,pending,1
12811,250,4982,08/08/2026 00:00,,pending,1
12812,647,4982,22/07/2026 00:00,24/07/2026 00:00,accepted,1
12813,43,4708,16/01/2027 00:00,29/01/2027 00:00,canceled,1
12814,678,4708,05/01/2027 00:00,,pending,1
12815,993,4708,16/11/2026 00:00,,pending,1
12816,1,2596,29/01/2027 00:00,08/02/2027 00:00,accepted,1
12817,624,2596,20/08/2026 00:00,,pending,1
12818,2117,1589,31/12/2026 00:00,04/01/2027 00:00,accepted,1
12819,2385,1589,25/06/2026 00:00,14/07/2026 00:00,canceled,1
12820,623,1589,23/06/2026 00:00,06/07/2026 00:00,canceled,1
12821,250,3685,22/09/2026 00:00,28/09/2026 00:00,canceled,1
12822,426,3685,22/11/2026 00:00,,pending,1
12823,308,3685,07/02/2027 00:00,,pending,1
12824,1250,2678,27/05/2025 00:00,15/06/2025 00:00,accepted,1
12825,342,2678,31/03/2026 00:00,02/04/2026 00:00,accepted,1
12826,2671,2678,17/12/2026 00:00,29/12/2026 00:00,accepted,1
12827,2768,1583,10/03/2027 00:00,23/03/2027 00:00,accepted,1
12828,977,1583,26/11/2026 00:00,,pending,1
12829,2767,1583,10/01/2027 00:00,11/01/2027 00:00,accepted,1
12830,2149,1583,17/08/2026 00:00,,pending,1
12832,2800,3415,25/05/2026 00:00,06/06/2026 00:00,accepted,1
12833,759,3415,06/11/2026 00:00,,pending,1
12834,2020,3415,04/10/2026 00:00,17/10/2026 00:00,accepted,1
12835,1197,3461,07/09/2026 00:00,25/09/2026 00:00,accepted,1
12836,176,3461,29/09/2026 00:00,14/10/2026 00:00,rejected,1
12837,2215,3461,23/01/2027 00:00,,pending,1
12838,2155,5086,01/04/2026 00:00,,pending,1
12839,3137,5086,09/11/2026 00:00,10/11/2026 00:00,accepted,1
12840,2344,5086,06/03/2026 00:00,,pending,1
12841,2852,3435,19/02/2027 00:00,,pending,1
12842,50,3435,11/07/2026 00:00,14/07/2026 00:00,rejected,1
12843,2607,3435,22/08/2026 00:00,10/09/2026 00:00,canceled,1
12844,2108,2802,02/11/2026 00:00,09/11/2026 00:00,accepted,1
12845,2563,2802,15/12/2026 00:00,30/12/2026 00:00,rejected,1
12847,1244,3788,08/11/2026 00:00,22/11/2026 00:00,accepted,1
12848,1981,3788,05/10/2026 00:00,,pending,1
12849,1079,3788,01/02/2026 00:00,,pending,1
12850,3039,3544,27/09/2026 00:00,13/10/2026 00:00,rejected,1
12851,2368,3544,26/12/2026 00:00,07/01/2027 00:00,rejected,1
12852,2698,3544,06/08/2025 00:00,25/08/2025 00:00,rejected,1
12853,1152,3544,06/11/2026 00:00,11/11/2026 00:00,canceled,1
12854,2258,1981,29/07/2026 00:00,16/08/2026 00:00,accepted,1
12855,2868,1981,27/03/2026 00:00,04/04/2026 00:00,accepted,1
12856,347,4949,08/11/2025 00:00,,alerted,1
12857,2533,4949,19/10/2025 00:00,25/10/2025 00:00,accepted,1
12858,593,1638,20/02/2027 00:00,22/02/2027 00:00,accepted,1
12859,2303,1638,15/12/2025 00:00,23/12/2025 00:00,accepted,1
12860,2264,1638,31/12/2026 00:00,,pending,1
12861,2806,1638,26/12/2025 00:00,,pending,1
12862,101,3247,17/10/2026 00:00,,pending,1
12863,1156,3247,29/06/2026 00:00,,pending,1
12864,1720,3247,25/09/2026 00:00,07/10/2026 00:00,accepted,1
12866,2842,3633,20/04/2026 00:00,,pending,1
12867,967,3633,17/07/2026 00:00,,alerted,1
12868,3123,3633,21/01/2027 00:00,29/01/2027 00:00,rejected,1
12869,1640,4771,16/06/2025 00:00,,pending,1
12870,2622,4771,31/01/2027 00:00,20/02/2027 00:00,accepted,1
12871,1537,4771,26/09/2026 00:00,28/09/2026 00:00,accepted,1
12872,2763,3744,23/12/2026 00:00,24/12/2026 00:00,accepted,1
12873,933,3744,19/09/2026 00:00,02/10/2026 00:00,accepted,1
12874,347,1868,20/12/2025 00:00,,alerted,1
12875,967,1868,06/07/2026 00:00,,alerted,1
12876,1056,3320,03/01/2027 00:00,13/01/2027 00:00,canceled,1
12877,2909,3320,25/09/2025 00:00,08/10/2025 00:00,accepted,1
12878,2425,3320,17/01/2027 00:00,,pending,1
12879,542,3025,20/12/2026 00:00,21/12/2026 00:00,accepted,1
12880,3182,3025,12/07/2026 00:00,18/07/2026 00:00,canceled,1
12881,2714,3025,16/07/2026 00:00,03/08/2026 00:00,accepted,1
12882,3139,3025,05/12/2026 00:00,06/12/2026 00:00,accepted,1
12883,1784,2052,23/08/2026 00:00,08/09/2026 00:00,accepted,1
12884,784,2052,26/01/2026 00:00,10/02/2026 00:00,canceled,1
12885,1032,2027,24/11/2026 00:00,,pending,1
12886,2251,2027,14/05/2026 00:00,,pending,1
12887,3060,2027,26/12/2026 00:00,05/01/2027 00:00,canceled,1
12888,3104,4464,12/11/2026 00:00,16/11/2026 00:00,rejected,1
12889,1449,4464,04/02/2027 00:00,23/02/2027 00:00,rejected,1
12890,2215,4577,24/01/2027 00:00,01/02/2027 00:00,rejected,1
12891,1197,4577,02/11/2026 00:00,17/11/2026 00:00,accepted,1
12892,281,3564,23/11/2026 00:00,01/12/2026 00:00,canceled,1
12893,1273,3564,22/01/2026 00:00,09/02/2026 00:00,accepted,1
12894,2652,4715,06/12/2026 00:00,,pending,1
12895,396,4715,29/08/2026 00:00,,pending,1
12896,299,4715,03/10/2025 00:00,14/10/2025 00:00,accepted,1
12897,1760,4715,01/02/2026 00:00,04/02/2026 00:00,accepted,1
12898,2702,4996,17/11/2026 00:00,,pending,1
12899,3016,4996,27/10/2026 00:00,,pending,1
12900,2854,2953,20/07/2025 00:00,,pending,1
12901,1883,2953,02/02/2027 00:00,,pending,1
12902,2857,2953,20/02/2026 00:00,05/03/2026 00:00,rejected,1
12903,756,2953,01/09/2025 00:00,,pending,1
12904,347,4040,13/01/2026 00:00,,alerted,1
12905,1433,4040,03/12/2026 00:00,06/12/2026 00:00,canceled,1
12906,1896,4040,22/12/2026 00:00,,pending,1
12907,3104,4040,17/11/2026 00:00,24/11/2026 00:00,accepted,1
12908,731,4769,19/02/2027 00:00,09/03/2027 00:00,rejected,1
12909,2886,4769,09/05/2026 00:00,,pending,1
12910,1516,5116,05/03/2027 00:00,,pending,1
12911,455,5116,29/09/2026 00:00,,pending,1
12912,1738,5116,18/02/2027 00:00,19/02/2027 00:00,accepted,1
12913,781,2287,22/12/2026 00:00,01/01/2027 00:00,accepted,1
12914,879,2287,19/06/2026 00:00,,alerted,1
12915,2282,3949,27/10/2026 00:00,,pending,1
12916,1091,3949,05/08/2026 00:00,,pending,1
12917,1385,3949,26/12/2026 00:00,29/12/2026 00:00,accepted,1
12918,2883,3956,18/02/2027 00:00,19/02/2027 00:00,accepted,1
12919,611,3956,11/11/2026 00:00,12/11/2026 00:00,accepted,1
12920,2236,3956,18/12/2026 00:00,,pending,1
12921,645,3956,21/07/2026 00:00,,alerted,1
12922,2828,4593,12/03/2027 00:00,31/03/2027 00:00,accepted,1
12923,2386,4593,17/11/2026 00:00,,alerted,1
12924,3153,4995,05/12/2026 00:00,10/12/2026 00:00,accepted,1
12925,261,4995,11/10/2026 00:00,26/10/2026 00:00,accepted,1
12926,1582,5484,21/02/2026 00:00,,pending,1
12927,2058,5484,23/12/2026 00:00,01/01/2027 00:00,accepted,1
12928,159,5055,07/01/2027 00:00,,pending,1
12929,1642,5055,29/09/2026 00:00,15/10/2026 00:00,accepted,1
12930,482,5055,30/01/2027 00:00,13/02/2027 00:00,accepted,1
12931,2523,5055,11/01/2027 00:00,30/01/2027 00:00,accepted,1
12932,2856,3527,19/12/2025 00:00,,pending,1
12933,50,3527,02/09/2026 00:00,10/09/2026 00:00,accepted,1
12934,1894,4660,18/08/2026 00:00,22/08/2026 00:00,accepted,1
12935,1802,4660,16/12/2026 00:00,,pending,1
12936,861,3567,22/04/2026 00:00,03/05/2026 00:00,accepted,1
12937,1994,3567,11/08/2026 00:00,20/08/2026 00:00,accepted,1
12938,624,3750,16/07/2026 00:00,01/08/2026 00:00,accepted,1
12939,2907,3750,08/10/2026 00:00,25/10/2026 00:00,accepted,1
12940,645,3750,28/07/2026 00:00,,alerted,1
12941,2344,3750,29/03/2026 00:00,07/04/2026 00:00,accepted,1
12942,1100,3093,27/02/2027 00:00,,pending,1
12943,2420,3093,19/06/2025 00:00,09/07/2025 00:00,accepted,1
12944,2551,3093,26/09/2026 00:00,,pending,1
12945,1427,3093,30/12/2026 00:00,,pending,1
12946,2914,2943,10/12/2026 00:00,14/12/2026 00:00,canceled,1
12947,2511,2943,31/12/2026 00:00,,pending,1
12948,1101,2943,09/12/2026 00:00,,pending,1
12949,2289,2943,19/12/2025 00:00,22/12/2025 00:00,accepted,1
12950,687,2892,31/01/2027 00:00,19/02/2027 00:00,accepted,1
12951,95,2892,26/07/2025 00:00,11/08/2025 00:00,canceled,1
12952,768,3343,17/02/2027 00:00,22/02/2027 00:00,canceled,1
12953,2958,3343,19/01/2027 00:00,,pending,1
12954,2226,3343,10/01/2027 00:00,12/01/2027 00:00,rejected,1
12955,1566,1962,14/01/2027 00:00,,pending,1
12956,2505,1962,02/02/2027 00:00,08/02/2027 00:00,accepted,1
12957,2833,3704,05/08/2026 00:00,,pending,1
12958,956,3704,03/09/2026 00:00,16/09/2026 00:00,rejected,1
12959,197,3704,22/09/2026 00:00,09/10/2026 00:00,accepted,1
12960,342,3221,07/04/2026 00:00,,pending,1
12961,1250,3221,23/07/2025 00:00,04/08/2025 00:00,accepted,1
12962,1739,2795,17/01/2027 00:00,,pending,1
12963,1981,2795,01/11/2026 00:00,19/11/2026 00:00,rejected,1
12964,1982,2795,24/02/2027 00:00,12/03/2027 00:00,rejected,1
12965,3082,2795,19/09/2026 00:00,,pending,1
12966,1784,4137,06/07/2026 00:00,10/07/2026 00:00,accepted,1
12967,784,4137,06/02/2026 00:00,08/02/2026 00:00,accepted,1
12968,2505,4239,27/03/2027 00:00,10/04/2027 00:00,accepted,1
12969,3061,4239,16/09/2026 00:00,06/10/2026 00:00,canceled,1
12970,2774,4239,30/12/2026 00:00,09/01/2027 00:00,accepted,1
12971,1414,1777,01/01/2027 00:00,,pending,1
12972,1192,1777,19/09/2025 00:00,29/09/2025 00:00,rejected,1
12973,749,4670,05/10/2026 00:00,07/10/2026 00:00,canceled,1
12974,530,4670,23/11/2026 00:00,,alerted,1
12975,2616,4670,04/12/2026 00:00,,pending,1
12976,1308,4670,09/01/2027 00:00,20/01/2027 00:00,accepted,1
12977,773,5068,23/12/2026 00:00,01/01/2027 00:00,canceled,1
12978,2368,5068,29/12/2026 00:00,16/01/2027 00:00,rejected,1
12979,2367,5068,03/02/2027 00:00,,pending,1
12980,2580,5068,05/08/2026 00:00,25/08/2026 00:00,rejected,1
12981,1043,3237,03/01/2027 00:00,18/01/2027 00:00,rejected,1
12982,719,3237,08/11/2026 00:00,11/11/2026 00:00,rejected,1
12983,2868,3237,09/02/2026 00:00,20/02/2026 00:00,rejected,1
12984,977,5045,31/10/2026 00:00,07/11/2026 00:00,accepted,1
12985,2833,5045,27/08/2026 00:00,16/09/2026 00:00,accepted,1
12986,956,5045,29/09/2026 00:00,14/10/2026 00:00,accepted,1
12987,197,5045,22/11/2026 00:00,27/11/2026 00:00,rejected,1
12989,674,5018,09/10/2026 00:00,11/10/2026 00:00,rejected,1
12990,142,5018,21/04/2026 00:00,24/04/2026 00:00,accepted,1
12991,488,3441,22/08/2026 00:00,11/09/2026 00:00,accepted,1
12992,1414,3441,03/02/2027 00:00,13/02/2027 00:00,rejected,1
12993,140,4630,27/05/2025 00:00,,pending,1
12994,2520,4630,08/11/2026 00:00,,pending,1
12995,2168,4324,03/11/2026 00:00,16/11/2026 00:00,rejected,1
12996,1469,4324,29/09/2026 00:00,12/10/2026 00:00,accepted,1
12997,1903,3079,19/02/2027 00:00,,pending,1
12998,911,3079,23/01/2027 00:00,02/02/2027 00:00,rejected,1
13000,698,4452,16/09/2026 00:00,29/09/2026 00:00,accepted,1
13001,3137,4452,15/12/2026 00:00,30/12/2026 00:00,accepted,1
13002,2311,4452,03/12/2026 00:00,07/12/2026 00:00,accepted,1
13003,405,2904,05/09/2026 00:00,,pending,1
13004,333,2904,19/09/2026 00:00,27/09/2026 00:00,accepted,1
13005,911,1608,07/03/2027 00:00,,pending,1
13006,1267,1608,23/03/2026 00:00,30/03/2026 00:00,accepted,1
13007,1301,1608,05/01/2027 00:00,15/01/2027 00:00,canceled,1
13008,2386,1608,27/09/2026 00:00,06/10/2026 00:00,rejected,1
13009,2368,4306,23/02/2027 00:00,24/02/2027 00:00,accepted,1
13010,2367,4306,11/12/2026 00:00,13/12/2026 00:00,accepted,1
13011,2646,5043,09/04/2026 00:00,20/04/2026 00:00,accepted,1
13012,548,5043,27/08/2026 00:00,05/09/2026 00:00,canceled,1
13013,925,5043,05/09/2025 00:00,17/09/2025 00:00,rejected,1
13014,967,2307,03/07/2026 00:00,,alerted,1
13015,1105,2307,28/12/2026 00:00,04/01/2027 00:00,accepted,1
13016,2037,2307,21/01/2027 00:00,09/02/2027 00:00,accepted,1
13017,1352,1752,11/05/2026 00:00,21/05/2026 00:00,rejected,1
13018,2225,1752,19/12/2026 00:00,,pending,1
13019,1498,5164,28/11/2026 00:00,08/12/2026 00:00,accepted,1
13020,1497,5164,28/08/2026 00:00,09/09/2026 00:00,accepted,1
13021,1673,5164,21/12/2026 00:00,28/12/2026 00:00,accepted,1
13022,2352,5164,14/12/2026 00:00,,pending,1
13023,1397,4470,11/03/2027 00:00,13/03/2027 00:00,accepted,1
13024,2507,4470,27/12/2025 00:00,,pending,1
13025,573,4398,22/04/2026 00:00,,pending,1
13026,1250,4398,01/06/2025 00:00,04/06/2025 00:00,rejected,1
13027,1250,2669,30/06/2025 00:00,08/07/2025 00:00,accepted,1
13028,1820,2669,10/03/2026 00:00,,pending,1
13029,33,2669,12/10/2026 00:00,,pending,1
13030,3158,4059,08/11/2026 00:00,,pending,1
13031,2388,4059,03/08/2026 00:00,04/08/2026 00:00,accepted,1
13032,475,4059,10/01/2026 00:00,12/01/2026 00:00,accepted,1
13033,2004,4059,09/05/2026 00:00,24/05/2026 00:00,rejected,1
13034,376,5408,05/01/2027 00:00,18/01/2027 00:00,rejected,1
13035,338,5408,13/03/2027 00:00,28/03/2027 00:00,accepted,1
13036,2092,5408,12/01/2027 00:00,22/01/2027 00:00,rejected,1
13037,367,5397,29/08/2026 00:00,03/09/2026 00:00,accepted,1
13038,459,5397,19/07/2025 00:00,,alerted,1
13039,486,5397,09/02/2027 00:00,10/02/2027 00:00,canceled,1
13040,2946,1636,04/12/2026 00:00,,pending,1
13041,2226,1636,19/11/2026 00:00,,pending,1
13042,2405,3668,24/11/2026 00:00,,pending,1
13043,3190,3668,29/11/2026 00:00,,pending,1
13044,1187,1631,02/02/2026 00:00,09/02/2026 00:00,accepted,1
13045,2562,1631,10/02/2027 00:00,27/02/2027 00:00,accepted,1
13046,3190,1631,27/10/2026 00:00,13/11/2026 00:00,accepted,1
13047,2405,1631,03/01/2027 00:00,07/01/2027 00:00,rejected,1
13048,979,3666,12/05/2026 00:00,29/05/2026 00:00,rejected,1
13049,763,3666,15/12/2026 00:00,22/12/2026 00:00,accepted,1
13050,2344,3932,16/03/2026 00:00,,pending,1
13051,317,3932,28/01/2027 00:00,31/01/2027 00:00,canceled,1
13052,2505,2520,01/02/2027 00:00,14/02/2027 00:00,rejected,1
13053,3021,2520,14/07/2026 00:00,,pending,1
13054,10,4444,28/03/2026 00:00,14/04/2026 00:00,accepted,1
13056,2435,4444,31/08/2026 00:00,,pending,1
13057,710,4444,24/10/2026 00:00,08/11/2026 00:00,canceled,1
13058,1303,1723,17/09/2026 00:00,,alerted,1
13059,1563,1723,13/08/2026 00:00,01/09/2026 00:00,accepted,1
13060,20,3610,26/05/2026 00:00,,pending,1
13061,2593,3610,18/12/2026 00:00,,pending,1
13062,153,3610,07/12/2026 00:00,,pending,1
13063,3058,2705,10/11/2026 00:00,,pending,1
13064,2181,2705,02/01/2026 00:00,,pending,1
13065,1741,2705,06/02/2027 00:00,15/02/2027 00:00,rejected,1
13066,1457,5494,06/03/2027 00:00,,pending,1
13067,1456,5494,09/09/2026 00:00,20/09/2026 00:00,rejected,1
13068,2671,2412,15/11/2026 00:00,,pending,1
13069,1698,2412,02/01/2027 00:00,19/01/2027 00:00,rejected,1
13070,1414,2412,20/12/2026 00:00,,pending,1
13071,965,3824,15/10/2025 00:00,23/10/2025 00:00,canceled,1
13072,729,3824,31/10/2026 00:00,,pending,1
13073,3120,3824,10/10/2026 00:00,27/10/2026 00:00,accepted,1
13074,2441,3824,18/07/2026 00:00,,pending,1
13075,43,3108,18/12/2026 00:00,,pending,1
13076,2519,3108,09/12/2026 00:00,,pending,1
13077,2211,4935,02/08/2026 00:00,,pending,1
13078,3106,4935,22/12/2026 00:00,10/01/2027 00:00,accepted,1
13079,2350,3191,21/11/2026 00:00,07/12/2026 00:00,accepted,1
13080,1517,3191,25/05/2026 00:00,30/05/2026 00:00,canceled,1
13081,476,3191,20/08/2026 00:00,05/09/2026 00:00,accepted,1
13082,1662,2469,03/09/2025 00:00,16/09/2025 00:00,accepted,1
13083,977,2469,06/12/2026 00:00,16/12/2026 00:00,accepted,1
13084,1042,2469,01/01/2027 00:00,,pending,1
13085,1459,4110,18/12/2025 00:00,,pending,1
13086,535,4110,26/04/2026 00:00,,pending,1
13087,2159,4110,18/02/2027 00:00,01/03/2027 00:00,accepted,1
13088,2655,4673,10/10/2025 00:00,27/10/2025 00:00,accepted,1
13089,2299,4673,25/11/2026 00:00,07/12/2026 00:00,rejected,1
13090,936,4673,30/04/2026 00:00,14/05/2026 00:00,accepted,1
13091,2652,5144,06/01/2027 00:00,,pending,1
13092,1273,5144,23/01/2026 00:00,,pending,1
13093,396,5144,08/09/2026 00:00,23/09/2026 00:00,canceled,1
13094,1080,5144,05/06/2026 00:00,19/06/2026 00:00,canceled,1
13095,2914,4247,12/12/2026 00:00,21/12/2026 00:00,canceled,1
13096,1103,4247,26/12/2026 00:00,29/12/2026 00:00,canceled,1
13097,2198,4247,02/12/2026 00:00,,pending,1
13098,1101,4247,24/11/2026 00:00,12/12/2026 00:00,rejected,1
13099,5,4241,04/07/2026 00:00,,alerted,1
13100,993,4241,26/12/2026 00:00,03/01/2027 00:00,rejected,1
13101,3035,4532,31/10/2026 00:00,,pending,1
13102,2926,4532,10/09/2026 00:00,24/09/2026 00:00,accepted,1
13103,1451,5012,10/11/2026 00:00,28/11/2026 00:00,accepted,1
13105,2926,5012,26/11/2026 00:00,05/12/2026 00:00,canceled,1
13106,3039,5012,29/11/2026 00:00,06/12/2026 00:00,canceled,1
13107,2580,3492,03/06/2026 00:00,12/06/2026 00:00,canceled,1
13108,861,3492,30/05/2026 00:00,06/06/2026 00:00,rejected,1
13109,1766,3492,01/12/2026 00:00,09/12/2026 00:00,canceled,1
13110,2367,2244,20/02/2027 00:00,05/03/2027 00:00,rejected,1
13111,2488,2244,25/02/2027 00:00,13/03/2027 00:00,accepted,1
13112,2540,1823,02/11/2025 00:00,09/11/2025 00:00,rejected,1
13113,2868,1823,11/03/2026 00:00,,pending,1
13114,861,4981,26/04/2026 00:00,,pending,1
13115,2399,4981,04/01/2027 00:00,16/01/2027 00:00,accepted,1
13116,23,5214,05/06/2026 00:00,20/06/2026 00:00,accepted,1
13117,2375,5214,06/07/2026 00:00,16/07/2026 00:00,rejected,1
13118,599,5214,30/07/2026 00:00,01/08/2026 00:00,accepted,1
13120,746,1846,08/08/2026 00:00,,pending,1
13121,749,1846,27/10/2026 00:00,31/10/2026 00:00,rejected,1
13122,773,2057,06/12/2026 00:00,,pending,1
13123,2177,2057,30/10/2026 00:00,,pending,1
13125,2616,4690,06/12/2026 00:00,21/12/2026 00:00,accepted,1
13126,617,4690,09/01/2027 00:00,,alerted,1
13127,197,4423,11/11/2026 00:00,15/11/2026 00:00,accepted,1
13128,977,4423,11/11/2026 00:00,,pending,1
13129,956,4423,31/10/2026 00:00,07/11/2026 00:00,accepted,1
13130,1826,1943,07/12/2026 00:00,17/12/2026 00:00,rejected,1
13131,1739,1943,14/02/2027 00:00,15/02/2027 00:00,accepted,1
13132,2291,4491,09/09/2026 00:00,,pending,1
13133,2313,4491,13/03/2027 00:00,,pending,1
13134,153,4491,13/12/2026 00:00,01/01/2027 00:00,rejected,1
13135,2159,2084,14/03/2027 00:00,,alerted,1
13136,1324,2084,01/08/2026 00:00,,pending,1
13137,2926,2813,30/11/2026 00:00,,pending,1
13138,3016,2813,14/12/2026 00:00,,pending,1
13139,2843,2813,03/07/2026 00:00,,pending,1
13140,2856,1921,23/12/2025 00:00,02/01/2026 00:00,canceled,1
13141,50,1921,27/08/2026 00:00,30/08/2026 00:00,accepted,1
13142,573,1827,23/06/2026 00:00,,pending,1
13143,1250,1827,04/05/2025 00:00,05/05/2025 00:00,canceled,1
13144,784,3602,07/01/2026 00:00,19/01/2026 00:00,accepted,1
