user_id,domain_id,education_status,current_level,country_code,career_goal_id,learning_style_id,profile_picture_url,bio,is_email_verified
3745,1,Senior,Beginner,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6973,,1
3746,3,Freshman,Mid,SA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6976,,1
3747,2,Junior,Beginner,SA,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6978,,1
3748,3,Graduate,Mid,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6979,,1
3749,2,Sophomore,Beginner,AE,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6981,,1
3750,3,Junior,Beginner,AE,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6983,,1
3751,2,Graduate,Beginner,SA,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6984,,1
3752,4,Freshman,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6987,,1
3753,1,Freshman,Mid,SA,2,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6988,,1
3754,1,Sophomore,Junior,AE,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6990,,1
3755,3,Graduate,Mid,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_6999,,1
3756,2,Senior,Beginner,SA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7001,,1
3757,2,Freshman,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7004,,1
3758,3,Senior,Junior,SA,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7005,,1
3759,2,Senior,Junior,EG,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7006,,1
3760,3,Junior,Junior,MA,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7007,,1
3761,1,Junior,Junior,AE,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7008,,1
3762,3,Freshman,Mid,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7009,,1
3763,1,Senior,Mid,SA,4,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7010,,1
3764,2,Junior,Senior,JO,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7011,,1
3765,3,Graduate,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7012,,1
3766,1,Graduate,Beginner,SA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7013,,1
3767,1,Graduate,Beginner,AE,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7014,,1
3768,1,Graduate,Beginner,AE,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7016,,1
3769,2,Senior,Beginner,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7017,,1
3770,1,Graduate,Beginner,SA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7019,,1
3771,1,Senior,Beginner,MA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7020,,1
3772,3,Freshman,Beginner,MA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7021,,1
3773,1,Freshman,Mid,AE,3,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7023,,1
3774,2,Graduate,Junior,MA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7026,,1
3775,2,Graduate,Beginner,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7027,,1
3776,1,Graduate,Junior,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7028,,1
3777,1,Freshman,Mid,SA,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7029,,1
3778,4,Junior,Beginner,EG,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7033,,1
3779,2,Freshman,Beginner,SA,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7035,,1
3780,1,Graduate,Mid,SA,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7036,,1
3781,3,Junior,Mid,JO,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7038,,1
3782,2,Junior,Beginner,AE,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7039,,1
3783,1,Sophomore,Junior,SA,3,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7040,,1
3784,2,Senior,Beginner,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7042,,1
3785,2,Graduate,Beginner,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7046,,1
3786,1,Senior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7047,,1
3787,3,Sophomore,Mid,AE,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7051,,1
3788,1,Senior,Mid,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7053,,1
3789,1,Graduate,Junior,SA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7054,,1
3790,1,Sophomore,Junior,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7055,,1
3791,3,Senior,Beginner,AE,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7057,,1
3792,3,Freshman,Beginner,JO,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7058,,1
3793,4,Junior,Beginner,AE,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7060,,1
3794,1,Sophomore,Junior,EG,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7061,,1
3795,3,Freshman,Beginner,SA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7062,,1
3796,2,Graduate,Beginner,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7063,,1
3797,1,Junior,Mid,EG,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7065,,1
3798,1,Sophomore,Junior,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7068,,1
3799,3,Junior,Mid,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7069,,1
3800,1,Sophomore,Beginner,EG,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7071,,1
3801,2,Sophomore,Mid,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7075,,1
3802,2,Senior,Beginner,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7076,,1
3803,1,Junior,Junior,SA,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7082,,1
3804,4,Junior,Junior,MA,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7085,,1
3805,3,Freshman,Beginner,JO,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7087,,1
3806,2,Graduate,Senior,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7089,,1
3807,2,Freshman,Mid,SA,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7091,,1
3808,2,Senior,Junior,JO,1,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7092,,1
3809,3,Sophomore,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7094,,1
3810,1,Senior,Beginner,JO,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7095,,1
3811,1,Senior,Mid,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7096,,1
3812,1,Freshman,Mid,MA,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7098,,1
3813,2,Sophomore,Junior,JO,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7102,,1
3814,2,Graduate,Junior,AE,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7103,,1
3815,1,Senior,Beginner,AE,1,8,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7104,,1
3816,4,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7105,,1
3817,1,Sophomore,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7107,,1
3818,1,Sophomore,Junior,SA,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7108,,1
3819,1,Freshman,Junior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7109,,1
3820,2,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7110,,1
3821,1,Freshman,Junior,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7111,,1
3822,2,Graduate,Beginner,JO,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7115,,1
3823,3,Freshman,Beginner,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7116,,1
3824,1,Sophomore,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7118,,1
3825,4,Senior,Mid,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7119,,1
3826,1,Junior,Junior,SA,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7120,,1
3827,2,Sophomore,Beginner,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7121,,1
3828,1,Senior,Mid,MA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7123,,1
3829,3,Graduate,Junior,SA,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7124,,1
3830,3,Graduate,Beginner,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7126,,1
3831,1,Graduate,Junior,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7127,,1
3832,1,Freshman,Beginner,SA,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7130,,1
3833,1,Graduate,Junior,JO,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7131,,1
3834,1,Graduate,Mid,EG,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7134,,1
3835,4,Freshman,Junior,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7136,,1
3836,2,Senior,Mid,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7139,,1
3837,2,Sophomore,Beginner,MA,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7140,,1
3838,4,Junior,Junior,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7141,,1
3839,3,Graduate,Senior,JO,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7142,,1
3840,3,Graduate,Mid,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7146,,1
3841,1,Graduate,Beginner,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7148,,1
3842,1,Freshman,Junior,AE,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7150,,1
3843,1,Freshman,Junior,EG,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7151,,1
3844,1,Freshman,Mid,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7152,,1
3845,1,Junior,Mid,EG,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7156,,1
3846,1,Sophomore,Junior,EG,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7157,,1
3847,1,Graduate,Junior,JO,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7158,,1
3848,1,Senior,Junior,EG,3,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7161,,1
3849,1,Graduate,Junior,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7162,,1
3850,1,Graduate,Junior,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7164,,1
3851,1,Graduate,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7165,,1
3852,2,Graduate,Junior,AE,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7168,,1
3853,3,Sophomore,Mid,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7169,,1
3854,3,Senior,Beginner,EG,4,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7170,,1
3855,1,Freshman,Beginner,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7172,,1
3856,1,Senior,Junior,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7173,,1
3857,1,Graduate,Junior,JO,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7175,,1
3858,1,Senior,Beginner,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7178,,1
3859,1,Graduate,Mid,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7179,,1
3860,4,Senior,Beginner,AE,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7180,,1
3861,1,Junior,Junior,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7181,,1
3862,1,Senior,Mid,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7185,,1
3863,3,Freshman,Beginner,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7186,,1
3864,2,Freshman,Beginner,JO,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7187,,1
3865,1,Senior,Junior,MA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7188,,1
3866,1,Senior,Junior,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7190,,1
3867,4,Sophomore,Beginner,SA,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7191,,1
3868,1,Senior,Beginner,SA,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7192,,1
3869,2,Freshman,Mid,SA,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7193,,1
3870,3,Junior,Beginner,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7194,,1
3871,1,Freshman,Senior,MA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7196,,1
3872,3,Sophomore,Beginner,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7199,,1
3873,1,Senior,Beginner,EG,1,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7202,,1
3874,1,Junior,Beginner,JO,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7205,,1
3875,1,Freshman,Mid,AE,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7207,,1
3876,4,Junior,Junior,EG,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7208,,1
3877,1,Graduate,Beginner,EG,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7209,,1
3878,1,Freshman,Junior,SA,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7210,,1
3879,4,Graduate,Junior,SA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7211,,1
3880,1,Junior,Junior,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7213,,1
3881,3,Senior,Junior,EG,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7215,,1
3882,2,Senior,Mid,MA,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7216,,1
3883,2,Senior,Mid,EG,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7217,,1
3884,3,Graduate,Beginner,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7218,,1
3885,3,Senior,Junior,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7223,,1
3886,1,Sophomore,Junior,EG,2,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7227,,1
3887,4,Freshman,Junior,EG,4,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7228,,1
3888,4,Freshman,Junior,MA,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7229,,1
3889,3,Junior,Senior,JO,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7231,,1
3890,2,Graduate,Beginner,EG,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7232,,1
3891,2,Freshman,Beginner,JO,6,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7235,,1
3892,2,Graduate,Beginner,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7239,,1
3893,1,Junior,Mid,SA,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7240,,1
3894,2,Senior,Mid,EG,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7241,,1
3895,2,Junior,Beginner,JO,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7242,,1
3896,2,Sophomore,Mid,EG,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7243,,1
3897,1,Senior,Junior,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7244,,1
3898,2,Senior,Mid,AE,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7247,,1
3899,2,Senior,Junior,EG,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7248,,1
3900,1,Junior,Beginner,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7251,,1
3901,4,Sophomore,Junior,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7254,,1
3902,3,Graduate,Mid,AE,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7256,,1
3903,1,Junior,Mid,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7257,,1
3904,1,Freshman,Junior,SA,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7263,,1
3905,2,Freshman,Junior,MA,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7265,,1
3906,1,Junior,Mid,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7266,,1
3907,3,Graduate,Senior,EG,4,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7267,,1
3908,1,Freshman,Junior,AE,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7268,,1
3909,1,Graduate,Junior,AE,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7270,,1
3910,1,Senior,Junior,MA,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7272,,1
3911,3,Junior,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7273,,1
3912,4,Senior,Junior,EG,3,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7274,,1
3913,3,Freshman,Mid,JO,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7275,,1
3914,2,Graduate,Junior,JO,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7276,,1
3915,3,Senior,Senior,SA,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7277,,1
3916,1,Freshman,Mid,EG,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7279,,1
3917,2,Sophomore,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7282,,1
3918,4,Senior,Junior,EG,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7283,,1
3919,1,Sophomore,Junior,MA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7287,,1
3920,4,Sophomore,Beginner,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7290,,1
3921,1,Freshman,Beginner,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7294,,1
3922,1,Junior,Mid,SA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7295,,1
3923,2,Graduate,Beginner,EG,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7297,,1
3924,4,Freshman,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7301,,1
3925,1,Senior,Beginner,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7304,,1
3926,3,Graduate,Junior,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7311,,1
3927,1,Junior,Mid,EG,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7313,,1
3928,3,Freshman,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7314,,1
3929,2,Junior,Senior,JO,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7315,,1
3930,1,Senior,Beginner,MA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7317,,1
3931,3,Freshman,Junior,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7319,,1
3932,3,Senior,Beginner,AE,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7320,,1
3933,2,Graduate,Beginner,SA,2,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7324,,1
3934,1,Graduate,Junior,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7325,,1
3935,1,Junior,Junior,MA,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7326,,1
3936,4,Junior,Beginner,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7328,,1
3937,2,Graduate,Junior,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7329,,1
3938,3,Sophomore,Mid,MA,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7330,,1
3939,2,Graduate,Beginner,AE,2,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7331,,1
3940,3,Freshman,Mid,EG,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7333,,1
3941,1,Senior,Mid,MA,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7337,,1
3942,2,Graduate,Beginner,EG,1,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7339,,1
3943,2,Graduate,Beginner,EG,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7341,,1
3944,1,Senior,Junior,SA,5,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7343,,1
3945,1,Senior,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7345,,1
3946,2,Freshman,Mid,AE,6,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7346,,1
3947,3,Senior,Mid,EG,3,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7348,,1
3948,2,Junior,Beginner,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7349,,1
3949,1,Graduate,Junior,SA,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7352,,1
3950,4,Senior,Mid,SA,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7353,,1
3951,1,Freshman,Beginner,EG,6,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7356,,1
3952,1,Senior,Mid,MA,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7358,,1
3953,4,Graduate,Mid,SA,1,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7361,,1
3954,3,Sophomore,Beginner,EG,4,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7362,,1
3955,4,Senior,Junior,EG,3,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7363,,1
3956,3,Junior,Junior,JO,6,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7364,,1
3957,2,Graduate,Beginner,SA,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7365,,1
3958,1,Freshman,Junior,EG,3,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7367,,1
3959,1,Graduate,Beginner,EG,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7369,,1
3960,4,Sophomore,Mid,SA,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7371,,1
3961,3,Freshman,Beginner,EG,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7372,,1
3962,1,Sophomore,Beginner,AE,6,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7373,,1
3963,1,Sophomore,Mid,MA,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7375,,1
3964,1,Junior,Beginner,EG,2,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7378,,1
3965,1,Senior,Junior,JO,5,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7380,,1
3966,3,Junior,Beginner,MA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7382,,1
3967,1,Junior,Junior,MA,5,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7384,,1
3968,1,Junior,Beginner,MA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7386,,1
3969,4,Freshman,Beginner,JO,6,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7387,,1
3970,2,Senior,Junior,SA,6,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7389,,1
3971,2,Senior,Junior,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7391,,1
3972,1,Freshman,Beginner,SA,1,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7395,,1
3973,1,Junior,Junior,JO,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7397,,1
3974,1,Junior,Beginner,EG,3,4,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7398,,1
3975,1,Sophomore,Junior,EG,1,3,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7399,,1
3976,1,Sophomore,Junior,EG,2,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7400,,1
3977,1,Graduate,Junior,JO,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7401,,1
3978,1,Sophomore,Beginner,AE,4,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7404,,1
3979,1,Senior,Junior,SA,5,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7406,,1
3980,4,Freshman,Mid,EG,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7407,,1
3981,1,Junior,Junior,AE,5,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7408,,1
3982,1,Graduate,Mid,EG,2,6,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7409,,1
3983,3,Sophomore,Mid,SA,1,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7413,,1
3984,1,Graduate,Beginner,EG,2,2,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7414,,1
3985,2,Freshman,Mid,MA,2,7,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7415,,1
3986,3,Freshman,Beginner,SA,5,1,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7419,,1
3987,2,Graduate,Mid,SA,4,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7421,,1
3988,1,Graduate,Junior,AE,2,5,https://api.dicebear.com/7.x/avataaars/svg?seed=mentee_7422,,1
