id,follower_id,following_id,followed_at
10317,3387,939,2025-08-04
10318,3387,1387,2025-07-30
10319,3388,203,2026-03-31
10320,3388,338,2026-03-16
10321,3388,671,2025-09-01
10322,3388,742,2026-04-12
10323,3388,1063,2025-10-22
10324,3388,1119,2025-11-25
10325,3389,204,2025-05-24
10326,3389,230,2026-02-02
10327,3389,307,2025-02-11
10328,3389,941,2025-11-11
10329,3389,964,2025-01-09
10330,3389,1118,2026-01-30
10331,3389,1207,2025-09-20
10332,3390,57,2025-08-20
10333,3390,123,2025-09-18
10334,3390,196,2025-11-28
10335,3390,305,2025-09-17
10336,3390,376,2025-08-09
10337,3390,916,2025-06-18
10338,3390,1192,2025-04-22
10339,3390,1452,2025-09-15
10340,3391,203,2026-01-25
10341,3391,734,2025-06-18
10342,3391,799,2025-12-13
10343,3391,1042,2025-11-03
10344,3391,1053,2026-02-18
10345,3391,1188,2026-02-28
10346,3392,138,2025-01-24
10347,3392,149,2025-07-18
10348,3392,410,2025-08-30
10349,3392,495,2026-01-20
10350,3392,575,2025-04-16
10351,3392,1026,2025-10-21
10352,3392,1315,2025-08-01
10353,3392,1428,2025-04-15
10354,3393,38,2025-06-05
10355,3393,1089,2025-12-15
10356,3393,1325,2026-02-21
10357,3394,27,2025-03-28
10358,3394,81,2025-12-23
10359,3394,877,2025-09-21
10360,3394,1149,2025-12-22
10361,3394,1385,2025-11-13
10362,3394,1387,2026-03-21
10363,3395,204,2026-03-11
10364,3395,391,2025-09-15
10365,3395,420,2026-01-23
10366,3395,504,2025-09-04
10367,3395,591,2025-07-24
10368,3395,897,2025-01-13
10369,3395,1227,2026-01-15
10370,3396,163,2026-03-09
10371,3396,302,2025-06-11
10372,3396,796,2026-02-13
10373,3396,1061,2025-11-23
10374,3396,1197,2025-06-15
10375,3397,96,2026-03-11
10376,3397,1039,2025-01-12
10377,3398,203,2026-03-09
10378,3398,249,2025-12-10
10379,3398,268,2025-11-23
10380,3398,563,2025-06-04
10381,3398,747,2025-10-20
10382,3399,93,2025-03-12
10383,3399,745,2025-03-13
10384,3399,869,2026-03-01
10385,3399,1150,2025-03-02
10386,3399,1229,2025-12-22
10387,3399,1349,2025-08-22
10388,3400,97,2025-01-31
10389,3400,914,2025-05-15
10390,3400,952,2025-11-28
10391,3400,1481,2026-03-15
10392,3401,147,2025-10-15
10393,3401,287,2025-08-05
10394,3401,357,2026-01-27
10395,3401,601,2025-12-25
10396,3401,854,2026-01-27
10397,3401,1002,2025-02-09
10398,3401,1221,2025-10-07
10399,3402,22,2026-03-19
10400,3402,116,2025-07-25
10401,3402,314,2025-12-16
10402,3402,365,2026-01-06
10403,3402,747,2025-08-15
10404,3402,775,2025-01-16
10405,3403,81,2025-07-28
10406,3403,851,2025-07-20
10407,3403,1095,2025-04-16
10408,3403,1099,2025-04-06
10409,3403,1396,2026-03-06
10410,3403,1402,2025-02-01
10411,3404,82,2026-01-26
10412,3404,319,2025-02-05
10413,3404,577,2025-07-25
10414,3404,654,2026-01-26
10415,3404,824,2025-03-25
10416,3404,1048,2025-10-23
10417,3405,56,2026-04-22
10418,3405,59,2025-12-13
10419,3405,170,2026-04-04
10420,3405,187,2026-03-27
10421,3405,270,2025-01-08
10422,3405,303,2025-08-31
10423,3405,563,2025-04-09
10424,3405,701,2026-04-29
10425,3406,13,2026-02-19
10426,3406,552,2025-10-25
10427,3406,792,2025-10-25
10428,3406,852,2025-04-01
10429,3406,1047,2026-01-28
10430,3407,147,2026-03-05
10431,3407,1482,2025-09-18
10432,3408,138,2026-03-06
10433,3408,691,2025-11-12
10434,3408,925,2025-02-11
10435,3408,1250,2025-12-11
10436,3409,165,2025-10-18
10437,3409,275,2026-02-22
10438,3409,671,2025-10-02
10439,3409,781,2026-04-22
10440,3409,1111,2025-03-23
10441,3409,1492,2025-09-09
10442,3410,93,2025-03-03
10443,3410,235,2025-10-15
10444,3410,565,2025-03-20
10445,3410,701,2025-08-03
10446,3410,796,2025-12-26
10447,3410,1164,2025-06-15
10448,3410,1332,2026-03-29
10449,3411,192,2026-01-29
10450,3411,601,2025-04-15
10451,3411,873,2026-01-31
10452,3411,1478,2026-02-16
10453,3412,149,2025-04-30
10454,3412,816,2025-08-26
10455,3412,1326,2025-02-16
10456,3413,13,2025-08-23
10457,3413,37,2026-01-13
10458,3413,136,2026-04-14
10459,3413,835,2026-04-18
10460,3413,1120,2025-01-04
10461,3413,1189,2025-10-01
10462,3414,116,2025-08-05
10463,3414,1032,2026-02-26
10464,3414,1159,2026-03-02
10465,3414,1202,2025-06-07
10466,3414,1461,2025-11-09
10467,3415,38,2025-05-15
10468,3415,54,2025-03-29
10469,3415,61,2025-07-27
10470,3415,192,2025-10-28
10471,3415,477,2025-05-30
10472,3415,488,2025-03-22
10473,3415,657,2025-01-16
10474,3415,712,2025-04-16
10475,3415,782,2026-01-03
10476,3415,1029,2025-12-23
10477,3415,1487,2025-10-30
10478,3416,119,2025-10-02
10479,3416,123,2025-12-18
10480,3416,390,2025-12-07
10481,3416,535,2025-05-01
10482,3416,656,2026-03-29
10483,3416,1473,2025-02-14
10484,3417,147,2025-12-12
10485,3417,660,2026-01-30
10486,3417,1033,2025-05-02
10487,3417,1481,2025-06-17
10488,3418,191,2025-06-04
10489,3418,506,2025-12-18
10490,3419,191,2025-11-24
10491,3419,467,2025-11-04
10492,3419,577,2025-12-21
10493,3419,726,2025-01-10
10494,3420,96,2025-02-27
10495,3420,307,2025-05-25
10496,3420,336,2025-07-03
10497,3420,672,2026-02-01
10498,3420,1218,2025-10-17
10499,3421,82,2025-11-09
10500,3421,83,2025-08-03
10501,3421,544,2025-08-19
10502,3421,702,2025-01-14
10503,3421,922,2025-07-14
10504,3421,981,2025-11-03
10505,3422,34,2025-04-02
10506,3422,114,2025-02-02
10507,3422,148,2025-11-12
10508,3422,235,2025-06-24
10509,3422,320,2026-02-24
10510,3422,999,2025-10-03
10511,3422,1114,2025-08-13
10512,3423,11,2025-04-08
10513,3423,71,2025-01-02
10514,3423,175,2025-07-08
10515,3423,587,2025-05-13
10516,3423,720,2025-11-07
10517,3424,12,2025-09-29
10518,3424,125,2025-03-25
10519,3424,728,2025-05-20
10520,3424,749,2025-04-29
10521,3424,979,2025-10-15
10522,3424,1332,2026-04-13
10523,3425,40,2025-09-20
10524,3425,80,2026-01-16
10525,3425,204,2026-02-02
10526,3425,1046,2025-05-23
10527,3426,163,2025-12-04
10528,3426,772,2026-02-07
10529,3426,790,2025-05-06
10530,3426,829,2026-02-20
10531,3426,923,2025-01-28
10532,3426,1390,2025-12-24
10533,3427,37,2025-03-17
10534,3427,223,2026-02-05
10535,3427,409,2026-03-23
10536,3427,448,2025-12-22
10537,3427,867,2025-12-14
10538,3427,1063,2026-02-25
10539,3428,123,2026-01-15
10540,3428,475,2025-02-08
10541,3428,815,2025-08-27
10542,3428,1016,2026-01-07
10543,3429,135,2025-10-03
10544,3429,163,2025-02-27
10545,3429,1017,2025-08-01
10546,3430,37,2025-08-30
10547,3430,979,2025-09-15
10548,3430,1153,2026-03-17
10549,3431,138,2026-04-20
10550,3431,364,2025-01-03
10551,3431,1085,2025-07-17
10552,3432,82,2025-11-21
10553,3432,200,2025-07-12
10554,3432,391,2025-11-25
10555,3432,515,2025-05-19
10556,3432,876,2025-12-06
10557,3433,149,2025-04-24
10558,3433,151,2025-12-14
10559,3433,211,2025-02-28
10560,3433,310,2025-06-25
10561,3433,361,2026-03-29
10562,3433,530,2025-11-27
10563,3433,670,2025-09-28
10564,3433,1237,2025-10-24
10565,3433,1402,2026-03-19
10566,3433,1476,2026-01-22
10567,3434,16,2026-01-24
10568,3434,146,2026-04-08
10569,3434,622,2026-04-17
10570,3434,691,2025-01-27
10571,3434,948,2025-02-22
10572,3435,163,2025-07-14
10573,3435,307,2025-11-30
10574,3435,652,2026-03-12
10575,3435,850,2025-05-10
10576,3435,1305,2026-03-28
10577,3435,1482,2026-01-31
10578,3436,38,2025-10-25
10579,3436,1115,2026-04-17
10580,3437,23,2026-01-06
10581,3437,58,2025-12-03
10582,3437,93,2025-03-14
10583,3437,637,2026-04-07
10584,3437,777,2026-03-12
10585,3437,958,2025-12-01
10586,3437,963,2025-09-19
10587,3438,125,2025-02-17
10588,3438,441,2025-06-18
10589,3438,529,2025-01-01
10590,3438,731,2025-04-13
10591,3439,63,2026-04-27
10592,3439,82,2025-08-18
10593,3439,511,2026-02-01
10594,3439,591,2025-01-24
10595,3439,1085,2025-02-28
10596,3440,15,2025-09-01
10597,3440,114,2025-01-28
10598,3440,614,2026-04-25
10599,3440,727,2025-11-03
10600,3440,1013,2025-03-21
10601,3440,1328,2025-07-31
10602,3440,1331,2025-11-19
10603,3441,191,2025-06-02
10604,3441,255,2025-01-22
10605,3441,506,2025-08-17
10606,3441,529,2026-03-27
10607,3441,535,2025-01-25
10608,3441,775,2025-04-15
10609,3441,1339,2025-01-16
10610,3441,1401,2025-09-20
10611,3442,82,2025-11-19
10612,3442,376,2025-10-04
10613,3442,466,2025-01-17
10614,3442,841,2025-09-23
10615,3442,927,2025-11-24
10616,3443,11,2026-04-05
10617,3443,1078,2026-03-20
10618,3443,1152,2026-03-16
10619,3444,123,2025-02-03
10620,3444,284,2025-08-21
10621,3444,400,2025-03-23
10622,3444,855,2025-07-25
10623,3444,992,2025-03-18
10624,3445,13,2025-09-28
10625,3445,980,2025-03-26
10626,3445,1375,2025-11-04
10627,3445,1402,2026-04-30
10628,3446,56,2025-08-01
10629,3446,117,2025-10-09
10630,3446,163,2025-03-31
10631,3446,220,2025-11-30
10632,3446,517,2026-03-22
10633,3446,694,2026-01-30
10634,3446,800,2025-06-01
10635,3446,1260,2026-03-03
10636,3447,82,2025-06-03
10637,3447,287,2026-03-08
10638,3447,506,2025-09-27
10639,3447,979,2025-06-17
10640,3447,1189,2026-01-21
10641,3447,1461,2026-04-30
10642,3448,192,2025-01-16
10643,3448,414,2025-12-05
10644,3448,686,2026-03-12
10645,3448,792,2025-01-10
10646,3449,147,2025-08-23
10647,3449,330,2025-03-17
10648,3450,19,2025-09-22
10649,3450,34,2025-09-17
10650,3450,394,2025-12-04
10651,3450,405,2025-10-24
10652,3450,702,2025-06-23
10653,3450,894,2025-10-17
10654,3450,922,2025-04-05
10655,3450,1258,2025-11-25
10656,3451,13,2025-11-28
10657,3451,380,2025-08-28
10658,3451,962,2025-11-20
10659,3451,984,2025-05-22
10660,3451,1395,2025-02-15
10661,3452,125,2025-02-08
10662,3452,635,2025-08-03
10663,3452,663,2025-10-04
10664,3452,1001,2025-01-02
10665,3453,82,2025-08-05
10666,3453,357,2026-04-25
10667,3453,506,2025-10-31
10668,3453,589,2025-12-17
10669,3453,1154,2025-02-27
10670,3453,1205,2026-01-04
10671,3453,1222,2025-11-04
10672,3453,1447,2026-03-29
10673,3453,1456,2026-04-03
10674,3454,11,2025-07-17
10675,3454,350,2026-03-16
10676,3454,881,2025-02-26
10677,3455,116,2025-03-29
10678,3455,951,2026-02-14
10679,3455,1479,2025-08-30
10680,3456,96,2025-07-27
10681,3456,144,2025-07-20
10682,3456,703,2025-03-09
10683,3457,163,2025-01-08
10684,3457,553,2025-10-13
10685,3457,1052,2025-01-17
10686,3458,137,2025-09-29
10687,3458,192,2025-03-10
10688,3458,195,2026-03-07
10689,3458,1472,2025-01-09
10690,3459,11,2025-05-03
10691,3459,561,2025-11-16
10692,3459,710,2025-03-03
10693,3460,13,2025-08-22
10694,3460,96,2025-01-30
10695,3460,239,2025-11-22
10696,3460,299,2026-01-23
10697,3460,459,2026-02-16
10698,3460,757,2025-03-31
10699,3460,1197,2026-04-18
10700,3460,1320,2025-08-04
10701,3461,36,2025-04-10
10702,3461,81,2025-12-11
10703,3461,324,2026-04-07
10704,3461,402,2026-03-28
10705,3461,439,2025-05-16
10706,3461,816,2025-05-24
10707,3461,837,2025-05-18
10708,3461,1149,2025-04-22
10709,3461,1294,2025-06-16
10710,3461,1347,2026-02-16
10711,3461,1385,2025-11-01
10712,3462,37,2025-07-15
10713,3462,258,2025-11-19
10714,3462,266,2025-11-30
10715,3462,775,2025-04-05
10716,3463,96,2025-11-25
10717,3463,1200,2025-05-10
10718,3463,1376,2025-06-21
10719,3463,1402,2025-09-25
10720,3464,203,2025-12-15
10721,3464,532,2026-02-25
10722,3464,600,2026-03-25
10723,3464,1260,2025-09-06
10724,3464,1307,2026-04-06
10725,3465,34,2025-01-04
10726,3465,93,2025-02-11
10727,3465,588,2025-04-02
10728,3465,695,2025-01-06
10729,3465,1153,2026-01-12
10730,3465,1462,2026-01-18
10731,3465,1478,2025-06-01
10732,3466,81,2026-02-19
10733,3466,93,2025-12-05
10734,3466,177,2026-04-22
10735,3466,199,2025-12-03
10736,3466,955,2025-03-15
10737,3466,990,2025-06-02
10738,3466,1004,2025-03-25
10739,3467,199,2025-12-03
10740,3467,627,2026-03-25
10741,3467,1149,2025-07-11
10742,3467,1307,2025-04-21
10743,3467,1333,2025-07-28
10744,3468,138,2025-11-02
10745,3468,315,2025-01-10
10746,3468,452,2025-10-27
10747,3468,1370,2025-02-16
10748,3469,163,2026-04-26
10749,3469,1190,2026-04-20
10750,3469,1389,2025-03-21
10751,3470,175,2025-04-25
10752,3470,329,2025-08-23
10753,3470,468,2025-07-06
10754,3470,515,2025-05-08
10755,3470,651,2025-01-05
10756,3470,930,2025-04-04
10757,3470,1312,2025-10-10
10758,3470,1380,2026-04-11
10759,3471,126,2025-05-17
10760,3471,140,2025-10-19
10761,3471,146,2025-08-20
10762,3471,397,2025-07-27
10763,3471,606,2026-02-26
10764,3471,796,2026-02-22
10765,3471,1358,2026-04-20
10766,3472,37,2025-12-27
10767,3472,255,2025-01-31
10768,3472,1011,2025-05-08
10769,3473,15,2025-11-09
10770,3473,200,2025-07-12
10771,3473,688,2025-11-29
10772,3473,787,2026-01-25
10773,3474,165,2025-08-18
10774,3474,746,2025-01-01
10775,3474,822,2025-03-09
10776,3474,873,2026-04-16
10777,3475,81,2026-01-22
10778,3475,360,2025-05-31
10779,3475,621,2025-05-05
10780,3475,1040,2025-07-12
10781,3476,37,2025-06-12
10782,3476,419,2025-03-10
10783,3476,923,2026-03-09
10784,3476,1136,2026-01-27
10785,3476,1289,2026-04-02
10786,3476,1476,2025-12-20
10787,3477,136,2025-06-07
10788,3477,169,2025-01-22
10789,3477,484,2025-06-30
10790,3477,528,2025-07-01
10791,3477,1151,2025-04-24
10792,3478,56,2025-12-24
10793,3478,363,2026-01-27
10794,3478,1027,2025-08-06
10795,3478,1118,2025-05-11
10796,3478,1124,2025-09-14
10797,3478,1178,2026-01-21
10798,3478,1289,2025-02-10
10799,3479,116,2025-12-25
10800,3479,258,2025-09-30
10801,3479,575,2026-02-22
10802,3479,1054,2025-08-14
10803,3479,1096,2026-02-09
10804,3479,1397,2025-07-08
10805,3479,1448,2026-02-03
10806,3480,147,2026-04-28
10807,3480,176,2025-05-23
10808,3480,462,2025-12-14
10809,3480,583,2025-01-09
10810,3480,899,2025-05-05
10811,3481,204,2026-03-24
10812,3481,383,2025-07-24
10813,3481,935,2026-02-28
10814,3481,1402,2025-12-26
10815,3482,15,2025-05-20
10816,3482,40,2026-03-07
10817,3482,132,2026-03-26
10818,3482,205,2026-04-06
10819,3482,377,2025-09-19
10820,3482,705,2025-10-07
10821,3482,772,2025-03-17
10822,3483,82,2025-03-02
10823,3483,307,2025-06-30
10824,3483,337,2026-03-24
10825,3483,778,2026-01-03
10826,3483,964,2025-10-19
10827,3483,1330,2025-08-20
10828,3484,46,2025-09-13
10829,3484,58,2025-05-08
10830,3484,1035,2025-09-23
10831,3484,1087,2025-07-09
10832,3484,1385,2025-05-22
10833,3485,13,2026-04-26
10834,3485,183,2025-12-31
10835,3485,956,2025-07-24
10836,3485,1127,2025-07-30
10837,3485,1169,2025-03-19
10838,3485,1294,2025-04-12
10839,3486,125,2025-03-07
10840,3486,411,2025-04-29
10841,3486,573,2025-08-08
10842,3486,644,2025-01-20
10843,3486,1460,2025-07-15
10844,3487,96,2025-07-26
10845,3487,163,2026-02-18
10846,3488,58,2025-08-26
10847,3488,496,2025-11-06
10848,3488,666,2026-02-02
10849,3489,191,2025-11-16
10850,3489,597,2025-09-28
10851,3489,719,2025-07-28
10852,3489,1283,2025-05-26
10853,3490,163,2025-10-27
10854,3490,363,2025-02-07
10855,3490,368,2025-03-08
10856,3491,49,2025-07-10
10857,3491,156,2025-10-25
10858,3491,395,2025-06-08
10859,3491,534,2025-10-18
10860,3491,749,2026-02-23
10861,3492,97,2025-09-06
10862,3492,511,2026-04-12
10863,3492,573,2026-03-14
10864,3492,892,2026-03-31
10865,3492,1341,2025-12-08
10866,3492,1448,2026-04-09
10867,3492,1492,2025-03-31
10868,3493,116,2025-03-11
10869,3493,307,2026-01-19
10870,3493,448,2025-01-26
10871,3493,829,2025-05-12
10872,3493,962,2025-04-06
10873,3493,1355,2025-11-06
10874,3493,1486,2025-09-26
10875,3494,97,2025-07-18
10876,3494,595,2025-04-05
10877,3494,899,2025-03-26
10878,3494,1166,2025-07-30
10879,3495,203,2025-10-16
10880,3495,382,2025-11-14
10881,3495,473,2025-03-07
10882,3495,512,2025-01-06
10883,3495,520,2025-07-16
10884,3495,686,2025-08-02
10885,3495,888,2025-07-23
10886,3495,1237,2025-02-07
10887,3495,1364,2025-08-21
10888,3496,34,2026-05-01
10889,3496,287,2026-04-22
10890,3496,407,2025-10-19
10891,3496,540,2025-10-26
10892,3496,646,2025-07-28
10893,3496,1337,2025-04-01
10894,3496,1378,2025-04-07
10895,3496,1384,2026-04-02
10896,3497,203,2025-06-26
10897,3497,255,2025-07-13
10898,3497,307,2025-11-09
10899,3497,1364,2025-10-30
10900,3497,1486,2026-04-11
10901,3497,1498,2026-04-01
10902,3498,14,2026-05-01
10903,3498,81,2025-11-04
10904,3498,96,2025-12-03
10905,3498,460,2026-02-25
10906,3498,733,2025-03-21
10907,3498,999,2025-10-29
10908,3498,1423,2026-04-14
10909,3499,194,2026-01-13
10910,3499,204,2025-11-05
10911,3499,1149,2026-02-10
10912,3500,82,2026-01-11
10913,3500,614,2025-10-08
10914,3500,656,2025-05-07
10915,3500,762,2025-04-21
10916,3500,1194,2025-06-14
10917,3501,346,2026-01-20
10918,3501,564,2025-10-11
10919,3502,2,2026-01-12
10920,3502,18,2025-09-02
10921,3502,475,2026-03-19
10922,3502,1154,2025-07-24
10923,3503,307,2025-10-12
10924,3503,517,2025-09-21
10925,3503,561,2025-08-26
10926,3503,577,2025-12-30
10927,3503,964,2025-09-11
10928,3503,1042,2025-08-19
10929,3503,1330,2025-11-09
10930,3504,23,2025-04-06
10931,3504,240,2025-07-10
10932,3504,772,2026-04-15
10933,3504,799,2026-02-04
10934,3504,964,2025-08-11
10935,3504,1188,2025-01-07
10936,3504,1329,2025-06-04
10937,3505,651,2025-03-04
10938,3505,1034,2025-05-07
10939,3506,357,2025-05-11
10940,3506,583,2025-09-26
10941,3506,653,2025-03-30
10942,3506,901,2025-01-26
10943,3506,1093,2025-09-25
10944,3506,1220,2026-05-01
10945,3507,20,2026-03-20
10946,3507,246,2026-02-18
10947,3507,672,2025-05-09
10948,3507,799,2026-04-04
10949,3507,1078,2025-11-08
10950,3508,156,2026-02-21
10951,3508,535,2025-05-07
10952,3508,923,2025-02-18
10953,3508,978,2025-06-17
10954,3508,1188,2025-04-13
10955,3508,1215,2025-11-05
10956,3508,1291,2025-09-28
10957,3508,1424,2026-01-17
10958,3509,56,2025-04-08
10959,3509,544,2026-01-27
10960,3509,832,2025-11-03
10961,3509,876,2025-02-13
10962,3509,1004,2025-03-21
10963,3509,1447,2025-03-06
10964,3510,411,2025-07-26
10965,3510,421,2025-01-06
10966,3510,702,2025-01-16
10967,3510,922,2025-01-03
10968,3510,1297,2026-04-05
10969,3510,1416,2025-02-04
10970,3511,497,2025-05-29
10971,3511,878,2025-06-02
10972,3511,894,2025-01-26
10973,3511,948,2025-12-01
10974,3512,176,2025-12-04
10975,3512,357,2025-12-24
10976,3512,425,2025-08-27
10977,3512,461,2026-04-22
10978,3512,836,2025-07-24
10979,3512,897,2025-03-17
10980,3512,933,2026-03-07
10981,3512,1070,2025-11-12
10982,3513,381,2026-01-06
10983,3513,1085,2026-01-18
10984,3513,1112,2026-04-29
10985,3513,1263,2025-02-04
10986,3514,502,2026-02-10
10987,3514,809,2025-06-06
10988,3514,895,2026-01-15
10989,3514,1490,2025-11-30
10990,3515,122,2025-12-05
10991,3515,420,2025-04-27
10992,3515,441,2026-03-13
10993,3515,911,2025-01-18
10994,3516,526,2026-03-22
10995,3516,579,2025-05-26
10996,3517,49,2026-01-10
10997,3517,370,2026-04-25
10998,3517,636,2025-10-16
10999,3517,941,2025-02-06
11000,3518,307,2025-04-22
11001,3518,444,2025-06-03
11002,3518,821,2025-03-02
11003,3518,964,2025-01-09
11004,3518,1122,2025-04-15
11005,3518,1250,2025-09-22
11006,3518,1293,2026-02-20
11007,3518,1300,2025-10-22
11008,3519,190,2025-09-11
11009,3519,629,2025-06-14
11010,3519,1080,2025-03-19
11011,3519,1170,2026-04-07
11012,3519,1472,2025-11-22
11013,3520,207,2026-03-08
11014,3520,429,2025-10-06
11015,3520,467,2025-08-29
11016,3520,696,2025-03-09
11017,3520,753,2025-01-17
11018,3520,780,2025-10-30
11019,3520,797,2025-11-10
11020,3521,335,2025-10-04
11021,3521,539,2025-08-11
11022,3521,699,2025-11-26
11023,3521,919,2025-06-17
11024,3521,1238,2026-03-03
11025,3522,234,2025-12-10
11026,3522,1494,2025-07-16
11027,3523,410,2025-06-02
11028,3523,417,2025-03-23
11029,3523,709,2026-01-16
11030,3523,1397,2026-02-07
11031,3524,690,2025-12-08
11032,3525,278,2026-04-27
11033,3525,986,2025-12-24
11034,3525,1040,2025-03-11
11035,3525,1407,2025-06-01
11036,3526,235,2026-04-11
11037,3526,460,2025-01-06
11038,3526,506,2025-06-18
11039,3526,668,2025-11-14
11040,3526,701,2025-12-30
11041,3526,1437,2025-11-29
11042,3527,331,2025-03-19
11043,3527,370,2025-01-29
11044,3527,951,2025-09-23
11045,3527,1305,2025-04-04
11046,3528,441,2025-04-30
11047,3528,454,2025-06-22
11048,3528,489,2026-03-02
11049,3528,972,2025-04-29
11050,3528,1070,2025-01-16
11051,3529,296,2025-10-19
11052,3529,350,2026-04-23
11053,3529,414,2025-09-06
11054,3529,726,2025-08-07
11055,3529,762,2025-08-08
11056,3530,23,2025-11-08
11057,3530,151,2026-04-28
11058,3530,674,2026-02-14
11059,3530,921,2025-02-22
11060,3530,1406,2025-11-15
11061,3530,1450,2026-04-28
11062,3531,75,2025-05-14
11063,3531,1013,2025-10-14
11064,3531,1119,2026-04-09
11065,3532,177,2025-11-14
11066,3532,318,2025-07-25
11067,3532,518,2025-03-06
11068,3532,661,2026-04-14
11069,3533,13,2026-04-26
11070,3533,390,2025-10-19
11071,3533,569,2026-04-27
11072,3533,695,2026-02-28
11073,3533,1234,2026-02-02
11074,3533,1359,2025-10-07
11075,3534,53,2026-04-17
11076,3534,161,2026-02-23
11077,3534,503,2025-01-18
11078,3534,1176,2025-11-29
11079,3534,1243,2026-03-15
11080,3535,405,2025-07-09
11081,3535,429,2025-07-25
11082,3535,671,2025-10-01
11083,3535,1189,2025-03-09
11084,3536,29,2026-03-27
11085,3536,777,2025-01-03
11086,3536,785,2025-02-13
11087,3536,853,2025-08-31
11088,3536,1374,2025-12-04
11089,3536,1487,2025-07-06
11090,3537,281,2025-05-06
11091,3537,544,2025-11-18
11092,3537,692,2026-04-24
11093,3537,788,2025-01-02
11094,3537,1487,2025-08-18
11095,3538,319,2025-11-12
11096,3538,349,2025-07-29
11097,3538,544,2025-07-29
11098,3538,804,2025-02-21
11099,3538,938,2026-04-25
11100,3538,984,2025-09-27
11101,3538,1100,2025-08-09
11102,3539,396,2025-10-20
11103,3539,548,2025-06-20
11104,3540,23,2025-09-03
11105,3540,255,2025-03-20
11106,3540,310,2026-01-23
11107,3540,1474,2026-01-27
11108,3541,632,2025-11-30
11109,3541,1029,2026-04-14
11110,3542,510,2026-01-11
11111,3542,673,2025-11-25
11112,3542,756,2026-01-30
11113,3542,785,2025-05-29
11114,3542,1499,2026-03-11
11115,3543,350,2026-03-10
11116,3543,451,2025-01-04
11117,3543,777,2025-06-08
11118,3543,1370,2025-05-07
11119,3544,93,2026-02-12
11120,3544,709,2026-04-26
11121,3544,989,2025-06-07
11122,3544,1192,2025-09-09
11123,3544,1291,2025-05-12
11124,3545,246,2025-03-03
11125,3545,535,2025-12-30
11126,3545,730,2025-03-25
11127,3545,734,2025-06-12
11128,3545,807,2025-04-26
11129,3545,887,2025-02-07
11130,3546,154,2025-12-03
11131,3546,503,2025-04-10
11132,3546,652,2025-09-04
11133,3546,1386,2025-12-05
11134,3546,1392,2025-11-13
11135,3546,1426,2025-06-11
11136,3547,12,2026-03-12
11137,3547,186,2025-07-27
11138,3547,755,2025-02-19
11139,3547,1478,2025-01-07
11140,3548,353,2025-01-27
11141,3548,897,2025-09-12
11142,3548,1063,2025-09-08
11143,3548,1460,2025-09-11
11144,3549,13,2025-04-11
11145,3549,253,2025-11-25
11146,3549,640,2025-03-28
11147,3549,952,2025-02-07
11148,3549,1314,2025-09-12
11149,3549,1393,2025-06-29
11150,3550,1095,2025-02-01
11151,3550,1374,2025-04-26
11152,3551,37,2025-08-03
11153,3551,146,2025-02-14
11154,3551,613,2026-01-23
11155,3551,655,2025-10-22
11156,3551,718,2026-01-26
11157,3551,850,2025-12-06
11158,3551,895,2025-04-02
11159,3552,606,2025-01-24
11160,3552,722,2025-03-17
11161,3552,1034,2025-12-22
11162,3552,1063,2025-06-20
11163,3553,876,2026-03-03
11164,3554,19,2025-11-15
11165,3554,1115,2026-01-17
11166,3554,1274,2026-03-04
11167,3555,79,2025-10-26
11168,3555,405,2025-11-02
11169,3555,1387,2026-01-05
11170,3555,1488,2025-02-06
11171,3556,342,2025-10-30
11172,3556,626,2025-04-12
11173,3556,1286,2025-09-22
11174,3557,194,2025-09-05
11175,3557,372,2025-04-10
11176,3557,540,2025-04-18
11177,3557,764,2025-08-24
11178,3558,865,2025-01-21
11179,3558,1022,2025-04-08
11180,3558,1084,2025-06-02
11181,3559,307,2026-01-10
11182,3559,336,2025-04-05
11183,3559,978,2026-02-19
11184,3560,27,2025-05-31
11185,3560,115,2026-03-13
11186,3560,1407,2025-06-08
11187,3561,58,2025-05-21
11188,3561,246,2026-03-10
11189,3561,329,2025-08-18
11190,3561,447,2025-05-27
11191,3561,802,2025-10-09
11192,3561,1082,2025-11-08
11193,3562,816,2025-01-01
11194,3562,838,2026-02-04
11195,3562,1006,2025-05-19
11196,3562,1478,2025-09-10
11197,3563,313,2025-08-09
11198,3563,541,2025-01-14
11199,3563,931,2025-08-16
11200,3563,1188,2026-01-19
11201,3564,414,2025-10-01
11202,3564,424,2025-08-01
11203,3564,793,2026-03-20
11204,3564,974,2025-03-07
11205,3564,1194,2026-02-01
11206,3564,1315,2025-04-26
11207,3564,1404,2025-06-11
11208,3565,1108,2025-02-03
11209,3566,380,2026-04-18
11210,3566,706,2026-03-30
11211,3567,19,2025-01-03
11212,3567,1050,2025-12-21
11213,3567,1479,2026-03-05
11214,3567,1492,2025-08-29
11215,3568,619,2025-07-31
11216,3568,1194,2025-06-14
11217,3568,1379,2025-02-09
11218,3568,1423,2026-02-03
11219,3569,304,2026-01-23
11220,3569,410,2025-11-08
11221,3569,422,2025-02-06
11222,3569,645,2026-02-07
11223,3569,885,2025-08-30
11224,3569,1231,2025-11-19
11225,3570,47,2025-01-18
11226,3570,1170,2026-04-16
11227,3571,131,2025-12-19
11228,3571,940,2025-10-13
11229,3571,1311,2026-03-13
11230,3572,101,2026-02-04
11231,3572,157,2025-07-02
