MentorshipId,ProgramId,MentorProfileId,MenteeProfileId,Status,StartDate,EndDate
1671,2505,1423,1687,completed,2027-01-17 00:00:00,2027-03-18 00:00:00
1672,12,514,3760,completed,2026-09-21 00:00:00,2026-11-16 00:00:00
1673,1818,273,3760,completed,2025-04-02 00:00:00,2025-06-06 00:00:00
1674,2798,38,5005,completed,2026-02-28 00:00:00,2026-05-09 00:00:00
1675,2052,827,5005,active,2026-08-27 00:00:00,2026-10-09 00:00:00
1676,2793,1494,5477,active,2027-02-07 00:00:00,2027-04-05 00:00:00
1677,255,627,2611,completed,2027-02-04 00:00:00,2027-03-21 00:00:00
1678,2784,424,2611,completed,2027-02-24 00:00:00,2027-05-09 00:00:00
1679,834,1430,2611,active,2026-12-02 00:00:00,2027-01-28 00:00:00
1680,1344,664,4612,active,2026-08-16 00:00:00,2026-09-24 00:00:00
1681,338,814,2271,completed,2027-04-04 00:00:00,2027-06-15 00:00:00
1682,2955,1022,1822,completed,2026-05-22 00:00:00,2026-07-11 00:00:00
1683,720,999,1540,active,2026-12-30 00:00:00,2027-02-01 00:00:00
1684,2468,1286,4044,active,2026-01-24 00:00:00,2026-04-03 00:00:00
1685,2813,602,4321,completed,2026-01-22 00:00:00,2026-02-20 00:00:00
1686,43,149,3810,canceled,2027-01-21 00:00:00,2027-02-27 00:00:00
1687,1469,796,3682,completed,2026-11-04 00:00:00,2026-12-15 00:00:00
1688,2971,800,3682,active,2027-02-16 00:00:00,2027-04-03 00:00:00
1689,20,39,3682,completed,2026-06-28 00:00:00,2026-08-16 00:00:00
1690,100,32,1596,active,2026-12-21 00:00:00,2027-02-04 00:00:00
1691,3186,661,1629,active,2026-12-06 00:00:00,2027-01-18 00:00:00
1692,227,687,4077,active,2027-01-29 00:00:00,2027-03-23 00:00:00
1693,488,535,5292,active,2026-09-21 00:00:00,2026-12-09 00:00:00
1694,1017,1425,2375,active,2026-07-14 00:00:00,2026-08-13 00:00:00
1695,3076,1310,2375,active,2025-05-29 00:00:00,2025-07-26 00:00:00
1696,2937,1159,3843,canceled,2027-02-12 00:00:00,2027-04-25 00:00:00
1697,1469,796,2228,active,2026-10-06 00:00:00,2026-12-06 00:00:00
1698,2563,319,3404,active,2027-01-28 00:00:00,2027-03-09 00:00:00
1699,598,395,3248,active,2026-07-11 00:00:00,2026-09-23 00:00:00
1700,956,583,3248,completed,2026-11-06 00:00:00,2026-12-30 00:00:00
1701,891,897,3184,active,2026-12-21 00:00:00,2027-03-21 00:00:00
1702,769,865,5058,active,2027-01-13 00:00:00,2027-04-01 00:00:00
1703,1605,788,5058,completed,2026-10-16 00:00:00,2026-12-01 00:00:00
1704,2958,1022,5058,active,2027-01-10 00:00:00,2027-02-17 00:00:00
1705,376,1365,5013,active,2026-12-23 00:00:00,2027-01-17 00:00:00
1706,1880,657,5013,canceled,2026-03-11 00:00:00,2026-04-09 00:00:00
1707,1152,1291,3661,completed,2026-12-29 00:00:00,2027-02-14 00:00:00
1708,1662,504,3712,completed,2025-10-03 00:00:00,2025-12-02 00:00:00
1709,977,109,3712,active,2026-11-06 00:00:00,2027-02-04 00:00:00
1710,1267,1080,4840,active,2026-03-16 00:00:00,2026-04-17 00:00:00
1711,1370,383,3603,active,2025-10-27 00:00:00,2025-12-08 00:00:00
1712,933,390,4810,completed,2026-09-08 00:00:00,2026-11-12 00:00:00
1713,3060,777,3536,completed,2026-12-16 00:00:00,2027-01-20 00:00:00
1714,2943,1500,2294,canceled,2026-01-22 00:00:00,2026-03-31 00:00:00
1715,491,825,2294,completed,2026-12-14 00:00:00,2027-02-27 00:00:00
1716,405,408,2421,active,2026-10-04 00:00:00,2026-11-11 00:00:00
1717,3088,1393,2954,active,2026-10-23 00:00:00,2027-01-12 00:00:00
1718,2046,148,2954,completed,2026-06-18 00:00:00,2026-09-08 00:00:00
1719,2719,1175,1736,completed,2027-03-30 00:00:00,2027-04-20 00:00:00
1720,2367,709,2801,completed,2027-02-02 00:00:00,2027-04-23 00:00:00
1721,2826,1047,2801,active,2027-03-06 00:00:00,2027-05-05 00:00:00
1722,1786,329,1858,completed,2026-01-25 00:00:00,2026-03-26 00:00:00
1723,247,1004,2976,completed,2026-05-05 00:00:00,2026-06-16 00:00:00
1724,2420,1017,3338,completed,2025-07-19 00:00:00,2025-09-22 00:00:00
1726,1459,922,4841,active,2026-03-12 00:00:00,2026-05-09 00:00:00
1728,2125,128,4741,active,2026-04-11 00:00:00,2026-06-22 00:00:00
1729,2800,38,4741,active,2026-07-28 00:00:00,2026-09-25 00:00:00
1730,1145,753,1804,completed,2026-06-07 00:00:00,2026-07-19 00:00:00
1731,1291,1429,1804,active,2026-06-23 00:00:00,2026-08-15 00:00:00
1732,646,807,3983,canceled,2026-08-10 00:00:00,2026-09-29 00:00:00
1733,647,807,3983,active,2026-08-16 00:00:00,2026-10-14 00:00:00
1734,1720,978,3983,completed,2026-09-26 00:00:00,2026-12-03 00:00:00
1735,454,913,4140,active,2027-01-19 00:00:00,2027-02-17 00:00:00
1736,261,833,4140,completed,2026-10-17 00:00:00,2026-11-29 00:00:00
1737,466,734,4140,active,2027-04-05 00:00:00,2027-06-19 00:00:00
1738,2641,941,3517,active,2026-10-01 00:00:00,2026-12-23 00:00:00
1739,2158,1391,5262,active,2027-02-19 00:00:00,2027-03-24 00:00:00
1740,2239,544,5262,completed,2026-10-18 00:00:00,2026-12-01 00:00:00
1741,3037,93,4613,active,2026-12-17 00:00:00,2027-03-14 00:00:00
1743,766,865,4613,active,2026-08-26 00:00:00,2026-10-15 00:00:00
1744,816,1312,2593,completed,2026-06-17 00:00:00,2026-07-09 00:00:00
1745,101,23,5375,completed,2026-12-02 00:00:00,2027-02-03 00:00:00
1746,687,1169,2582,active,2027-03-05 00:00:00,2027-04-07 00:00:00
1747,1151,1291,2582,active,2026-10-12 00:00:00,2026-12-23 00:00:00
1748,779,923,4357,completed,2026-07-23 00:00:00,2026-10-14 00:00:00
1749,2758,1178,4357,completed,2026-12-11 00:00:00,2027-02-17 00:00:00
1750,1032,258,3004,active,2026-10-03 00:00:00,2026-12-30 00:00:00
1752,1576,385,4865,active,2026-08-23 00:00:00,2026-09-15 00:00:00
1753,2774,443,4865,active,2027-02-21 00:00:00,2027-04-10 00:00:00
1754,1197,1385,5154,active,2026-11-25 00:00:00,2027-02-16 00:00:00
1755,89,489,3528,active,2026-11-04 00:00:00,2027-01-21 00:00:00
1756,730,441,3528,active,2025-07-30 00:00:00,2025-10-09 00:00:00
1757,925,1083,4360,completed,2025-09-08 00:00:00,2025-11-11 00:00:00
1758,2368,709,4360,active,2027-03-04 00:00:00,2027-05-12 00:00:00
1759,2367,709,4360,active,2027-01-14 00:00:00,2027-03-14 00:00:00
1760,1899,230,4735,canceled,2027-01-31 00:00:00,2027-04-03 00:00:00
1761,162,113,1632,active,2027-02-24 00:00:00,2027-05-21 00:00:00
1762,2914,351,3029,completed,2026-12-20 00:00:00,2027-03-07 00:00:00
1763,956,583,3029,completed,2026-10-04 00:00:00,2026-11-14 00:00:00
1764,3008,169,4948,active,2027-01-22 00:00:00,2027-02-21 00:00:00
1765,1276,1054,4948,active,2026-11-27 00:00:00,2027-01-31 00:00:00
1766,3153,1476,4948,active,2026-11-16 00:00:00,2026-12-29 00:00:00
1767,2769,79,2047,completed,2026-02-05 00:00:00,2026-04-26 00:00:00
1768,1959,1129,4542,active,2026-05-26 00:00:00,2026-07-28 00:00:00
1769,1546,919,4542,active,2026-08-18 00:00:00,2026-11-10 00:00:00
1770,2671,1498,5330,completed,2026-11-25 00:00:00,2027-01-29 00:00:00
1771,698,407,5330,completed,2026-08-06 00:00:00,2026-09-17 00:00:00
1772,3002,1237,1595,active,2027-02-07 00:00:00,2027-03-09 00:00:00
1773,2171,1095,4808,completed,2026-07-13 00:00:00,2026-08-03 00:00:00
1774,779,923,3267,active,2026-07-20 00:00:00,2026-08-29 00:00:00
1775,2996,361,3267,active,2026-08-28 00:00:00,2026-11-02 00:00:00
1776,308,637,3658,active,2027-01-03 00:00:00,2027-02-02 00:00:00
1777,2264,1407,3918,completed,2027-01-28 00:00:00,2027-02-28 00:00:00
1778,2936,1159,4674,active,2027-02-02 00:00:00,2027-04-21 00:00:00
1779,1415,916,3390,completed,2027-02-03 00:00:00,2027-04-29 00:00:00
1780,313,196,3390,active,2026-03-21 00:00:00,2026-04-13 00:00:00
1781,291,973,1838,completed,2026-11-20 00:00:00,2026-12-23 00:00:00
1782,681,1426,1838,completed,2026-11-06 00:00:00,2026-12-27 00:00:00
1783,1533,756,3542,active,2026-08-27 00:00:00,2026-10-18 00:00:00
1784,101,23,4087,completed,2026-11-11 00:00:00,2026-12-27 00:00:00
1785,2621,963,1654,completed,2027-01-30 00:00:00,2027-03-28 00:00:00
1786,2758,1178,1654,active,2026-11-14 00:00:00,2027-02-08 00:00:00
1787,462,734,1654,active,2026-11-26 00:00:00,2027-01-18 00:00:00
1788,3120,1397,1979,active,2026-11-03 00:00:00,2027-01-31 00:00:00
1789,1316,1428,1979,active,2027-01-29 00:00:00,2027-04-19 00:00:00
1790,462,734,5279,active,2026-12-23 00:00:00,2027-02-03 00:00:00
1791,454,913,5279,active,2027-03-02 00:00:00,2027-05-16 00:00:00
1792,779,923,5279,active,2026-09-06 00:00:00,2026-10-25 00:00:00
1793,2868,13,4550,completed,2026-05-14 00:00:00,2026-06-23 00:00:00
1794,2037,783,3988,completed,2027-02-05 00:00:00,2027-04-22 00:00:00
1795,3046,381,2444,active,2026-12-16 00:00:00,2027-02-12 00:00:00
1796,473,27,4798,active,2026-11-06 00:00:00,2027-01-19 00:00:00
1797,1871,873,4798,active,2026-08-23 00:00:00,2026-11-17 00:00:00
1798,2197,114,1742,active,2026-12-01 00:00:00,2027-01-11 00:00:00
1799,1991,1114,4664,completed,2025-10-06 00:00:00,2025-10-28 00:00:00
1800,3021,1186,4664,active,2026-09-19 00:00:00,2026-10-23 00:00:00
1801,1152,1291,4733,active,2026-10-21 00:00:00,2026-12-23 00:00:00
1802,1203,582,3827,completed,2026-09-19 00:00:00,2026-10-30 00:00:00
1803,1469,796,2194,active,2026-10-12 00:00:00,2026-12-05 00:00:00
1804,2125,128,1753,completed,2026-03-29 00:00:00,2026-06-10 00:00:00
1805,2344,970,2745,active,2026-04-05 00:00:00,2026-05-04 00:00:00
1806,2367,709,2777,active,2027-03-01 00:00:00,2027-03-24 00:00:00
1807,658,575,3392,active,2026-07-05 00:00:00,2026-09-22 00:00:00
1808,2131,411,3664,active,2027-01-15 00:00:00,2027-03-05 00:00:00
1809,577,213,3664,completed,2026-06-04 00:00:00,2026-08-09 00:00:00
1810,1306,1242,2699,active,2027-01-09 00:00:00,2027-02-11 00:00:00
1811,775,232,2699,active,2026-01-04 00:00:00,2026-03-16 00:00:00
1812,1732,9,4961,active,2026-12-06 00:00:00,2027-02-19 00:00:00
1813,3016,702,1720,completed,2027-01-15 00:00:00,2027-03-12 00:00:00
1814,1056,270,2286,completed,2027-01-24 00:00:00,2027-04-16 00:00:00
1815,1129,737,2333,completed,2026-09-26 00:00:00,2026-10-20 00:00:00
1816,1417,916,2333,active,2027-01-21 00:00:00,2027-04-15 00:00:00
1817,2497,491,3831,active,2026-01-29 00:00:00,2026-03-05 00:00:00
1818,3066,1112,3831,active,2026-08-29 00:00:00,2026-11-03 00:00:00
1819,2171,1095,2754,completed,2026-07-30 00:00:00,2026-09-24 00:00:00
1820,2806,1402,2754,active,2025-10-22 00:00:00,2025-12-14 00:00:00
1821,971,894,4571,active,2027-01-06 00:00:00,2027-02-15 00:00:00
1822,2352,838,3024,active,2027-02-15 00:00:00,2027-03-31 00:00:00
1823,1496,1194,3024,completed,2026-06-29 00:00:00,2026-08-06 00:00:00
1824,1316,1428,4687,completed,2027-02-26 00:00:00,2027-04-14 00:00:00
1825,2258,1248,3596,completed,2026-09-25 00:00:00,2026-11-24 00:00:00
1826,2511,1379,3568,active,2027-01-16 00:00:00,2027-04-04 00:00:00
1827,1250,1118,4982,active,2025-07-20 00:00:00,2025-08-18 00:00:00
1828,647,807,4982,completed,2026-08-04 00:00:00,2026-10-01 00:00:00
1829,1,530,2596,active,2027-02-15 00:00:00,2027-03-31 00:00:00
1830,2117,1207,1589,completed,2027-01-10 00:00:00,2027-03-31 00:00:00
1831,1250,1118,2678,active,2025-06-18 00:00:00,2025-09-15 00:00:00
1832,342,1201,2678,completed,2026-04-13 00:00:00,2026-07-04 00:00:00
1833,2671,1498,2678,active,2027-01-11 00:00:00,2027-04-04 00:00:00
1834,2768,525,1583,active,2027-03-30 00:00:00,2027-05-26 00:00:00
1835,2767,525,1583,active,2027-01-16 00:00:00,2027-04-02 00:00:00
1836,2800,38,3415,completed,2026-06-18 00:00:00,2026-08-03 00:00:00
1837,2020,1029,3415,active,2026-10-27 00:00:00,2026-12-11 00:00:00
1838,1197,1385,3461,active,2026-10-06 00:00:00,2026-11-25 00:00:00
1839,3137,585,5086,active,2026-11-24 00:00:00,2027-02-11 00:00:00
1840,2108,349,2802,canceled,2026-11-16 00:00:00,2027-02-08 00:00:00
1841,1244,410,3788,active,2026-11-27 00:00:00,2027-02-07 00:00:00
1842,2258,1248,1981,active,2026-08-22 00:00:00,2026-10-18 00:00:00
1843,2868,13,1981,active,2026-04-15 00:00:00,2026-06-09 00:00:00
1845,2533,620,4949,completed,2025-10-27 00:00:00,2026-01-11 00:00:00
1846,593,711,1638,active,2027-02-24 00:00:00,2027-04-24 00:00:00
1847,2303,178,1638,active,2025-12-27 00:00:00,2026-01-17 00:00:00
1848,1720,978,3247,completed,2026-10-14 00:00:00,2026-12-28 00:00:00
1849,2622,963,4771,active,2027-03-03 00:00:00,2027-04-07 00:00:00
1850,1537,1251,4771,completed,2026-10-04 00:00:00,2026-11-17 00:00:00
1851,2763,132,3744,completed,2027-01-06 00:00:00,2027-03-30 00:00:00
1852,933,390,3744,active,2026-10-08 00:00:00,2026-12-06 00:00:00
1855,2909,1072,3320,active,2025-10-18 00:00:00,2025-12-02 00:00:00
1856,542,977,3025,completed,2026-12-22 00:00:00,2027-02-24 00:00:00
1857,2714,834,3025,completed,2026-08-10 00:00:00,2026-09-12 00:00:00
1858,3139,881,3025,completed,2026-12-10 00:00:00,2027-01-13 00:00:00
1859,1784,1378,2052,completed,2026-09-10 00:00:00,2026-11-13 00:00:00
1860,1197,1385,4577,completed,2026-11-18 00:00:00,2027-01-10 00:00:00
1861,1273,1315,3564,completed,2026-02-14 00:00:00,2026-03-29 00:00:00
1862,299,420,4715,active,2025-10-27 00:00:00,2025-12-27 00:00:00
1863,1760,305,4715,active,2026-02-06 00:00:00,2026-04-27 00:00:00
1864,3104,123,4040,active,2026-12-01 00:00:00,2027-02-06 00:00:00
1865,1738,1045,5116,completed,2027-03-03 00:00:00,2027-04-16 00:00:00
1866,781,923,2287,active,2027-01-11 00:00:00,2027-04-11 00:00:00
1868,1385,62,3949,active,2027-01-01 00:00:00,2027-02-01 00:00:00
1869,2883,529,3956,active,2027-02-27 00:00:00,2027-04-14 00:00:00
1870,611,156,3956,active,2026-11-14 00:00:00,2027-01-25 00:00:00
1871,2828,1339,4593,active,2027-04-05 00:00:00,2027-04-27 00:00:00
1872,3153,1476,4995,active,2026-12-17 00:00:00,2027-01-19 00:00:00
1873,261,833,4995,active,2026-11-07 00:00:00,2027-02-03 00:00:00
1874,2058,1260,5484,active,2027-01-05 00:00:00,2027-02-27 00:00:00
1875,1642,684,5055,active,2026-10-19 00:00:00,2026-12-10 00:00:00
1876,482,302,5055,active,2027-02-27 00:00:00,2027-05-28 00:00:00
1877,2523,1332,5055,completed,2027-02-09 00:00:00,2027-03-27 00:00:00
1878,50,1305,3527,active,2026-09-19 00:00:00,2026-12-01 00:00:00
1879,1894,698,4660,active,2026-08-29 00:00:00,2026-11-25 00:00:00
1880,861,1492,3567,active,2026-05-17 00:00:00,2026-06-20 00:00:00
1881,1994,19,3567,completed,2026-08-27 00:00:00,2026-10-08 00:00:00
1882,624,799,3750,active,2026-08-13 00:00:00,2026-09-18 00:00:00
1883,2907,964,3750,completed,2026-11-01 00:00:00,2026-12-27 00:00:00
1885,2344,970,3750,active,2026-04-19 00:00:00,2026-06-27 00:00:00
1886,2420,1017,3093,active,2025-07-12 00:00:00,2025-10-04 00:00:00
1887,2289,979,2943,active,2026-01-02 00:00:00,2026-03-26 00:00:00
1888,687,1169,2892,completed,2027-02-20 00:00:00,2027-04-17 00:00:00
1889,2505,1423,1962,active,2027-02-20 00:00:00,2027-04-12 00:00:00
1890,197,1093,3704,active,2026-10-12 00:00:00,2026-11-11 00:00:00
1891,1250,1118,3221,canceled,2025-08-06 00:00:00,2025-09-25 00:00:00
1892,1784,1378,4137,active,2026-07-14 00:00:00,2026-09-16 00:00:00
1893,784,658,4137,canceled,2026-02-15 00:00:00,2026-04-28 00:00:00
1894,2505,1423,4239,active,2027-04-15 00:00:00,2027-06-04 00:00:00
1895,2774,443,4239,active,2027-01-15 00:00:00,2027-03-16 00:00:00
1896,1308,1421,4670,active,2027-01-29 00:00:00,2027-03-23 00:00:00
1897,977,109,5045,active,2026-11-20 00:00:00,2027-01-06 00:00:00
1898,2833,357,5045,active,2026-09-29 00:00:00,2026-12-25 00:00:00
1899,956,583,5045,completed,2026-10-26 00:00:00,2026-12-15 00:00:00
1900,142,1478,5018,active,2026-04-25 00:00:00,2026-07-12 00:00:00
1901,488,535,3441,completed,2026-09-25 00:00:00,2026-12-18 00:00:00
1902,1469,796,4324,active,2026-10-21 00:00:00,2026-12-04 00:00:00
1903,698,407,4452,active,2026-10-03 00:00:00,2026-12-14 00:00:00
1904,3137,585,4452,active,2027-01-08 00:00:00,2027-03-31 00:00:00
1905,2311,958,4452,active,2026-12-16 00:00:00,2027-01-07 00:00:00
1906,333,1326,2904,active,2026-09-28 00:00:00,2026-11-18 00:00:00
1907,1267,1080,1608,completed,2026-04-13 00:00:00,2026-05-23 00:00:00
1908,2367,709,4306,active,2026-12-17 00:00:00,2027-01-09 00:00:00
1909,2646,404,5043,active,2026-04-21 00:00:00,2026-05-23 00:00:00
1910,1105,1018,2307,completed,2027-01-18 00:00:00,2027-02-22 00:00:00
1911,2037,783,2307,completed,2027-02-22 00:00:00,2027-04-13 00:00:00
1912,1498,1194,5164,completed,2026-12-21 00:00:00,2027-01-27 00:00:00
1913,1497,1194,5164,active,2026-09-22 00:00:00,2026-12-16 00:00:00
1914,1673,614,5164,active,2027-01-04 00:00:00,2027-03-06 00:00:00
1915,1397,918,4470,active,2027-03-19 00:00:00,2027-05-04 00:00:00
1916,1250,1118,2669,active,2025-07-16 00:00:00,2025-09-13 00:00:00
1917,2388,449,4059,active,2026-08-15 00:00:00,2026-10-25 00:00:00
1918,475,1359,4059,completed,2026-01-16 00:00:00,2026-03-29 00:00:00
1919,338,814,5408,completed,2027-04-08 00:00:00,2027-06-04 00:00:00
1920,367,365,5397,completed,2026-09-05 00:00:00,2026-11-24 00:00:00
1921,1187,227,1631,active,2026-02-16 00:00:00,2026-03-19 00:00:00
1922,2562,319,1631,active,2027-03-13 00:00:00,2027-05-18 00:00:00
1923,3190,830,1631,active,2026-11-17 00:00:00,2027-02-12 00:00:00
1924,763,1008,3666,active,2026-12-25 00:00:00,2027-01-28 00:00:00
1925,10,514,4444,active,2026-04-17 00:00:00,2026-06-25 00:00:00
1927,1563,1258,1723,completed,2026-09-13 00:00:00,2026-10-10 00:00:00
1928,3120,1397,3824,completed,2026-11-01 00:00:00,2027-01-02 00:00:00
1929,3106,123,4935,active,2027-01-21 00:00:00,2027-03-09 00:00:00
1930,2350,838,3191,active,2026-12-15 00:00:00,2027-01-11 00:00:00
1931,476,1359,3191,completed,2026-09-06 00:00:00,2026-10-18 00:00:00
1932,1662,504,2469,active,2025-09-27 00:00:00,2025-11-08 00:00:00
1933,977,109,2469,completed,2026-12-25 00:00:00,2027-01-23 00:00:00
1934,2159,1131,4110,active,2027-03-04 00:00:00,2027-04-12 00:00:00
1935,2655,621,4673,active,2025-10-31 00:00:00,2025-12-05 00:00:00
1936,936,464,4673,active,2026-05-19 00:00:00,2026-08-10 00:00:00
1937,2926,1107,4532,active,2026-09-27 00:00:00,2026-11-23 00:00:00
1938,1451,137,5012,active,2026-11-29 00:00:00,2027-02-27 00:00:00
1939,2488,1247,2244,active,2027-03-26 00:00:00,2027-04-22 00:00:00
1940,2399,125,4981,active,2027-01-20 00:00:00,2027-03-19 00:00:00
1941,23,749,5214,active,2026-06-28 00:00:00,2026-08-31 00:00:00
1942,599,395,5214,active,2026-08-08 00:00:00,2026-10-03 00:00:00
1943,2616,1250,4690,completed,2026-12-23 00:00:00,2027-01-14 00:00:00
1944,197,1093,4423,completed,2026-11-26 00:00:00,2027-01-30 00:00:00
1945,956,583,4423,active,2026-11-17 00:00:00,2027-01-18 00:00:00
1946,1739,1045,1943,active,2027-02-17 00:00:00,2027-03-10 00:00:00
1948,50,1305,1921,active,2026-09-05 00:00:00,2026-11-03 00:00:00
1949,784,658,3602,active,2026-02-01 00:00:00,2026-03-16 00:00:00
1950,2108,349,3602,active,2026-11-26 00:00:00,2027-02-17 00:00:00
1951,1399,1282,1851,active,2025-11-16 00:00:00,2025-12-23 00:00:00
1953,2202,759,2361,active,2026-11-05 00:00:00,2026-12-20 00:00:00
1954,2299,1368,2361,canceled,2027-02-07 00:00:00,2027-03-24 00:00:00
1955,1482,880,2361,active,2026-11-20 00:00:00,2027-01-21 00:00:00
1956,1459,922,1511,completed,2026-03-23 00:00:00,2026-06-12 00:00:00
1957,3076,1310,2257,completed,2025-07-10 00:00:00,2025-09-22 00:00:00
1958,1037,289,4053,completed,2027-02-07 00:00:00,2027-04-13 00:00:00
1959,1576,385,4053,active,2026-07-03 00:00:00,2026-08-26 00:00:00
1960,2303,178,4102,active,2025-12-24 00:00:00,2026-02-16 00:00:00
1961,857,1337,5452,active,2027-02-28 00:00:00,2027-04-11 00:00:00
1962,1459,922,2645,completed,2026-02-04 00:00:00,2026-04-29 00:00:00
1963,816,1312,4839,active,2026-07-28 00:00:00,2026-08-26 00:00:00
1964,687,1169,2077,active,2027-01-07 00:00:00,2027-02-18 00:00:00
1965,2533,620,2623,completed,2025-10-06 00:00:00,2025-11-03 00:00:00
1966,877,1283,2623,active,2026-04-21 00:00:00,2026-07-03 00:00:00
1967,43,149,2623,active,2027-02-06 00:00:00,2027-03-05 00:00:00
1968,2264,1407,2162,active,2027-02-20 00:00:00,2027-05-05 00:00:00
1969,2979,30,2162,completed,2026-03-28 00:00:00,2026-06-05 00:00:00
1971,2225,186,3919,completed,2027-01-01 00:00:00,2027-02-12 00:00:00
1972,719,999,4562,active,2027-01-11 00:00:00,2027-03-09 00:00:00
1973,2046,148,4562,active,2026-06-22 00:00:00,2026-08-08 00:00:00
1974,2503,260,4277,active,2027-01-13 00:00:00,2027-02-12 00:00:00
1975,2981,1331,4277,active,2026-03-04 00:00:00,2026-04-16 00:00:00
1977,2542,1295,1658,active,2025-10-20 00:00:00,2025-11-13 00:00:00
1978,258,1267,4348,completed,2027-01-23 00:00:00,2027-04-21 00:00:00
1979,1818,273,4348,canceled,2025-06-28 00:00:00,2025-08-16 00:00:00
1980,1250,1118,4348,active,2025-06-06 00:00:00,2025-08-20 00:00:00
1981,2833,357,5382,active,2026-08-17 00:00:00,2026-10-18 00:00:00
1982,977,109,5382,completed,2026-11-18 00:00:00,2027-02-15 00:00:00
1983,795,362,3061,completed,2025-09-03 00:00:00,2025-11-05 00:00:00
1984,2509,1379,4569,active,2026-11-23 00:00:00,2026-12-31 00:00:00
1985,2058,1260,4569,active,2027-01-12 00:00:00,2027-02-25 00:00:00
1986,1382,1384,5085,active,2027-01-11 00:00:00,2027-03-04 00:00:00
1987,23,749,4363,active,2026-05-13 00:00:00,2026-06-24 00:00:00
1988,1192,517,4855,completed,2025-10-07 00:00:00,2025-11-07 00:00:00
1989,2244,468,3973,active,2026-12-02 00:00:00,2027-02-02 00:00:00
1990,401,843,3973,active,2027-01-24 00:00:00,2027-02-18 00:00:00
1991,1352,182,2818,canceled,2026-05-11 00:00:00,2026-07-06 00:00:00
1992,2788,1277,2818,canceled,2026-10-17 00:00:00,2026-12-16 00:00:00
1994,2798,38,2818,active,2025-12-22 00:00:00,2026-02-23 00:00:00
1995,2576,163,2571,completed,2027-01-23 00:00:00,2027-02-14 00:00:00
1996,23,749,2571,completed,2026-05-24 00:00:00,2026-08-18 00:00:00
1997,197,1093,2798,active,2026-10-12 00:00:00,2026-11-19 00:00:00
1998,773,309,2394,active,2027-01-13 00:00:00,2027-03-12 00:00:00
1999,2399,125,2394,active,2027-02-02 00:00:00,2027-03-24 00:00:00
2000,221,414,2926,active,2025-08-11 00:00:00,2025-10-28 00:00:00
2001,1359,714,2926,completed,2026-10-20 00:00:00,2026-11-13 00:00:00
2002,747,336,4193,active,2026-09-08 00:00:00,2026-10-08 00:00:00
2003,2671,1498,3931,active,2027-02-26 00:00:00,2027-05-13 00:00:00
2004,2749,473,3931,active,2025-07-26 00:00:00,2025-09-15 00:00:00
2005,2171,1095,5031,active,2026-06-21 00:00:00,2026-07-21 00:00:00
2006,1081,457,2668,active,2025-09-26 00:00:00,2025-12-07 00:00:00
2007,2037,783,2668,active,2027-01-12 00:00:00,2027-02-14 00:00:00
2010,1187,227,2429,active,2026-04-16 00:00:00,2026-05-24 00:00:00
2011,1840,234,2429,active,2025-07-19 00:00:00,2025-09-13 00:00:00
2012,622,576,2516,active,2026-08-29 00:00:00,2026-10-16 00:00:00
2013,1720,978,5061,active,2026-10-21 00:00:00,2027-01-03 00:00:00
2014,197,1093,3923,active,2026-10-21 00:00:00,2027-01-11 00:00:00
2015,977,109,3923,completed,2026-12-19 00:00:00,2027-02-08 00:00:00
2016,1470,796,3019,active,2026-10-12 00:00:00,2026-12-18 00:00:00
2017,462,734,3662,completed,2026-10-24 00:00:00,2027-01-13 00:00:00
2018,2809,1402,4166,active,2026-10-01 00:00:00,2026-11-10 00:00:00
2019,1546,919,4166,active,2026-10-21 00:00:00,2027-01-09 00:00:00
2020,2625,839,4166,active,2027-02-02 00:00:00,2027-04-08 00:00:00
2021,2004,945,4125,active,2026-07-21 00:00:00,2026-10-07 00:00:00
2022,2173,519,4125,active,2027-03-22 00:00:00,2027-06-02 00:00:00
2023,647,807,1693,completed,2026-09-01 00:00:00,2026-11-30 00:00:00
2024,405,408,3943,canceled,2026-11-05 00:00:00,2026-12-07 00:00:00
2025,1674,614,3943,completed,2027-02-26 00:00:00,2027-05-26 00:00:00
2026,2089,1059,2835,active,2026-10-22 00:00:00,2026-12-17 00:00:00
2027,2719,1175,5157,active,2027-03-17 00:00:00,2027-06-03 00:00:00
2028,748,336,4683,active,2026-10-04 00:00:00,2026-10-29 00:00:00
2029,781,923,4683,completed,2026-12-24 00:00:00,2027-03-03 00:00:00
2030,2509,1379,1560,active,2027-01-11 00:00:00,2027-03-08 00:00:00
2031,386,569,1560,active,2027-01-23 00:00:00,2027-04-16 00:00:00
2032,1498,1194,3300,completed,2026-12-01 00:00:00,2027-02-01 00:00:00
2033,1673,614,3300,active,2026-11-07 00:00:00,2026-12-29 00:00:00
2034,934,390,2966,active,2027-03-09 00:00:00,2027-06-04 00:00:00
2035,1879,657,3718,active,2026-02-08 00:00:00,2026-03-15 00:00:00
2036,1469,796,1522,active,2026-11-30 00:00:00,2027-02-04 00:00:00
2037,2868,13,1522,active,2026-05-10 00:00:00,2026-06-26 00:00:00
2038,2133,1357,1601,active,2025-06-27 00:00:00,2025-08-07 00:00:00
2039,2996,361,2354,active,2026-08-18 00:00:00,2026-10-09 00:00:00
2040,1784,1378,5011,active,2026-09-09 00:00:00,2026-10-03 00:00:00
2041,2784,424,5011,active,2026-12-19 00:00:00,2027-02-17 00:00:00
