id,follower_id,following_id,followed_at
8663,3082,56,2023-12-29
8664,3082,138,2024-11-22
8665,3082,218,2024-06-15
8666,3082,319,2024-08-21
8667,3082,1100,2024-11-12
8668,3082,1312,2023-11-17
8669,3082,1410,2024-10-20
8670,3083,58,2024-02-13
8671,3083,81,2024-06-15
8672,3083,94,2023-12-16
8673,3083,316,2025-02-15
8674,3083,1018,2024-05-19
8675,3083,1492,2023-12-13
8676,3084,15,2024-05-25
8677,3084,660,2023-11-03
8678,3084,913,2024-07-28
8679,3084,1074,2024-10-07
8680,3084,1078,2024-07-08
8681,3085,81,2023-12-15
8682,3085,201,2024-11-21
8683,3085,257,2024-08-30
8684,3085,1383,2024-06-16
8685,3086,30,2024-12-20
8686,3086,175,2024-01-07
8687,3087,82,2023-12-25
8688,3087,420,2025-01-19
8689,3087,660,2024-01-31
8690,3087,835,2024-09-30
8691,3087,1305,2024-08-20
8692,3087,1448,2025-01-12
8693,3088,165,2024-11-11
8694,3088,219,2024-08-16
8695,3088,264,2024-09-08
8696,3088,720,2024-05-03
8697,3089,15,2024-02-25
8698,3089,388,2024-06-22
8699,3089,906,2024-06-27
8700,3089,972,2024-11-19
8701,3089,1133,2023-12-20
8702,3089,1347,2024-07-20
8703,3090,96,2024-01-29
8704,3090,191,2024-06-24
8705,3090,770,2024-04-10
8706,3090,1098,2024-12-21
8707,3091,146,2024-02-13
8708,3091,336,2023-11-09
8709,3091,526,2024-06-05
8710,3091,548,2025-01-11
8711,3091,964,2024-05-21
8712,3091,1486,2024-08-01
8713,3092,192,2025-01-04
8714,3092,395,2023-12-13
8715,3092,935,2025-01-22
8716,3092,1089,2025-01-24
8717,3092,1475,2023-10-23
8718,3093,199,2024-01-21
8719,3093,564,2024-12-01
8720,3093,861,2024-03-14
8721,3093,994,2024-07-26
8722,3093,1017,2023-10-27
8723,3093,1045,2024-09-28
8724,3093,1127,2024-10-24
8725,3093,1171,2024-10-20
8726,3094,34,2024-07-27
8727,3094,81,2024-04-24
8728,3094,355,2024-11-24
8729,3094,443,2024-04-17
8730,3094,728,2024-06-14
8731,3094,975,2025-01-05
8732,3094,1234,2024-07-02
8733,3094,1429,2023-11-05
8734,3095,163,2023-10-27
8735,3095,196,2024-01-14
8736,3095,284,2024-09-17
8737,3095,724,2024-02-28
8738,3095,1131,2024-09-26
8739,3096,23,2025-01-06
8740,3096,154,2024-03-18
8741,3096,156,2024-01-27
8742,3096,353,2024-12-01
8743,3096,383,2024-11-16
8744,3096,555,2023-12-28
8745,3096,1378,2024-02-06
8746,3096,1461,2025-01-10
8747,3097,169,2024-05-09
8748,3097,281,2024-01-23
8749,3097,321,2024-01-11
8750,3097,620,2024-12-15
8751,3097,917,2023-12-21
8752,3097,1297,2024-05-07
8753,3098,199,2024-08-14
8754,3098,1093,2023-11-08
8755,3098,1222,2024-11-27
8756,3098,1234,2024-05-03
8757,3098,1409,2024-08-23
8758,3098,1466,2024-09-26
8759,3099,56,2024-11-13
8760,3099,385,2024-05-02
8761,3099,1320,2024-07-28
8762,3100,165,2024-04-17
8763,3100,319,2024-12-26
8764,3100,349,2024-06-09
8765,3100,790,2024-02-29
8766,3100,1100,2024-05-10
8767,3100,1334,2024-09-25
8768,3100,1441,2024-06-17
8769,3101,15,2023-10-30
8770,3101,23,2024-05-06
8771,3101,333,2024-12-03
8772,3101,393,2024-06-02
8773,3101,798,2024-10-03
8774,3101,922,2024-10-03
8775,3101,1083,2024-04-19
8776,3101,1233,2023-11-22
8777,3101,1463,2024-05-30
8778,3101,1473,2024-09-01
8779,3101,1478,2024-10-07
8780,3102,15,2023-12-19
8781,3102,107,2024-02-22
8782,3102,419,2024-08-10
8783,3102,1062,2024-12-28
8784,3102,1175,2025-01-30
8785,3102,1212,2025-02-07
8786,3102,1371,2024-04-23
8787,3103,125,2024-10-10
8788,3103,242,2024-11-06
8789,3103,327,2025-02-12
8790,3103,791,2025-01-11
8791,3103,904,2025-02-13
8792,3104,13,2023-12-31
8793,3104,111,2023-12-04
8794,3104,147,2024-04-01
8795,3104,906,2023-11-17
8796,3105,47,2024-10-30
8797,3105,56,2023-12-18
8798,3105,754,2024-12-22
8799,3105,902,2024-05-15
8800,3105,992,2025-01-20
8801,3106,11,2024-03-20
8802,3106,246,2024-12-14
8803,3106,960,2024-01-02
8804,3106,978,2024-05-05
8805,3106,1175,2023-11-26
8806,3107,163,2023-10-22
8807,3107,462,2024-06-21
8808,3107,1062,2025-02-06
8809,3107,1225,2023-10-24
8810,3107,1237,2024-02-08
8811,3108,56,2024-01-29
8812,3108,149,2024-04-23
8813,3108,739,2023-11-12
8814,3108,1048,2025-02-12
8815,3109,123,2024-12-09
8816,3109,245,2024-09-16
8817,3109,1438,2024-07-13
8818,3109,1457,2024-11-15
8819,3110,192,2024-02-29
8820,3110,290,2025-01-19
8821,3110,335,2024-11-23
8822,3110,383,2024-01-08
8823,3110,1095,2024-03-12
8824,3110,1313,2024-12-27
8825,3110,1358,2024-02-05
8826,3111,7,2024-10-13
8827,3111,25,2024-11-06
8828,3111,97,2024-10-09
8829,3111,773,2023-12-16
8830,3112,56,2024-09-01
8831,3112,651,2024-07-21
8832,3112,694,2025-01-05
8833,3112,855,2024-02-10
8834,3112,1017,2024-08-10
8835,3112,1043,2023-12-29
8836,3112,1094,2024-03-15
8837,3113,125,2024-07-23
8838,3113,307,2024-12-30
8839,3113,377,2024-03-17
8840,3113,1200,2024-07-03
8841,3113,1368,2023-11-22
8842,3114,34,2024-02-09
8843,3114,277,2023-11-01
8844,3114,1064,2023-10-25
8845,3115,93,2024-03-22
8846,3115,685,2025-01-29
8847,3115,962,2023-12-13
8848,3115,1432,2024-11-01
8849,3116,56,2024-05-24
8850,3116,167,2024-08-22
8851,3116,243,2024-12-07
8852,3116,361,2024-12-07
8853,3116,452,2023-11-27
8854,3116,923,2024-12-09
8855,3116,1062,2023-10-27
8856,3116,1431,2024-03-29
8857,3117,128,2025-01-01
8858,3117,192,2024-02-14
8859,3117,785,2023-11-12
8860,3117,1192,2024-01-03
8861,3117,1331,2023-12-10
8862,3118,47,2024-04-25
8863,3118,147,2025-01-28
8864,3118,414,2023-11-25
8865,3118,679,2024-04-30
8866,3118,958,2024-06-19
8867,3118,1134,2024-10-22
8868,3118,1178,2024-04-23
8869,3118,1201,2024-11-13
8870,3119,39,2024-12-06
8871,3119,175,2024-10-19
8872,3119,918,2024-07-27
8873,3119,951,2024-05-05
8874,3119,1150,2024-10-11
8875,3120,138,2024-03-16
8876,3120,276,2024-05-13
8877,3120,807,2024-10-19
8878,3120,1267,2024-11-29
8879,3121,138,2024-02-22
8880,3121,327,2024-02-15
8881,3121,589,2024-09-25
8882,3121,763,2025-01-06
8883,3121,1089,2025-02-10
8884,3121,1310,2024-08-29
8885,3121,1471,2025-01-03
8886,3122,199,2024-04-05
8887,3122,1390,2024-02-16
8888,3123,81,2024-03-26
8889,3123,96,2024-07-27
8890,3123,200,2023-12-05
8891,3123,225,2023-12-06
8892,3123,1312,2023-10-21
8893,3123,1381,2024-04-03
8894,3124,113,2023-10-28
8895,3124,168,2024-12-12
8896,3124,175,2023-12-19
8897,3124,441,2025-01-12
8898,3124,501,2024-11-12
8899,3124,686,2024-03-09
8900,3124,807,2025-01-28
8901,3124,970,2024-07-01
8902,3124,1198,2024-05-22
8903,3125,82,2024-02-29
8904,3125,88,2024-11-16
8905,3125,195,2024-01-07
8906,3125,1210,2024-06-27
8907,3126,165,2024-07-04
8908,3126,233,2024-12-12
8909,3126,1066,2024-12-06
8910,3126,1197,2024-08-14
8911,3127,123,2024-11-26
8912,3127,436,2024-05-24
8913,3127,1086,2024-12-31
8914,3127,1427,2023-12-21
8915,3128,156,2024-03-31
8916,3128,331,2024-06-17
8917,3128,476,2024-02-23
8918,3128,617,2024-07-28
8919,3128,754,2024-04-09
8920,3128,814,2024-04-01
8921,3129,37,2024-11-04
8922,3129,156,2024-11-14
8923,3129,514,2025-01-30
8924,3129,520,2025-01-04
8925,3129,667,2023-12-15
8926,3129,1389,2023-12-29
8927,3130,199,2024-07-25
8928,3130,725,2024-11-17
8929,3130,994,2023-11-28
8930,3130,1213,2025-01-25
8931,3130,1245,2024-06-05
8932,3131,138,2025-01-26
8933,3131,798,2024-06-28
8934,3131,1267,2024-04-05
8935,3131,1430,2024-12-06
8936,3131,1444,2023-12-09
8937,3132,34,2023-12-27
8938,3132,195,2024-02-16
8939,3132,240,2024-08-18
8940,3132,584,2024-04-27
8941,3132,1398,2024-11-14
8942,3133,26,2024-08-03
8943,3133,204,2024-06-30
8944,3133,1109,2024-07-05
8945,3133,1407,2023-12-09
8946,3134,37,2024-04-11
8947,3134,839,2024-04-22
8948,3134,1485,2024-02-29
8949,3135,58,2024-01-07
8950,3135,1113,2024-04-29
8951,3135,1168,2024-12-30
8952,3136,105,2025-02-11
8953,3136,204,2024-09-11
8954,3136,226,2023-11-12
8955,3136,407,2024-11-13
8956,3136,540,2024-09-27
8957,3136,636,2024-12-08
8958,3136,956,2024-08-21
8959,3136,970,2024-06-12
8960,3136,1267,2024-01-10
8961,3137,96,2024-02-13
8962,3137,1010,2024-10-29
8963,3138,97,2024-05-03
8964,3138,670,2023-10-29
8965,3138,900,2024-01-06
8966,3139,123,2024-03-19
8967,3139,529,2024-11-25
8968,3139,591,2024-03-17
8969,3139,730,2024-05-29
8970,3139,802,2024-11-11
8971,3139,978,2024-10-31
8972,3139,1185,2024-12-24
8973,3140,140,2024-04-26
8974,3140,199,2024-11-18
8975,3140,205,2024-03-11
8976,3140,395,2024-05-23
8977,3140,845,2024-11-18
8978,3141,149,2024-06-12
8979,3141,870,2024-06-15
8980,3142,138,2023-12-31
8981,3142,1003,2023-11-07
8982,3142,1215,2024-04-20
8983,3143,56,2023-11-22
8984,3143,451,2024-06-02
8985,3143,745,2023-12-11
8986,3143,865,2023-11-02
8987,3144,175,2024-06-11
8988,3144,1039,2024-02-01
8989,3144,1185,2023-11-20
8990,3145,23,2024-12-16
8991,3145,58,2024-07-02
8992,3145,116,2024-06-13
8993,3145,337,2023-12-21
8994,3145,367,2024-04-22
8995,3145,411,2024-05-03
8996,3145,1178,2024-12-05
8997,3146,56,2024-03-02
8998,3146,319,2024-11-09
8999,3146,763,2024-09-17
9000,3146,836,2024-06-22
9001,3146,866,2024-07-18
9002,3146,1007,2024-09-12
9003,3146,1283,2024-11-08
9004,3146,1440,2024-02-14
9005,3147,15,2024-06-22
9006,3147,149,2024-09-24
9007,3147,326,2024-10-24
9008,3147,1083,2023-11-20
9009,3148,81,2024-02-07
9010,3148,257,2023-12-09
9011,3148,1145,2024-06-25
9012,3148,1428,2024-03-30
9013,3149,116,2024-03-25
9014,3149,200,2024-02-13
9015,3149,922,2024-07-17
9016,3149,992,2023-10-28
9017,3149,1202,2024-11-20
9018,3150,38,2024-01-23
9019,3150,696,2025-01-16
9020,3150,880,2024-06-02
9021,3150,1182,2024-03-19
9022,3150,1313,2024-12-13
9023,3150,1402,2023-11-26
9024,3151,163,2024-12-23
9025,3151,1225,2024-03-22
9026,3151,1480,2024-07-03
9027,3152,82,2024-12-26
9028,3152,277,2024-04-03
9029,3152,853,2024-10-15
9030,3152,1263,2024-06-11
9031,3153,199,2024-09-27
9032,3153,1128,2024-01-20
9033,3154,147,2024-05-03
9034,3154,556,2023-11-14
9035,3154,860,2024-01-10
9036,3154,1090,2024-08-03
9037,3154,1281,2024-01-16
9038,3155,156,2024-04-07
9039,3155,540,2024-02-29
9040,3155,1315,2024-11-17
9041,3156,34,2024-11-07
9042,3156,680,2024-05-08
9043,3156,726,2024-10-04
9044,3156,816,2024-07-16
9045,3156,1155,2024-05-13
9046,3157,37,2024-01-03
9047,3157,194,2025-01-19
9048,3157,288,2024-06-06
9049,3157,702,2024-01-23
9050,3157,879,2024-07-30
9051,3157,998,2024-07-10
9052,3158,106,2024-12-19
9053,3158,123,2024-03-21
9054,3158,534,2023-11-12
9055,3158,540,2024-06-05
9056,3158,678,2024-05-20
9057,3158,847,2024-05-26
9058,3158,979,2024-02-25
9059,3158,1393,2023-12-28
9060,3159,203,2023-10-25
9061,3159,631,2024-06-04
9062,3159,902,2024-09-18
9063,3160,34,2025-01-18
9064,3160,465,2024-04-30
9065,3160,562,2024-10-03
9066,3161,169,2024-02-02
9067,3161,503,2024-01-01
9068,3161,704,2024-06-20
9069,3161,766,2025-02-15
9070,3161,795,2023-11-23
9071,3161,881,2025-01-02
9072,3161,1399,2024-12-20
9073,3161,1477,2024-10-15
9074,3162,13,2024-02-02
9075,3162,37,2025-02-13
9076,3162,557,2024-04-10
9077,3162,569,2024-02-03
9078,3162,749,2024-10-26
9079,3162,926,2024-07-26
9080,3162,1210,2025-02-02
9081,3162,1429,2024-05-12
9082,3163,58,2024-06-19
9083,3163,977,2024-05-20
9084,3163,1087,2024-10-08
9085,3163,1110,2023-12-29
9086,3164,11,2024-04-20
9087,3164,257,2024-08-24
9088,3164,641,2023-12-23
9089,3164,741,2024-02-08
9090,3164,1210,2025-01-19
9091,3165,123,2024-07-16
9092,3165,203,2024-05-27
9093,3165,1065,2024-10-23
9094,3165,1236,2024-07-04
9095,3165,1263,2024-12-20
9096,3166,123,2024-06-19
9097,3166,1139,2024-08-25
9098,3166,1456,2023-11-15
9099,3167,31,2024-05-15
9100,3167,38,2025-01-20
9101,3167,47,2024-09-27
9102,3167,928,2024-10-09
9103,3167,1291,2023-11-04
9104,3167,1337,2024-12-01
9105,3168,46,2024-03-02
9106,3168,81,2024-07-10
9107,3168,240,2025-02-01
9108,3168,327,2025-02-10
9109,3168,425,2024-07-13
9110,3168,1396,2024-05-08
9111,3168,1449,2024-08-17
9112,3168,1488,2024-10-01
9113,3169,11,2024-02-16
9114,3169,88,2024-01-18
9115,3169,169,2023-11-18
9116,3169,419,2024-10-09
9117,3169,1207,2024-04-08
9118,3170,125,2024-11-22
9119,3170,309,2024-04-26
9120,3170,444,2024-11-21
9121,3170,610,2024-02-17
9122,3170,1060,2024-02-29
9123,3171,11,2023-10-23
9124,3171,163,2024-04-14
9125,3171,361,2024-11-26
9126,3171,363,2023-11-02
9127,3171,473,2024-10-05
9128,3171,738,2024-07-14
9129,3171,820,2025-02-14
9130,3171,923,2024-12-20
9131,3171,1275,2024-08-24
9132,3172,138,2024-11-18
9133,3172,146,2024-01-02
9134,3172,318,2024-06-18
9135,3173,108,2024-01-30
9136,3173,123,2024-08-10
9137,3173,598,2024-05-21
9138,3173,833,2024-11-03
9139,3173,958,2023-12-01
9140,3173,1118,2025-01-25
9141,3174,96,2024-04-04
9142,3174,222,2024-08-20
9143,3174,863,2024-12-30
9144,3174,994,2024-06-06
9145,3174,1460,2024-05-26
9146,3175,47,2024-02-28
9147,3175,81,2024-11-20
9148,3175,85,2023-10-24
9149,3175,381,2024-03-28
9150,3175,1131,2024-01-26
9151,3175,1416,2024-10-03
9152,3176,34,2024-09-19
9153,3176,247,2024-10-31
9154,3176,519,2024-04-01
9155,3176,1066,2024-05-17
9156,3177,204,2024-06-06
9157,3177,355,2023-11-18
9158,3177,1414,2024-10-31
9159,3177,1442,2024-06-18
9160,3177,1480,2024-07-02
9161,3178,146,2024-08-19
9162,3178,792,2025-01-13
9163,3179,15,2024-06-13
9164,3179,136,2024-07-01
9165,3179,325,2024-10-17
9166,3179,454,2024-04-10
9167,3179,554,2024-04-13
9168,3179,769,2024-02-27
9169,3179,858,2024-01-09
9170,3179,953,2024-05-30
9171,3179,1479,2024-12-28
9172,3180,11,2023-11-28
9173,3180,97,2024-08-15
9174,3180,137,2024-10-14
9175,3180,352,2025-01-03
9176,3180,671,2023-11-03
9177,3180,1061,2024-02-20
9178,3180,1199,2024-12-18
9179,3181,116,2024-11-23
9180,3181,128,2024-07-15
9181,3181,387,2024-02-29
9182,3181,410,2024-01-03
9183,3181,552,2024-12-25
9184,3181,661,2024-01-20
9185,3181,1234,2024-06-20
9186,3181,1374,2024-02-04
9187,3182,56,2025-01-02
9188,3182,195,2024-05-13
9189,3182,1332,2024-11-06
9190,3183,37,2024-12-21
9191,3183,481,2023-12-25
9192,3183,838,2024-06-09
9193,3183,979,2024-10-27
9194,3183,1379,2024-02-02
9195,3184,97,2024-01-20
9196,3184,353,2023-11-19
9197,3184,897,2024-10-15
9198,3184,1063,2024-01-18
9199,3184,1187,2024-01-17
9200,3184,1279,2025-02-14
9201,3185,138,2024-09-13
9202,3185,147,2024-01-03
9203,3185,427,2024-06-22
9204,3185,574,2023-12-11
9205,3185,996,2023-12-13
9206,3185,1225,2024-11-12
9207,3186,116,2023-11-27
9208,3186,371,2024-12-20
9209,3186,571,2024-06-13
9210,3186,926,2024-12-18
9211,3186,1185,2024-04-26
9212,3187,96,2024-09-17
9213,3187,119,2025-01-16
9214,3187,146,2024-06-26
9215,3187,395,2024-05-25
9216,3187,796,2024-08-25
9217,3188,93,2023-12-20
9218,3188,307,2024-06-27
9219,3188,1444,2023-12-13
9220,3189,13,2024-05-23
9221,3189,105,2024-01-12
9222,3189,842,2023-11-18
9223,3189,1038,2024-11-22
9224,3190,114,2024-03-18
9225,3190,123,2024-01-08
9226,3190,148,2024-08-30
9227,3190,359,2025-01-14
9228,3190,816,2024-07-24
9229,3190,901,2024-04-27
9230,3190,1096,2023-12-17
9231,3190,1434,2024-03-15
9232,3191,81,2024-03-05
9233,3191,565,2024-12-21
9234,3191,704,2024-07-28
9235,3191,815,2024-05-13
9236,3191,819,2024-08-10
9237,3191,838,2024-07-29
9238,3191,959,2024-02-16
9239,3191,1196,2023-11-05
9240,3191,1359,2024-04-28
9241,3192,96,2024-01-17
9242,3192,186,2025-02-12
9243,3192,306,2023-12-12
9244,3192,354,2024-12-20
9245,3192,657,2024-05-24
9246,3192,1099,2024-08-11
9247,3193,11,2023-10-24
9248,3193,37,2024-02-03
9249,3193,238,2024-08-14
9250,3193,376,2024-12-31
9251,3193,725,2024-12-05
9252,3193,989,2024-01-19
9253,3194,13,2024-01-23
9254,3194,93,2023-11-04
9255,3194,342,2025-01-22
9256,3195,58,2024-01-20
9257,3195,163,2024-11-05
9258,3195,426,2024-05-18
9259,3195,807,2024-08-06
9260,3195,960,2024-11-29
9261,3195,964,2024-07-27
9262,3196,97,2023-10-27
9263,3196,309,2023-12-07
9264,3196,319,2025-01-17
9265,3196,388,2024-03-04
9266,3196,463,2024-01-22
9267,3196,1361,2024-10-01
9268,3197,169,2024-05-10
9269,3197,583,2024-03-05
9270,3197,976,2024-06-29
9271,3197,1019,2024-12-17
9272,3197,1233,2023-11-28
9273,3197,1393,2023-11-20
9274,3198,127,2024-05-23
9275,3198,204,2024-07-25
9276,3198,454,2023-11-01
9277,3198,574,2025-01-06
9278,3198,682,2023-11-25
9279,3198,1140,2024-06-06
9280,3199,116,2024-06-13
9281,3199,410,2025-01-14
9282,3199,575,2025-01-16
9283,3199,1131,2024-11-11
9284,3200,56,2023-10-29
9285,3200,517,2025-02-02
9286,3200,734,2024-02-07
9287,3200,1011,2024-12-05
9288,3200,1420,2023-11-30
9289,3201,82,2024-05-11
9290,3201,132,2025-02-04
9291,3201,351,2024-01-27
9292,3201,392,2024-06-04
9293,3201,714,2025-01-16
9294,3201,857,2024-11-21
9295,3201,1072,2023-11-09
9296,3202,48,2025-01-16
9297,3202,56,2024-04-12
9298,3202,200,2024-10-04
9299,3202,365,2023-10-25
9300,3202,468,2025-02-12
9301,3202,775,2023-11-05
9302,3202,1360,2024-03-17
9303,3203,16,2024-08-13
9304,3203,47,2024-01-29
9305,3203,97,2024-02-03
9306,3203,273,2024-01-22
9307,3203,332,2024-05-18
9308,3203,631,2024-12-20
9309,3203,1062,2024-06-10
9310,3203,1082,2024-01-21
9311,3204,38,2024-02-26
9312,3204,106,2025-01-31
9313,3204,147,2024-03-11
9314,3204,191,2024-04-29
9315,3204,701,2024-08-10
9316,3204,753,2024-02-11
9317,3204,999,2024-12-29
9318,3204,1154,2023-12-16
9319,3205,149,2025-01-03
9320,3205,476,2024-12-06
9321,3205,1112,2024-06-01
9322,3205,1343,2024-01-09
9323,3205,1419,2024-08-03
9324,3206,23,2024-03-10
9325,3206,81,2024-11-23
9326,3206,336,2024-06-03
9327,3206,368,2024-05-28
9328,3206,517,2024-02-20
9329,3206,1005,2025-01-30
9330,3206,1136,2024-07-30
9331,3206,1215,2023-10-22
9332,3206,1421,2024-07-22
9333,3206,1450,2024-02-10
9334,3207,138,2024-08-03
9335,3207,351,2023-11-05
9336,3207,531,2024-11-02
9337,3207,583,2024-05-10
9338,3207,805,2024-11-10
9339,3207,936,2025-02-06
9340,3208,93,2024-04-03
9341,3208,156,2024-03-01
9342,3209,125,2023-11-20
9343,3209,240,2024-01-08
9344,3209,505,2025-01-13
9345,3209,880,2024-04-16
9346,3209,1402,2024-08-30
9347,3210,138,2024-10-27
9348,3210,390,2024-08-28
9349,3210,554,2024-12-11
9350,3210,561,2024-07-27
9351,3210,951,2024-04-03
9352,3210,1160,2023-12-14
9353,3210,1205,2024-10-11
9354,3211,44,2024-08-24
9355,3211,116,2024-02-09
9356,3211,231,2024-10-31
9357,3211,311,2024-08-24
9358,3211,549,2024-02-12
9359,3211,1097,2023-12-24
9360,3211,1150,2024-06-12
9361,3211,1320,2024-10-12
9362,3211,1339,2024-01-08
9363,3212,34,2024-11-11
9364,3212,79,2024-06-28
9365,3212,347,2024-01-20
9366,3212,1094,2024-07-22
9367,3212,1106,2025-01-02
9368,3213,100,2023-12-03
9369,3213,163,2024-01-09
9370,3213,482,2025-01-20
9371,3213,818,2024-08-08
9372,3213,1051,2023-12-19
9373,3213,1228,2024-12-13
9374,3213,1409,2024-05-05
9375,3214,13,2024-02-10
9376,3214,158,2024-04-15
9377,3214,424,2024-09-17
9378,3214,1418,2023-11-13
9379,3215,156,2024-03-20
9380,3215,162,2024-11-18
9381,3215,971,2024-08-03
9382,3215,1075,2024-12-11
9383,3216,58,2024-05-26
9384,3216,109,2023-11-19
9385,3216,355,2023-12-23
9386,3216,357,2024-12-18
9387,3216,525,2024-05-27
9388,3217,34,2024-10-21
9389,3217,216,2024-05-21
9390,3217,867,2024-06-07
9391,3217,1162,2024-05-09
9392,3218,38,2024-09-14
9393,3218,81,2024-04-06
9394,3218,182,2024-12-14
9395,3218,354,2024-01-15
9396,3218,783,2024-06-08
9397,3218,1161,2025-01-03
9398,3218,1468,2024-01-13
9399,3218,1492,2024-07-29
9400,3219,34,2024-09-13
9401,3219,51,2024-03-23
9402,3219,916,2024-04-19
9403,3219,1207,2024-02-02
9404,3220,13,2024-08-16
9405,3220,159,2024-06-26
9406,3220,313,2024-03-03
9407,3220,616,2024-09-03
9408,3220,618,2024-11-06
9409,3220,1164,2024-09-04
9410,3221,203,2024-08-15
9411,3221,232,2024-04-28
9412,3221,436,2023-10-31
9413,3221,1118,2024-06-07
9414,3221,1201,2024-10-24
9415,3222,13,2023-10-20
9416,3222,307,2024-07-04
9417,3222,672,2025-01-01
9418,3222,1207,2024-07-25
9419,3222,1308,2024-05-29
9420,3222,1330,2024-03-22
9421,3223,124,2024-12-10
9422,3223,147,2023-10-21
9423,3223,169,2024-05-21
9424,3223,276,2024-11-06
9425,3223,408,2024-06-29
9426,3223,841,2024-04-23
9427,3223,1118,2024-11-08
9428,3223,1303,2024-05-18
9429,3224,81,2024-12-26
9430,3224,135,2025-01-07
9431,3224,702,2023-10-31
9432,3224,922,2024-01-14
9433,3224,1279,2023-11-11
9434,3224,1312,2024-07-25
9435,3224,1327,2023-10-25
9436,3225,58,2024-09-24
9437,3225,385,2024-10-20
9438,3225,549,2025-02-03
9439,3225,856,2023-12-11
9440,3226,15,2024-08-04
9441,3226,1375,2024-12-24
9442,3227,146,2024-12-25
9443,3227,535,2024-01-15
9444,3227,558,2024-08-19
9445,3228,34,2023-11-12
9446,3228,117,2024-01-12
9447,3228,807,2024-01-23
9448,3228,825,2024-11-18
9449,3228,865,2023-11-28
9450,3228,993,2025-01-24
9451,3229,81,2024-04-27
9452,3229,327,2024-11-20
9453,3229,345,2024-12-15
9454,3229,589,2025-02-14
9455,3229,733,2024-03-21
9456,3229,765,2025-01-13
9457,3229,1040,2024-12-09
9458,3229,1339,2024-02-18
9459,3230,58,2024-09-01
9460,3230,403,2023-11-05
9461,3230,866,2024-03-11
9462,3230,1084,2024-02-29
9463,3230,1349,2024-07-23
9464,3230,1460,2024-08-08
9465,3230,1477,2025-01-29
9466,3231,203,2023-11-06
9467,3231,821,2024-08-14
9468,3231,1156,2024-02-12
9469,3232,146,2024-01-16
9470,3232,156,2025-01-22
9471,3232,850,2024-01-08
9472,3232,1397,2024-04-15
9473,3232,1411,2024-01-26
9474,3233,165,2024-02-23
9475,3233,1248,2024-02-02
9476,3233,1435,2024-01-16
9477,3234,161,2023-10-23
9478,3234,165,2024-01-13
9479,3234,420,2024-02-22
9480,3235,97,2024-04-20
9481,3235,163,2023-11-23
9482,3235,233,2023-11-09
9483,3235,946,2024-01-06
9484,3235,1059,2024-12-07
9485,3236,97,2024-04-28
9486,3236,327,2025-01-25
9487,3236,729,2024-09-17
9488,3236,1210,2024-12-05
9489,3236,1368,2024-04-06
9490,3236,1445,2024-04-13
9491,3237,13,2024-12-29
9492,3237,96,2023-11-19
9493,3237,123,2023-12-17
9494,3237,415,2024-08-31
9495,3237,600,2025-01-14
9496,3237,999,2024-10-27
9497,3237,1089,2024-02-12
9498,3237,1372,2024-04-09
9499,3238,34,2024-03-13
9500,3238,180,2024-04-05
9501,3238,438,2024-11-30
9502,3238,796,2024-10-21
9503,3238,815,2024-10-03
9504,3238,1224,2025-01-21
9505,3238,1350,2023-11-06
9506,3239,23,2024-02-12
9507,3239,58,2024-12-30
9508,3239,151,2024-05-14
9509,3239,473,2024-08-12
9510,3239,514,2024-07-04
9511,3239,1150,2024-12-09
9512,3239,1355,2024-07-29
9513,3240,169,2024-12-06
9514,3240,1011,2024-08-01
9515,3240,1496,2024-03-13
9516,3240,1498,2024-10-09
9517,3241,192,2024-11-24
9518,3241,298,2024-02-03
9519,3241,353,2024-09-03
9520,3242,203,2024-01-27
9521,3242,646,2024-11-09
9522,3242,817,2024-11-20
9523,3242,1050,2024-02-22
9524,3242,1176,2024-01-26
9525,3243,13,2025-01-10
9526,3243,169,2024-01-11
9527,3243,635,2024-03-18
9528,3243,1154,2024-12-28
9529,3243,1260,2024-02-23
9530,3243,1362,2024-05-08
9531,3243,1379,2025-02-01
9532,3244,41,2024-01-11
9533,3244,81,2024-08-18
9534,3244,276,2024-05-25
9535,3244,309,2023-12-26
9536,3244,413,2023-10-23
9537,3244,517,2024-12-08
9538,3244,1433,2024-07-21
9539,3245,70,2023-11-02
9540,3245,125,2024-04-14
9541,3245,357,2024-08-03
9542,3245,525,2024-11-05
9543,3245,552,2024-11-02
9544,3245,1093,2024-07-21
9545,3246,29,2024-09-14
9546,3246,56,2024-02-15
9547,3246,1244,2023-12-21
9548,3247,23,2023-12-23
9549,3247,38,2024-12-18
9550,3247,159,2024-11-26
9551,3247,276,2024-03-05
9552,3247,828,2024-11-08
9553,3247,889,2024-03-06
9554,3247,978,2023-12-05
9555,3247,1500,2024-01-10
9556,3248,37,2025-01-12
9557,3248,191,2024-08-11
9558,3248,225,2023-11-18
9559,3248,302,2024-06-03
9560,3248,395,2024-11-22
9561,3248,583,2024-04-07
9562,3248,733,2024-11-07
9563,3248,1316,2024-08-21
9564,3248,1452,2024-05-08
9565,3249,56,2024-03-28
9566,3249,443,2025-01-26
9567,3249,845,2025-01-09
9568,3249,1121,2024-08-28
9569,3249,1126,2024-08-22
9570,3250,96,2024-08-29
9571,3250,102,2023-12-27
9572,3250,309,2023-11-17
9573,3250,473,2023-12-19
9574,3250,1054,2024-01-01
9575,3250,1427,2024-02-21
9576,3251,156,2024-06-30
