mentee_id,technology_id,experience_level
3284,31,beginner
3284,32,beginner
3284,33,none
3284,34,advanced
3284,25,beginner
3284,24,advanced
3284,23,intermediate
3284,28,beginner
3285,67,beginner
3285,66,beginner
3285,69,advanced
3285,76,beginner
3285,80,intermediate
3285,78,intermediate
3285,85,beginner
3285,86,beginner
3285,81,beginner
3286,65,beginner
3286,67,beginner
3286,69,beginner
3286,86,beginner
3286,82,beginner
3287,127,beginner
3287,126,beginner
3287,124,beginner
3287,125,beginner
3287,117,intermediate
3287,116,none
3287,118,intermediate
3287,119,intermediate
3288,94,none
3288,89,none
3288,91,beginner
3288,97,beginner
3288,99,beginner
3289,37,beginner
3289,42,beginner
3289,36,beginner
3289,45,none
3289,33,intermediate
3289,32,beginner
3289,31,beginner
3289,35,beginner
3290,116,intermediate
3290,117,beginner
3290,119,none
3290,121,beginner
3290,123,beginner
3290,122,beginner
3290,106,beginner
3290,107,none
3291,84,beginner
3291,85,beginner
3291,87,beginner
3291,72,beginner
3291,75,none
3292,13,none
3292,20,intermediate
3292,17,beginner
3292,38,beginner
3292,47,beginner
3293,80,beginner
3293,76,beginner
3293,77,none
3293,79,intermediate
3293,65,beginner
3293,66,intermediate
3293,67,none
3293,70,none
3293,97,beginner
3293,103,beginner
3293,101,beginner
3294,146,none
3294,149,beginner
3294,148,none
3294,147,none
3294,154,beginner
3294,151,beginner
3294,150,beginner
3294,152,intermediate
3294,153,beginner
3295,104,intermediate
3295,105,beginner
3295,127,none
3295,126,beginner
3295,124,intermediate
3295,123,advanced
3295,121,beginner
3295,122,intermediate
3295,120,beginner
3296,54,intermediate
3296,49,none
3296,55,none
3296,32,none
3296,35,intermediate
3297,106,beginner
3297,104,intermediate
3297,107,intermediate
3297,111,beginner
3297,110,beginner
3297,112,beginner
3298,11,beginner
3298,10,advanced
3298,13,beginner
3298,16,beginner
3298,17,beginner
3298,24,beginner
3298,22,beginner
3299,86,beginner
3299,85,beginner
3299,84,beginner
3299,87,intermediate
3299,65,beginner
3299,70,none
3300,60,intermediate
3300,59,beginner
3300,63,beginner
3300,85,beginner
3300,86,beginner
3300,87,beginner
3301,38,none
3301,42,intermediate
3301,46,none
3301,11,beginner
3301,14,intermediate
3301,13,beginner
3301,15,beginner
3302,23,beginner
3302,25,intermediate
3302,24,none
3302,28,none
3302,38,beginner
3302,36,beginner
3302,37,none
3302,40,beginner
3303,131,beginner
3303,134,beginner
3303,132,beginner
3303,149,beginner
3303,146,beginner
3303,148,beginner
3303,147,beginner
3303,135,beginner
3303,136,beginner
3303,138,intermediate
3303,137,beginner
3304,33,beginner
3304,32,none
3304,34,intermediate
3304,8,intermediate
3304,5,beginner
3304,7,beginner
3305,126,beginner
3305,127,beginner
3305,124,beginner
3305,125,beginner
3305,111,beginner
3305,115,beginner
3306,76,intermediate
3306,80,beginner
3306,79,none
3306,65,none
3306,68,beginner
3307,86,beginner
3307,85,intermediate
3307,87,intermediate
3307,59,beginner
3307,60,beginner
3307,57,intermediate
3307,64,intermediate
3307,65,none
3307,67,none
3307,66,beginner
3307,68,beginner
3308,49,beginner
3308,56,beginner
3308,52,beginner
3308,8,intermediate
3308,4,beginner
3309,11,none
3309,14,beginner
3309,13,none
3309,12,none
3309,37,beginner
3309,38,none
3309,45,beginner
3310,23,beginner
3310,25,none
3310,24,beginner
3310,22,beginner
3310,49,beginner
3310,56,beginner
3310,55,none
3311,76,beginner
3311,78,none
3311,103,beginner
3311,97,beginner
3311,96,beginner
3311,99,none
3312,141,beginner
3312,142,beginner
3312,145,advanced
3312,151,beginner
3312,154,beginner
3312,152,none
3312,153,beginner
3312,150,beginner
3313,104,beginner
3313,105,beginner
3313,117,beginner
3313,116,intermediate
3313,118,intermediate
3314,25,beginner
3314,23,beginner
3314,26,intermediate
3314,5,beginner
3314,8,none
3314,1,beginner
3314,4,beginner
3315,49,advanced
3315,48,intermediate
3315,54,beginner
3315,53,intermediate
3315,51,none
3315,38,beginner
3315,42,beginner
3315,36,beginner
3315,45,none
3316,20,intermediate
3316,13,beginner
3316,14,beginner
3316,19,beginner
3316,42,intermediate
3316,37,beginner
3316,44,beginner
3316,47,beginner
3317,128,intermediate
3317,134,beginner
3317,130,intermediate
3317,142,beginner
3317,141,beginner
3317,143,none
3317,144,beginner
3317,145,intermediate
3318,24,intermediate
3318,25,beginner
3318,28,beginner
3318,14,intermediate
3318,11,intermediate
3318,19,beginner
3319,14,beginner
3319,18,beginner
3319,1,beginner
3319,3,beginner
3319,8,beginner
3319,9,beginner
3319,54,intermediate
3319,56,none
3319,49,beginner
3319,50,beginner
3320,85,beginner
3320,86,beginner
3320,83,intermediate
3320,94,beginner
3320,95,intermediate
3320,92,beginner
3320,97,beginner
3320,96,intermediate
3320,103,beginner
3320,100,beginner
3320,98,beginner
3321,96,none
3321,97,none
3321,101,beginner
3321,89,beginner
3321,95,beginner
3321,94,intermediate
3321,93,intermediate
3322,3,beginner
3322,1,beginner
3322,2,intermediate
3322,24,beginner
3322,23,intermediate
3322,22,beginner
3323,73,beginner
3323,74,beginner
3323,84,beginner
3323,85,none
3323,81,beginner
3324,48,beginner
3324,56,intermediate
3324,54,beginner
3324,50,intermediate
3324,55,beginner
3324,10,beginner
3324,14,beginner
3324,20,beginner
3324,17,intermediate
3325,20,beginner
3325,18,beginner
3325,24,intermediate
3325,25,none
3325,23,intermediate
3325,26,beginner
3325,28,beginner
3326,8,beginner
3326,1,beginner
3326,5,none
3326,4,intermediate
3326,2,none
3326,25,beginner
3326,24,intermediate
3326,26,beginner
3327,56,none
3327,51,beginner
3327,25,beginner
3327,24,beginner
3327,23,beginner
3327,22,intermediate
3328,135,beginner
3328,136,beginner
3328,140,intermediate
3328,134,beginner
3328,128,intermediate
3328,129,beginner
3328,149,beginner
3328,146,none
3328,147,beginner
3329,97,none
3329,96,none
3329,103,beginner
3329,98,beginner
3329,89,beginner
3329,95,beginner
3329,92,none
3330,114,beginner
3330,111,intermediate
3330,115,beginner
3330,127,intermediate
3330,126,beginner
3330,125,beginner
3331,38,intermediate
3331,44,beginner
3331,42,intermediate
3331,40,none
3331,24,none
3331,23,beginner
3331,25,beginner
3331,22,beginner
3331,28,beginner
3332,110,none
3332,115,beginner
3332,116,beginner
3332,117,beginner
3332,118,beginner
3332,119,intermediate
3332,126,beginner
3332,127,beginner
3332,124,intermediate
3332,125,beginner
3333,154,beginner
3333,151,beginner
3333,152,beginner
3333,141,advanced
3333,142,beginner
3333,145,beginner
3334,32,none
3334,33,beginner
3334,31,beginner
3334,35,beginner
3334,38,intermediate
3334,37,intermediate
3334,42,intermediate
3334,45,beginner
3335,154,beginner
3335,151,intermediate
3335,150,beginner
3335,136,intermediate
3335,139,beginner
3336,85,intermediate
3336,84,beginner
3336,86,intermediate
3336,87,beginner
3336,72,intermediate
3336,73,none
3336,74,beginner
3337,126,intermediate
3337,125,beginner
3337,116,intermediate
3337,119,intermediate
3338,25,intermediate
3338,23,beginner
3338,27,beginner
3338,54,beginner
3338,52,beginner
3339,80,beginner
3339,76,none
3339,78,beginner
3339,89,beginner
3339,95,beginner
3339,94,beginner
3339,91,beginner
3339,93,beginner
3340,76,beginner
3340,80,beginner
3340,78,beginner
3340,79,beginner
3340,86,beginner
3340,84,beginner
3340,85,beginner
3340,88,intermediate
3340,87,beginner
3341,131,beginner
3341,128,beginner
3341,134,beginner
3341,133,beginner
3341,149,beginner
3341,146,intermediate
3341,147,beginner
3342,149,beginner
3342,148,beginner
3342,142,intermediate
3342,141,none
3342,144,beginner
3343,56,intermediate
3343,55,beginner
3343,25,intermediate
3343,24,beginner
3343,28,intermediate
3344,135,beginner
3344,136,intermediate
3344,138,beginner
3344,140,beginner
3344,154,beginner
3344,151,beginner
3344,152,beginner
3345,116,beginner
3345,117,beginner
3345,119,beginner
3345,118,beginner
3345,114,intermediate
3345,110,none
3345,111,advanced
3345,115,beginner
3345,126,beginner
3345,127,intermediate
3345,124,beginner
3346,96,beginner
3346,100,intermediate
3346,72,beginner
3346,73,beginner
3346,71,beginner
3346,75,none
3347,14,beginner
3347,20,beginner
3347,15,none
3347,5,none
3347,1,none
3347,8,beginner
3347,9,beginner
3347,2,beginner
3348,5,beginner
3348,8,intermediate
3348,1,intermediate
3348,9,beginner
3348,37,beginner
3348,36,beginner
3348,43,beginner
3349,24,beginner
3349,23,intermediate
3349,25,intermediate
3349,28,beginner
3349,48,beginner
3349,54,intermediate
3349,56,intermediate
3349,51,beginner
3349,20,advanced
3349,14,beginner
3349,16,intermediate
3350,48,beginner
3350,56,beginner
3350,49,beginner
3350,55,beginner
3350,50,intermediate
3350,5,beginner
3350,3,beginner
3350,1,beginner
3350,7,beginner
3350,6,beginner
3351,151,none
3351,154,intermediate
3351,152,intermediate
3351,128,beginner
3351,134,beginner
3351,131,beginner
3351,133,beginner
3351,132,advanced
3352,24,beginner
3352,25,beginner
3352,23,beginner
3352,28,none
3352,48,beginner
3352,49,intermediate
3352,54,none
3352,51,none
3353,72,intermediate
3353,73,beginner
3353,74,beginner
3353,71,intermediate
3353,65,intermediate
3353,66,none
3353,68,beginner
3354,59,beginner
3354,57,beginner
3354,63,beginner
3354,89,beginner
3354,95,intermediate
3354,94,beginner
3354,90,beginner
3354,91,none
3355,76,beginner
3355,80,beginner
3355,78,none
3355,77,beginner
3355,95,beginner
3355,91,beginner
3356,10,intermediate
3356,12,advanced
3356,24,beginner
3356,27,none
3357,84,beginner
3357,86,beginner
3357,81,beginner
3357,89,none
3357,94,none
3357,92,beginner
3358,103,beginner
3358,96,beginner
3358,97,none
3358,101,beginner
3358,60,none
3358,57,beginner
3358,59,none
3358,61,beginner
3358,64,intermediate
3359,84,none
3359,81,intermediate
3359,67,intermediate
3359,65,intermediate
3359,66,intermediate
3359,69,beginner
3359,68,beginner
3359,103,none
3359,98,intermediate
3360,8,beginner
3360,3,intermediate
3360,1,intermediate
3360,4,intermediate
3360,23,beginner
3360,24,beginner
3360,26,beginner
3361,114,beginner
3361,112,advanced
3361,106,intermediate
3361,108,beginner
3362,23,beginner
3362,25,beginner
3362,24,intermediate
3362,26,beginner
3362,22,intermediate
3362,31,beginner
3362,32,intermediate
3362,33,intermediate
3362,34,intermediate
3362,5,beginner
3362,8,beginner
3362,6,intermediate
3363,60,none
3363,59,beginner
3363,57,beginner
3363,61,none
3363,63,beginner
3363,89,intermediate
3363,91,beginner
3364,56,advanced
3364,48,beginner
3364,50,beginner
3364,24,beginner
3364,25,beginner
3364,23,intermediate
3364,27,beginner
3365,10,beginner
3365,19,intermediate
3365,31,beginner
3365,32,beginner
3365,33,none
3365,29,beginner
3365,30,intermediate
3366,121,beginner
3366,123,intermediate
3366,120,intermediate
3366,111,intermediate
3366,115,beginner
3367,49,beginner
3367,48,beginner
3367,50,beginner
3367,20,intermediate
3367,14,none
3367,16,none
3368,154,beginner
3368,151,none
3368,150,intermediate
3368,153,intermediate
3368,152,none
3368,142,intermediate
3368,141,intermediate
3368,144,intermediate
3368,143,beginner
3368,145,beginner
3369,123,beginner
3369,121,none
3369,120,beginner
3369,106,beginner
3369,104,beginner
3369,109,advanced
3369,107,beginner
3369,105,none
3370,48,intermediate
3370,49,intermediate
3370,54,beginner
3370,53,beginner
3370,31,beginner
3370,32,advanced
3370,30,none
3371,3,beginner
3371,9,intermediate
3371,33,beginner
3371,31,none
3371,32,beginner
3371,34,beginner
3371,29,beginner
3372,24,beginner
3372,25,advanced
3372,27,beginner
3372,13,beginner
3372,14,beginner
3372,20,intermediate
3372,17,intermediate
3372,36,intermediate
3372,38,beginner
3372,37,intermediate
3372,47,beginner
3373,134,beginner
3373,131,beginner
3373,133,beginner
3373,138,intermediate
3373,135,intermediate
3373,136,intermediate
3373,139,intermediate
3374,73,beginner
3374,72,beginner
3374,71,beginner
3374,75,beginner
3374,76,beginner
3374,80,beginner
3374,78,beginner
3374,79,none
3375,38,none
3375,44,intermediate
3375,39,none
3375,31,intermediate
3375,32,beginner
3375,33,beginner
3375,30,beginner
3376,66,beginner
3376,65,beginner
3376,69,beginner
3376,84,beginner
3376,86,beginner
3376,81,intermediate
3376,73,beginner
3376,72,beginner
3376,75,beginner
3376,74,beginner
3376,71,beginner
3377,25,intermediate
3377,24,intermediate
3377,23,beginner
3377,27,beginner
3377,26,none
3377,20,intermediate
3377,14,beginner
3377,13,none
3377,12,beginner
3377,17,none
3377,37,beginner
3377,38,beginner
3377,44,beginner
3377,47,none
3378,66,none
3378,65,beginner
3378,70,intermediate
3378,95,beginner
3378,89,advanced
3378,94,beginner
3378,92,none
3378,91,beginner
3379,60,beginner
3379,57,intermediate
3379,59,beginner
3379,62,beginner
3379,95,none
3379,89,beginner
3379,92,none
3380,5,beginner
3380,9,intermediate
3380,31,beginner
3380,33,intermediate
3380,32,none
3380,29,intermediate
3380,35,beginner
3381,111,beginner
3381,114,beginner
3381,110,beginner
3381,113,intermediate
3381,115,beginner
3381,127,beginner
3381,126,beginner
3381,124,intermediate
3382,32,beginner
3382,31,beginner
3382,30,none
3382,49,advanced
3382,54,intermediate
3382,53,none
3383,96,intermediate
3383,97,beginner
3383,101,intermediate
3383,72,beginner
3383,73,advanced
3383,71,beginner
3383,85,beginner
3383,84,beginner
3383,86,beginner
3383,88,beginner
3384,80,beginner
3384,76,beginner
3384,77,beginner
3384,65,beginner
3384,69,beginner
3384,60,beginner
3384,57,intermediate
3384,62,intermediate
3385,149,beginner
3385,146,beginner
3385,148,intermediate
3385,134,beginner
3385,128,intermediate
3385,131,beginner
3385,133,intermediate
3386,57,beginner
3386,59,beginner
3386,58,beginner
3386,76,intermediate
3386,80,beginner
3386,79,intermediate
3386,77,beginner
3387,135,beginner
3387,138,none
3387,136,beginner
3387,140,beginner
3387,134,beginner
3387,128,none
3387,131,beginner
3387,130,beginner
3387,133,intermediate
3388,31,beginner
3388,32,beginner
3388,33,beginner
3388,29,intermediate
3388,35,beginner
3388,11,beginner
3388,20,intermediate
3388,16,beginner
3389,121,intermediate
3389,123,intermediate
3389,122,beginner
3389,120,beginner
3389,104,none
3389,106,beginner
3389,109,none
3389,105,beginner
3390,1,none
3390,5,beginner
3390,8,beginner
3390,4,beginner
3390,56,beginner
3390,48,advanced
3390,49,beginner
3390,52,intermediate
3390,51,intermediate
3391,117,intermediate
3391,116,beginner
3391,119,beginner
3391,123,none
3391,121,advanced
3391,120,beginner
3392,23,intermediate
3392,24,advanced
3392,25,beginner
3392,27,intermediate
3392,1,beginner
3392,6,intermediate
3393,151,beginner
3393,154,none
3393,153,beginner
3393,135,beginner
3393,140,intermediate
3394,136,beginner
3394,138,none
3394,135,intermediate
3394,139,none
3394,141,beginner
3394,142,beginner
3394,145,intermediate
3394,144,none
3395,48,intermediate
3395,55,intermediate
3395,14,beginner
3395,20,beginner
3395,10,none
3395,12,advanced
3395,15,none
3396,60,none
3396,57,beginner
3396,59,beginner
3396,63,beginner
3396,67,beginner
3396,68,beginner
3397,72,advanced
3397,73,beginner
3397,74,beginner
3397,71,intermediate
3397,66,beginner
3397,67,intermediate
3397,70,intermediate
3398,25,intermediate
3398,23,intermediate
3398,24,beginner
3398,28,beginner
3398,11,beginner
3398,15,intermediate
3399,95,none
3399,94,beginner
3399,89,beginner
3399,90,beginner
3399,91,beginner
3399,72,advanced
3399,71,advanced
3400,95,beginner
3400,94,intermediate
3400,90,beginner
3400,84,beginner
3400,85,beginner
3400,86,intermediate
3400,81,beginner
3401,76,intermediate
3401,77,beginner
3401,73,intermediate
3401,72,beginner
3401,74,beginner
3401,75,beginner
3402,49,beginner
3402,56,beginner
3402,54,beginner
3402,50,intermediate
3402,20,beginner
3402,14,none
3402,13,beginner
3402,15,beginner
3402,38,beginner
3402,44,beginner
3402,37,beginner
3402,40,intermediate
3402,45,beginner
3403,149,beginner
3403,146,intermediate
3403,148,beginner
3403,138,none
3403,139,beginner
3404,37,intermediate
3404,44,beginner
3404,42,beginner
3404,46,beginner
3404,1,beginner
3404,9,intermediate
3405,84,none
3405,86,beginner
3405,85,beginner
3405,83,beginner
3405,67,beginner
3405,66,intermediate
3405,69,beginner
3406,54,beginner
3406,56,beginner
3406,48,intermediate
3406,53,none
3406,8,beginner
3406,5,intermediate
3406,1,none
3406,4,intermediate
3407,33,none
3407,35,intermediate
3407,25,beginner
3407,24,intermediate
3407,26,beginner
3408,38,beginner
3408,47,beginner
3408,33,beginner
3408,35,intermediate
3409,32,beginner
3409,29,intermediate
3409,1,intermediate
3409,8,advanced
3409,3,advanced
3409,4,advanced
3409,6,beginner
3410,59,beginner
3410,57,beginner
3410,60,beginner
3410,64,intermediate
3410,85,beginner
3410,84,beginner
3410,86,beginner
3410,83,intermediate
3410,88,intermediate
3411,85,none
3411,88,beginner
3411,96,beginner
3411,99,beginner
3412,76,beginner
3412,79,beginner
3412,60,advanced
3412,59,none
3412,57,intermediate
3412,63,none
3413,73,beginner
3413,72,none
3413,71,beginner
3413,80,beginner
3413,76,beginner
3413,78,beginner
3413,77,none
3414,11,beginner
3414,20,beginner
3414,13,beginner
3414,18,beginner
3414,49,beginner
3414,48,beginner
3414,56,beginner
3414,50,beginner
3415,1,beginner
3415,3,beginner
3415,6,beginner
3415,33,none
3415,31,beginner
3415,30,beginner
3415,24,intermediate
3415,25,intermediate
3415,23,none
3415,28,beginner
3415,26,beginner
3416,84,intermediate
3416,85,beginner
3416,86,beginner
3416,81,beginner
3416,83,beginner
3416,65,none
3416,66,beginner
3416,67,beginner
3416,68,beginner
3417,65,intermediate
3417,67,intermediate
3417,66,beginner
3417,68,beginner
3417,97,intermediate
3417,103,intermediate
3417,96,intermediate
3417,101,beginner
3417,95,beginner
3417,89,none
3417,90,beginner
3418,94,intermediate
3418,89,intermediate
3418,90,none
3418,67,beginner
3418,66,beginner
3418,68,beginner
3419,13,beginner
3419,17,intermediate
3419,32,none
3419,33,beginner
3419,31,beginner
3419,30,intermediate
3420,121,beginner
3420,123,intermediate
3420,122,none
3420,120,beginner
3420,126,intermediate
3420,127,beginner
3420,125,intermediate
3420,124,beginner
3421,14,beginner
3421,21,beginner
3421,32,beginner
3421,33,intermediate
3421,34,intermediate
3422,65,intermediate
3422,67,beginner
3422,66,beginner
3422,68,intermediate
3422,94,beginner
3422,95,beginner
3422,89,beginner
3422,91,beginner
3422,90,none
3423,8,intermediate
3423,3,beginner
3423,5,intermediate
3423,6,beginner
3423,2,intermediate
3423,25,beginner
3423,24,intermediate
3423,23,none
3423,22,beginner
3423,48,intermediate
3423,56,intermediate
3423,54,beginner
3423,52,beginner
3423,55,none
3424,85,beginner
3424,84,intermediate
3424,88,none
3424,95,beginner
3424,89,beginner
3424,92,beginner
3424,65,beginner
3424,66,beginner
3424,67,beginner
3424,70,beginner
3425,54,beginner
3425,52,intermediate
3425,33,none
3425,32,beginner
3425,31,beginner
3425,35,intermediate
3426,121,intermediate
3426,123,intermediate
3426,122,intermediate
3426,117,beginner
3426,118,intermediate
3427,10,beginner
3427,17,beginner
3427,48,none
3427,51,beginner
3428,86,beginner
3428,87,beginner
3428,97,beginner
3428,96,beginner
3428,98,intermediate
3429,5,none
3429,8,beginner
3429,3,intermediate
3429,4,intermediate
3429,11,beginner
3429,17,beginner
3430,72,intermediate
3430,73,none
3430,75,beginner
3430,71,beginner
3430,96,beginner
3430,103,beginner
3430,97,beginner
3430,99,beginner
3430,80,beginner
3430,76,intermediate
3430,79,beginner
3431,49,none
3431,51,beginner
3431,37,beginner
3431,38,beginner
3431,40,beginner
3432,24,beginner
3432,26,intermediate
3432,31,intermediate
3432,32,beginner
3432,33,intermediate
3432,34,beginner
3432,35,beginner
3432,5,beginner
3432,8,beginner
3432,3,beginner
3432,7,none
3432,2,beginner
3433,121,beginner
3433,120,intermediate
3433,104,beginner
3433,109,beginner
3433,106,advanced
3433,108,none
3434,10,beginner
3434,13,intermediate
3434,21,beginner
3434,49,beginner
3434,54,beginner
3434,48,intermediate
3434,55,beginner
3435,49,advanced
3435,48,intermediate
3435,53,beginner
3435,32,beginner
3435,31,intermediate
3435,34,beginner
3435,13,intermediate
3435,14,beginner
3435,10,intermediate
3435,18,beginner
3436,123,none
3436,122,beginner
3436,117,beginner
3436,116,intermediate
3436,118,none
3436,119,beginner
3437,116,none
3437,117,intermediate
3437,118,beginner
3437,119,beginner
3437,104,beginner
3437,106,intermediate
3437,109,beginner
3437,105,intermediate
3437,107,beginner
3438,126,beginner
3438,127,beginner
3438,124,beginner
3438,111,none
3438,114,beginner
3438,115,beginner
3439,20,beginner
3439,11,beginner
3439,14,beginner
3439,15,beginner
3439,32,beginner
3439,29,beginner
3440,60,intermediate
3440,59,beginner
3440,57,intermediate
3440,61,intermediate
3440,85,beginner
3440,83,beginner
3441,123,beginner
3441,122,beginner
3441,114,beginner
3441,110,beginner
3441,115,beginner
3441,126,beginner
3441,127,beginner
3441,124,none
3441,125,beginner
3442,38,none
3442,44,intermediate
3442,36,intermediate
3442,41,beginner
3442,46,beginner
3442,49,intermediate
3442,48,beginner
3442,52,beginner
3443,116,advanced
3443,119,intermediate
3443,111,beginner
3443,114,beginner
3443,113,beginner
3444,14,beginner
3444,20,beginner
3444,10,intermediate
3444,19,intermediate
3444,37,beginner
3444,44,beginner
3444,36,beginner
3444,41,beginner
3445,141,beginner
3445,142,intermediate
3445,144,beginner
3445,143,intermediate
3445,146,advanced
3445,149,beginner
3445,147,beginner
3445,148,beginner
3446,103,beginner
3446,102,none
3446,89,intermediate
3446,95,none
3446,94,beginner
3446,92,beginner
3446,93,beginner
3447,65,none
3447,68,beginner
3447,89,advanced
3447,94,intermediate
3447,95,intermediate
3447,91,beginner
3447,72,beginner
3447,73,beginner
3447,71,beginner
3448,72,beginner
3448,71,beginner
3448,96,beginner
3448,100,beginner
3449,37,none
3449,38,beginner
3449,36,beginner
3449,45,intermediate
3449,8,intermediate
3449,4,beginner
3450,1,beginner
3450,8,beginner
3450,6,intermediate
3450,33,beginner
3450,32,intermediate
3450,34,intermediate
3450,56,beginner
3450,49,beginner
3450,51,intermediate
3451,104,beginner
3451,109,advanced
3451,106,beginner
3451,107,none
3451,126,none
3451,127,beginner
3451,124,beginner
3451,125,beginner
3452,67,advanced
3452,65,intermediate
3452,66,beginner
3452,70,beginner
3452,86,beginner
3452,84,beginner
3452,85,beginner
3452,81,beginner
3453,85,none
3453,86,beginner
3453,82,beginner
3453,73,intermediate
3453,72,intermediate
3453,74,intermediate
3454,24,beginner
3454,25,intermediate
3454,27,none
3454,54,beginner
3454,49,beginner
3454,53,beginner
3455,76,beginner
3455,80,beginner
3455,78,beginner
3455,77,intermediate
3455,59,advanced
3455,63,intermediate
3455,66,beginner
3455,65,beginner
3455,67,beginner
3455,69,beginner
3455,70,beginner
3456,5,none
3456,2,beginner
3456,48,beginner
3456,54,intermediate
3456,49,beginner
3456,53,none
3457,5,beginner
3457,1,beginner
3457,6,beginner
3457,24,beginner
3457,25,intermediate
3457,23,intermediate
3457,28,intermediate
3458,135,none
3458,138,beginner
3458,140,intermediate
3458,151,beginner
3458,154,beginner
3458,150,beginner
3459,95,beginner
3459,92,beginner
3459,59,beginner
3459,57,beginner
3459,61,beginner
3460,73,beginner
3460,72,beginner
3460,74,beginner
3460,71,beginner
3460,75,beginner
3460,86,beginner
3460,84,beginner
3460,85,beginner
3460,83,beginner
3460,88,beginner
3461,131,beginner
3461,128,intermediate
3461,133,none
3461,141,beginner
3461,142,beginner
3461,145,none
3461,144,beginner
3461,143,beginner
3462,48,beginner
3462,50,beginner
3462,44,intermediate
3462,42,intermediate
3462,40,intermediate
3462,13,beginner
3462,11,intermediate
3462,14,intermediate
3462,21,beginner
3462,15,intermediate
3463,154,beginner
3463,151,beginner
3463,153,intermediate
3463,150,beginner
3463,134,beginner
3463,128,beginner
3463,131,beginner
3463,132,none
3464,59,beginner
3464,61,beginner
3464,80,beginner
3464,76,beginner
3464,78,beginner
3464,94,beginner
3464,89,intermediate
3464,95,intermediate
3464,90,none
3464,91,beginner
3465,85,intermediate
3465,84,intermediate
3465,86,intermediate
3465,81,intermediate
3465,82,beginner
3465,97,beginner
3465,96,none
3465,103,beginner
3465,98,beginner
3466,32,intermediate
3466,33,beginner
3466,31,beginner
3466,29,beginner
3466,8,beginner
3466,3,beginner
3466,2,beginner
3467,33,none
3467,34,beginner
3467,49,beginner
3467,53,beginner
3467,13,beginner
3467,14,beginner
3467,20,intermediate
3467,15,beginner
3468,31,beginner
3468,32,beginner
3468,33,intermediate
3468,34,intermediate
3468,29,beginner
3468,48,intermediate
3468,54,none
3468,49,beginner
3468,53,beginner
3469,1,beginner
3469,5,intermediate
3469,8,none
3469,2,beginner
3469,49,beginner
3469,54,beginner
3469,48,beginner
3469,53,beginner
3470,38,none
3470,37,intermediate
3470,39,intermediate
3470,32,beginner
3470,33,beginner
3470,35,advanced
3470,10,none
3470,11,intermediate
3470,13,intermediate
3470,21,intermediate
3471,59,beginner
3471,57,beginner
3471,60,intermediate
3471,63,none
3471,62,beginner
3471,85,beginner
3471,81,beginner
3472,104,beginner
3472,106,beginner
3472,109,none
3472,105,beginner
3472,108,beginner
3472,110,beginner
3472,114,beginner
3472,115,intermediate
3473,37,beginner
3473,42,none
3473,38,intermediate
3473,39,beginner
3473,43,none
3473,32,none
3473,33,beginner
3473,31,none
3473,30,beginner
3473,35,beginner
3474,117,advanced
3474,119,intermediate
3474,127,intermediate
3474,126,none
3474,125,beginner
3474,124,beginner
3475,138,intermediate
3475,136,beginner
3475,135,beginner
3475,139,beginner
3475,149,beginner
3475,147,beginner
3476,126,beginner
3476,127,beginner
3476,125,beginner
3476,124,beginner
3476,117,intermediate
3476,116,beginner
3476,118,advanced
3477,111,beginner
3477,110,none
3477,113,intermediate
3477,104,beginner
3477,109,beginner
3477,108,none
3478,117,beginner
3478,116,beginner
3478,119,beginner
3478,126,beginner
3478,127,intermediate
3478,124,beginner
3479,24,beginner
3479,23,none
3479,25,intermediate
3479,27,beginner
3479,5,intermediate
3479,9,beginner
3479,37,beginner
3479,42,beginner
3479,41,intermediate
3480,31,none
3480,33,none
3480,35,beginner
3480,56,none
3480,49,beginner
3480,50,beginner
3481,151,intermediate
3481,154,beginner
3481,153,intermediate
3481,150,beginner
3481,134,intermediate
3481,132,none
3481,141,intermediate
3481,145,beginner
3482,80,intermediate
3482,77,intermediate
3482,103,beginner
3482,96,intermediate
3482,97,beginner
3482,102,none
3482,99,intermediate
3483,121,beginner
3483,123,beginner
3483,122,beginner
3483,106,beginner
3483,104,intermediate
3483,108,beginner
3484,128,beginner
3484,133,beginner
3484,141,intermediate
3484,142,none
3484,144,none
3485,48,intermediate
3485,56,beginner
3485,52,beginner
3485,33,beginner
3485,32,beginner
3485,31,beginner
3485,30,beginner
3486,38,intermediate
3486,42,none
3486,44,intermediate
3486,45,beginner
3486,8,beginner
3486,5,beginner
3486,9,beginner
3487,94,none
3487,95,none
3487,91,intermediate
3487,65,beginner
3487,67,intermediate
3487,70,beginner
3488,14,beginner
3488,11,beginner
3488,10,beginner
3488,18,intermediate
3488,54,beginner
3488,49,beginner
3488,48,beginner
3488,53,beginner
3488,23,intermediate
3488,24,beginner
3488,25,none
3488,22,beginner
3489,66,beginner
3489,65,none
3489,68,none
3489,95,intermediate
3489,90,beginner
3490,106,intermediate
3490,107,none
3490,110,beginner
3490,114,beginner
3490,111,beginner
3490,113,beginner
3490,115,beginner
3491,84,beginner
3491,86,intermediate
3491,81,beginner
3491,66,none
3491,67,beginner
3491,65,beginner
3491,68,beginner
3491,70,beginner
3492,1,intermediate
3492,3,intermediate
3492,4,beginner
3492,14,beginner
3492,13,intermediate
3492,11,beginner
3492,15,beginner
3493,116,none
3493,119,beginner
3493,123,intermediate
3493,121,intermediate
3493,122,intermediate
3494,56,beginner
3494,48,beginner
3494,50,beginner
3494,23,beginner
